#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
CSA_67,2015-08-31,0,0,302970,0,302970,0,0
CSA_67,2015-11-30,0.249315,0,302418,0,0,0,0
CSA_67,2016-02-29,0.498188,0,298582,0,0,0,0
CSA_67,2016-05-31,0.749555,629.976,293232,0,0,632.392,632.392
CSA_67,2016-08-31,1.00092,1189.81,301307,0,0,1196.68,1196.68
CSA_67,2016-11-30,1.24955,2221.66,296759,0,0,2239.7,2239.7
CSA_67,2017-02-28,1.49589,3623.11,291111,0,0,3663.97,3663.97
CSA_67,2017-05-31,1.74795,5312.47,287135,6080.37,0,5389.81,5389.81
CSA_67,2017-08-31,2,6709.62,296407,20412.1,0,6829.39,6829.39
CSA_67,2017-11-30,2.24932,8856.29,292991,54316.3,0,9053.75,9053.75
CSA_67,2018-02-28,2.49589,9126.34,286810,53988.9,0,9370.75,9370.75
CSA_67,2018-05-31,2.74795,11449.5,282536,68381.6,0,11808.8,11808.8
CSA_67,2018-08-31,3,9930.85,290435,49386.3,0,10288.5,11808.8
CSA_67,2018-11-30,3.24932,11507.5,286939,78938.8,0,11986,11986
CSA_67,2019-02-28,3.49589,12465.2,282215,73589,0,13053.1,13053.1
CSA_67,2019-05-31,3.74795,13628.4,278238,97905.8,0,14349.3,14349.3
CSA_67,2019-08-30,3.99726,12971.7,286231,89931.4,0,13732,14349.3
CSA_67,2019-11-29,4.24658,14096.3,281637,91534.4,0,15013.5,15013.5
CSA_67,2020-02-28,4.49546,14502.7,275839,90538.8,0,15541.1,15541.1
CSA_67,2020-05-29,4.74409,15320.3,270000,120317,0,16518.1,16518.1
CSA_67,2020-08-28,4.99272,15233,276958,103091,0,16524.7,16524.7
CSA_67,2020-11-30,5.24955,15815.3,269918,115217,0,17275.9,17275.9
CSA_67,2021-02-26,5.49041,16216,262528,103169,0,17829.7,17829.7
CSA_67,2021-05-28,5.73973,16592.6,255322,107077,0,18367.3,18367.3
CSA_67,2021-08-31,6,16430.2,261505,113625,0,18316.3,18367.3
CSA_67,2021-11-30,6.24932,17695.2,255866,142781,0,19869.3,19869.3
CSA_67,2022-02-28,6.49589,18968.9,249527,137998,0,21452.4,21452.4
CSA_67,2022-05-31,6.74795,19653.8,242779,126351,0,22389.8,22389.8
CSA_67,2022-08-31,7,18375.7,247296,129459,0,21087.2,22389.8
CSA_67,2022-11-30,7.24932,19816.6,241376,134442,0,22909.1,22909.1
CSA_67,2023-02-28,7.49589,20713.6,234121,138180,0,24121.4,24121.4
CSA_67,2023-05-31,7.74795,22287.6,227436,130416,0,26148.6,26148.6
CSA_67,2023-08-31,8,20906,231801,151181,0,24711.3,26148.6
CSA_67,2023-11-30,8.24932,21251,225419,139878,0,25308.2,26148.6
CSA_67,2024-02-29,8.49819,21562.9,218525,147171,0,25873.2,26148.6
CSA_67,2024-05-31,8.74955,22296.4,212309,152021,0,26957.2,26957.2
CSA_67,2024-08-30,8.99819,20986.5,217024,153651,0,25564.7,26957.2
CSA_67,2024-11-29,9.24682,21026.7,209683,149703,0,25807.5,26957.2
CSA_67,2025-02-28,9.49589,20659.6,203669,135095,0,25548.9,26957.2
CSA_67,2025-05-30,9.74521,21059.5,197541,144294,0,26240.7,26957.2
CSA_67,2025-08-29,9.99452,19626.5,201630,125311,0,24640.3,26957.2
CSA_67,2025-11-28,10.2438,19675.9,194434,124147,0,24891.9,26957.2
CSA_67,2026-02-27,10.4932,20135.1,188613,132292,0,25668.6,26957.2
CSA_67,2026-05-29,10.7425,20975.2,181960,135926,0,26944.8,26957.2
CSA_67,2026-08-28,10.9918,19625.2,184320,123805,0,25404.2,26957.2
CSA_67,2026-11-30,11.2493,20465,178672,123012,0,26701.6,26957.2
CSA_67,2027-02-26,11.4904,21005.2,172858,131198,0,27609.9,27609.9
CSA_67,2027-05-28,11.7397,21490.1,166268,135846,0,28464.3,28464.3
CSA_67,2027-08-31,12,20210.2,169050,129585,0,26983.7,28464.3
CSA_67,2027-11-30,12.2493,21657.6,163964,132637,0,29139.8,29139.8
CSA_67,2028-02-29,12.4982,22550.5,158850,138427,0,30575.9,30575.9
CSA_67,2028-05-31,12.7496,23798.8,153103,139696,0,32520.8,32520.8
CSA_67,2028-08-31,13.0009,20998.6,154835,126276,0,28918.6,32520.8
CSA_67,2028-11-30,13.2496,21660.2,148559,140493,0,30060.5,32520.8
CSA_67,2029-02-28,13.4959,21628.5,141990,133728,0,30246.2,32520.8
CSA_67,2029-05-31,13.7479,22914.9,136191,128408,0,32295.7,32520.8
CSA_67,2029-08-31,14,21130.4,138377,122379,0,30013.5,32520.8
CSA_67,2029-11-30,14.2493,21976.6,132147,133915,0,31456.9,32520.8
CSA_67,2030-02-28,14.4959,22159.2,128551,134897,0,31960.9,32520.8
CSA_67,2030-05-31,14.7479,23064.3,122660,145091,0,33526.5,33526.5
CSA_67,2030-08-30,14.9973,21180,123647,136942,0,31025.6,33526.5
CSA_67,2030-11-29,15.2466,21918.2,118272,145126,0,32351.1,33526.5
CSA_67,2031-02-28,15.4959,22222.8,113144,134164,0,33049.8,33526.5
CSA_67,2031-05-30,15.7452,22919.9,107290,135682,0,34345.6,34345.6
CSA_67,2031-08-29,15.9945,21793.7,109251,128776,0,32906.1,34345.6
CSA_67,2031-11-28,16.2438,21691.1,103017,126865,0,32999.9,34345.6
CSA_67,2032-02-27,16.4927,21441.9,98185.8,124912,0,32868.7,34345.6
CSA_67,2032-05-28,16.7414,22175.4,92988.7,127618,0,34251.3,34345.6
CSA_67,2032-08-31,17.0009,20172.4,94269.5,118520,0,31404.7,34345.6
CSA_67,2032-11-30,17.2496,21086.7,89940.1,125326,0,33077.6,34345.6
CSA_67,2033-02-28,17.4959,21019.6,84840.9,116168,0,33220,34345.6
CSA_67,2033-05-31,17.7479,22222.4,80505,130557,0,35390.7,35390.7
CSA_67,2033-08-31,18,19662.5,80403.3,110166,0,31554.5,35390.7
CSA_67,2033-11-30,18.2493,21484.7,75798.2,120410,0,34740.7,35390.7
CSA_67,2034-02-28,18.4959,22085.3,71836.6,120557,0,35980.1,35980.1
CSA_67,2034-05-31,18.7479,23394.9,68074.1,119217,0,38406.5,38406.5
CSA_67,2034-08-31,19,21342.7,69152.6,106550,0,35306.5,38406.5
CSA_67,2034-11-30,19.2493,23635.1,67063.2,117485,0,39395.9,39395.9
CSA_67,2035-02-28,19.4959,23678.8,61411.4,118920,0,39765.2,39765.2
