#CreditRating,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
CCC,2015-08-31,0,3144686.58,5059451.0,3144686.58,1914764.42,3144686.58,3144686.58
CCC,2015-11-30,0.249315,3269550.7,5182541.4,4693666.9,0.0,3273363.0,3273363.0
CCC,2016-02-29,0.498188,3276565.59,5257526.94,5313140.0,0.0,3284212.81,3372722.81
CCC,2016-05-31,0.749555,3340591.0,5332308.89,5787396.0,0.0,3353398.22,3417431.22
CCC,2016-08-31,1.00092,3307847.75,5076700.56,6157781.0,0.0,3326927.17,3526640.17
CCC,2016-11-30,1.24955,3372269.66,5150848.34,6485425.0,0.0,3399670.45,3567145.45
CCC,2017-02-28,1.49589,3296735.48,5179510.48,6559596.0,0.0,3333911.33,3583382.03
CCC,2017-05-31,1.74795,3350238.49,5237997.63,6870634.0,0.0,3399004.89,3609307.89
CCC,2017-08-31,2,3297746.1,4979721.76,7030263.0,0.0,3356605.2,3704812.2
CCC,2017-11-30,2.24932,3339767.2,5022408.79,7321401.5,0.0,3414228.2,3720958.2
CCC,2018-02-28,2.49589,3243971.3,5044120.69,7229388.7,0.0,3330856.1,3731029.8
CCC,2018-05-31,2.74795,3288914.0,5088865.85,7555365.0,0.0,3392137.2,3742278.2
CCC,2018-08-31,3,3214427.3,4825022.63,7625547.0,0.0,3330176.4,3818683.4
CCC,2018-11-30,3.24932,3247279.7,4852304.55,7803614.0,0.0,3382298.9,3829685.9
CCC,2019-02-28,3.49589,3126217.0,4860516.88,7650960.0,0.0,3273658.8,3833638.0
CCC,2019-05-31,3.74795,3160671.6,4886323.16,7791909.0,0.0,3327876.6,3837548.6
CCC,2019-08-30,3.99726,3077328.8,4624168.66,7790231.0,0.0,3257678.4,3895025.4
CCC,2019-11-29,4.24658,3106392.7,4642623.65,7869727.0,0.0,3308522.5,3898851.2
CCC,2020-02-28,4.49546,2973557.1,4646927.64,7631919.0,0.0,3186480.3,3900907.2
CCC,2020-05-29,4.74409,2996162.8,4667831.29,7705165.0,0.0,3230408.4,3903841.2
CCC,2020-08-28,4.99272,2895085.3,4405690.28,7695594.0,0.0,3140582.4,3925780.4
CCC,2020-11-30,5.24955,2911077.9,4419233.72,7639143.0,0.0,3179927.3,3932010.0
CCC,2021-02-26,5.49041,2782632.91,4407367.66,7280656.0,0.0,3059537.25,3935200.65
