#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
CSA_102,2015-08-31,0,0,702803,0,702803,0,0
CSA_102,2015-11-30,0.249315,0,699138,0,0,0,0
CSA_102,2016-02-29,0.498188,0,687161,0,0,0,0
CSA_102,2016-05-31,0.749555,0,679763,0,0,0,0
CSA_102,2016-08-31,1.00092,0,707982,0,0,0,0
CSA_102,2016-11-30,1.24955,172.497,698090,0,0,173.898,173.898
CSA_102,2017-02-28,1.49589,739.345,693353,0,0,747.682,747.682
CSA_102,2017-05-31,1.74795,1002.21,683992,0,0,1016.8,1016.8
CSA_102,2017-08-31,2,768.063,710256,0,0,781.773,1016.8
CSA_102,2017-11-30,2.24932,1579.39,698824,0,0,1614.61,1614.61
CSA_102,2018-02-28,2.49589,2900.93,692054,0,0,2978.62,2978.62
CSA_102,2018-05-31,2.74795,3961.37,680940,0,0,4085.7,4085.7
CSA_102,2018-08-31,3,4936.36,706128,0,0,5114.12,5114.12
CSA_102,2018-11-30,3.24932,5546.96,695511,0,0,5777.6,5777.6
CSA_102,2019-02-28,3.49589,5927.32,688327,0,0,6206.88,6206.88
CSA_102,2019-05-31,3.74795,6096.88,676579,0,0,6419.41,6419.41
CSA_102,2019-08-30,3.99726,6484.88,698307,0,0,6864.94,6864.94
CSA_102,2019-11-29,4.24658,8186.88,686497,0,0,8719.6,8719.6
CSA_102,2020-02-28,4.49546,7717.6,672089,0,0,8270.22,8719.6
CSA_102,2020-05-29,4.74409,9281.93,658294,0,0,10007.6,10007.6
CSA_102,2020-08-28,4.99272,9119.35,674744,0,0,9892.65,10007.6
CSA_102,2020-11-30,5.24955,11207.1,661095,0,0,12242.1,12242.1
CSA_102,2021-02-26,5.49041,13065.9,645823,0,0,14366.2,14366.2
CSA_102,2021-05-28,5.73973,13679.3,630739,0,0,15142.4,15142.4
CSA_102,2021-08-31,6,14351.6,644448,0,0,15999.1,15999.1
CSA_102,2021-11-30,6.24932,16807.6,630835,0,0,18872.7,18872.7
CSA_102,2022-02-28,6.49589,17005.9,614096,0,0,19232.3,19232.3
CSA_102,2022-05-31,6.74795,17189.7,597843,0,0,19582.7,19582.7
CSA_102,2022-08-31,7,15835.1,609608,0,0,18171.8,19582.7
CSA_102,2022-11-30,7.24932,16730.9,594109,0,0,19341.8,19582.7
CSA_102,2023-02-28,7.49589,19720,578411,8588.7,0,22964.3,22964.3
CSA_102,2023-05-31,7.74795,21947.5,563135,46576.7,0,25749.6,25749.6
CSA_102,2023-08-31,8,17745.1,572396,4971.31,0,20975.1,25749.6
CSA_102,2023-11-30,8.24932,19068.9,557400,0,0,22709.5,25749.6
CSA_102,2024-02-29,8.49819,19760.7,542533,37050,0,23710.8,25749.6
CSA_102,2024-05-31,8.74955,21454.7,527327,78278.4,0,25939.5,25939.5
CSA_102,2024-08-30,8.99819,20258.1,537372,35109.6,0,24677.4,25939.5
CSA_102,2024-11-29,9.24682,21521.3,522746,55017.5,0,26414.6,26414.6
