#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
CSA_52,2015-08-31,0,0,141905,0,141905,0,0
CSA_52,2015-11-30,0.249315,8894.98,150511,71228.2,0,8905.35,8905.35
CSA_52,2016-02-29,0.498188,20682,159806,152027,0,20730.2,20730.2
CSA_52,2016-05-31,0.749555,32931.6,166260,209878,0,33057.9,33057.9
CSA_52,2016-08-31,1.00092,31018.5,210153,207528,0,31197.5,33057.9
CSA_52,2016-11-30,1.24955,41831.2,215591,259426,0,42170.9,42170.9
CSA_52,2017-02-28,1.49589,48639.9,212099,308237,0,49188.4,49188.4
CSA_52,2017-05-31,1.74795,57098.5,214751,351291,0,57929.7,57929.7
CSA_52,2017-08-31,2,48792.7,247383,320550,0,49663.7,57929.7
CSA_52,2017-11-30,2.24932,56826.6,250991,371080,0,58093.6,58093.6
CSA_52,2018-02-28,2.49589,61658.6,240438,379937,0,63309.8,63309.8
CSA_52,2018-05-31,2.74795,66153.1,239764,402947,0,68229.3,68229.3
CSA_52,2018-08-31,3,54883.5,263441,357941,0,56859.9,68229.3
CSA_52,2018-11-30,3.24932,59122.3,263472,367862,0,61580.7,68229.3
CSA_52,2019-02-28,3.49589,63102.2,248111,381430,0,66078.3,68229.3
CSA_52,2019-05-31,3.74795,67827.6,248573,428174,0,71415.7,71415.7
CSA_52,2019-08-30,3.99726,57617.7,269363,370568,0,60994.5,71415.7
CSA_52,2019-11-29,4.24658,59367.4,267615,379936,0,63230.4,71415.7
CSA_52,2020-02-28,4.49546,62730.8,247626,409523,0,67222.7,71415.7
CSA_52,2020-05-29,4.74409,68501.1,246589,411883,0,73856.7,73856.7
CSA_52,2020-08-28,4.99272,57933.9,262335,356529,0,62846.6,73856.7
CSA_52,2020-11-30,5.24955,60526.9,259041,421984,0,66116.8,73856.7
CSA_52,2021-02-26,5.49041,61518,235214,405366,0,67639.7,73856.7
CSA_52,2021-05-28,5.73973,65787.9,233602,431883,0,72824.8,73856.7
CSA_52,2021-08-31,6,55873.7,247509,382996,0,62287.7,73856.7
CSA_52,2021-11-30,6.24932,57296.1,248310,391980,0,64335.9,73856.7
CSA_52,2022-02-28,6.49589,61649.1,218408,388123,0,69720.2,73856.7
CSA_52,2022-05-31,6.74795,63645.9,219745,412363,0,72506.2,73856.7
CSA_52,2022-08-31,7,55156.8,226056,367389,0,63295.9,73856.7
CSA_52,2022-11-30,7.24932,56107.1,227065,348086,0,64862.9,73856.7
CSA_52,2023-02-28,7.49589,58918.4,196054,395582,0,68611.6,73856.7
CSA_52,2023-05-31,7.74795,59184.8,196291,393533,0,69437.8,73856.7
CSA_52,2023-08-31,8,50253.1,200569,325660,0,59400.1,73856.7
CSA_52,2023-11-30,8.24932,52237.6,202315,338719,0,62210.7,73856.7
CSA_52,2024-02-29,8.49819,54171.7,171828,306089,0,65000.3,73856.7
CSA_52,2024-05-31,8.74955,54895.8,172525,319185,0,66371.2,73856.7
CSA_52,2024-08-30,8.99819,45758.3,174149,302740,0,55740.6,73856.7
CSA_52,2024-11-29,9.24682,45266.2,175003,293191,0,55558.4,73856.7
CSA_52,2025-02-28,9.49589,48442.3,144763,293970,0,59906.8,73856.7
CSA_52,2025-05-30,9.74521,49750.4,145954,308302,0,61990.4,73856.7
CSA_52,2025-08-29,9.99452,39801.8,147447,249537,0,49969.6,73856.7
CSA_52,2025-11-28,10.2438,39698.5,147769,249393,0,50222.5,73856.7
CSA_52,2026-02-27,10.4932,42334.4,117668,268393,0,53968.4,73856.7
CSA_52,2026-05-29,10.7425,42696.6,117779,266676,0,54848.3,73856.7
CSA_52,2026-08-28,10.9918,32503.4,119107,198133,0,42074.7,73856.7
CSA_52,2026-11-30,11.2493,33487.4,119186,220673,0,43692.5,73856.7
CSA_52,2027-02-26,11.4904,35564.7,89583.3,198296,0,46747.4,73856.7
CSA_52,2027-05-28,11.7397,36228.6,90241.8,215896,0,47985.9,73856.7
CSA_52,2027-08-31,12,25640.2,90633.2,171511,0,34233.6,73856.7
CSA_52,2027-11-30,12.2493,27005.7,91526.5,193271,0,36335.6,73856.7
CSA_52,2028-02-29,12.4982,28835.7,62221.3,181433,0,39097.9,73856.7
CSA_52,2028-05-31,12.7496,28597,62155,177626,0,39077.4,73856.7
CSA_52,2028-08-31,13.0009,17207.2,61685.6,101932,0,23697.3,73856.7
CSA_52,2028-11-30,13.2496,17572.6,61935,97199.7,0,24387.7,73856.7
CSA_52,2029-02-28,13.4959,17727.1,57310.6,110883,0,24790.3,73856.7
CSA_52,2029-05-31,13.7479,17773.1,57508,117338,0,25048.9,73856.7
CSA_52,2029-08-31,14,16469.3,56689.4,106130,0,23392.9,73856.7
CSA_52,2029-11-30,14.2493,16503.8,56927,105276,0,23623.3,73856.7
CSA_52,2030-02-28,14.4959,16573.3,52497.6,118276,0,23904.2,73856.7
CSA_52,2030-05-31,14.7479,17263.4,53025.1,127723,0,25094.3,73856.7
