#CreditRating,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
AA,2016-06-29,0,7565107.1,3386273.0,7565107.1,-4178834.1,7565107.1,7565107.1
AA,2016-09-29,0.251366,7616533.59,3410439.72,10609988.0,0.0,7629279.38,7635338.38
AA,2016-12-29,0.5,7539706.91,3402937.47,11635031.1,0.0,7564835.55,7672303.55
AA,2017-03-29,0.746553,7600404.66,3425426.4,12663981.0,0.0,7638729.25,7717292.25
AA,2017-06-29,0.998608,7172204.98,3321013.26,12880050.0,0.0,7221456.96,7749173.96
AA,2017-09-29,1.25066,7245651.36,3352035.34,13574152.0,0.0,7309145.24,7786094.24
AA,2017-12-29,1.49998,7143106.42,3330569.61,14133633.5,0.0,7220294.37,7816813.37
AA,2018-03-29,1.74655,7208025.43,3350305.05,14812482.38,0.0,7300551.73,7838729.73
AA,2018-06-29,1.99861,6794751.89,3261540.78,14674950.6,0.0,6896108.26,7862652.26
AA,2018-10-01,2.25614,6853267.26,3274500.55,15335321.2,0.0,6972336.3,7894653.62
AA,2018-12-31,2.50546,6751338.24,3250352.05,15303957.3,0.0,6884803.59,7925522.59
AA,2019-03-29,2.74655,6803014.35,3255767.77,15788926.0,0.0,6953303.97,7937378.97
AA,2019-07-01,3.00409,6405480.39,3174414.82,15329642.0,0.0,6562904.7,7956822.24
AA,2019-09-30,3.2534,6445190.23,3179384.56,15875084.4,0.0,6622369.03,7976561.88
AA,2019-12-30,3.50272,6327474.57,3135225.53,16210424.2,0.0,6519919.42,7994885.27
AA,2020-03-30,3.75137,6361115.48,3137126.65,16378624.6,0.0,6573232.1,8002957.5
AA,2020-06-29,4,6039652.13,3043178.1,16153970.4,0.0,6258799.15,8015203.2
AA,2020-09-29,4.25137,6086551.96,3046576.41,16334240.1,0.0,6328318.53,8037944.86
AA,2020-12-29,4.5,5969344.89,2988825.35,16406536.0,0.0,6226863.17,8054541.16
AA,2021-03-29,4.74655,6005622.58,2982839.26,16650741.4,0.0,6285085.78,8061606.83
AA,2021-06-29,4.99861,5672093.1,2904635.21,16063788.5,0.0,5955773.09,8068390.09
AA,2021-09-29,5.25066,5701429.51,2886695.59,16513451.3,0.0,6008952.46,8074370.23
AA,2021-12-29,5.49998,5565380.9,2805412.74,16064124.0,0.0,5887302.42,8079706.72
AA,2022-03-29,5.74655,5581723.71,2779140.17,16010266.0,0.0,5926230.44,8081269.72
AA,2022-06-29,5.99861,5306006.39,2707533.18,15825512.5,0.0,5654613.27,8087083.27
AA,2022-09-29,6.25066,5323245.39,2685649.4,15795884.3,0.0,5696329.34,8089083.04
AA,2022-12-29,6.49998,5204747.56,2614603.7,15511888.6,0.0,5592242.08,8097229.39
AA,2023-03-29,6.74655,5238001.42,2595429.79,15873441.1,0.0,5650664.27,8098975.55
AA,2023-06-29,6.99861,4930509.06,2519028.9,15302891.5,0.0,5340872.68,8107499.38
AA,2023-09-29,7.25066,4952307.5,2498516.2,15350772.96,0.0,5388379.11,8107609.07
AA,2023-12-29,7.49998,4862107.22,2413985.86,15092408.2,0.0,5313633.24,8114551.47
AA,2024-04-02,7.75956,4878248.74,2395860.09,14964982.0,0.0,5355875.99,8124499.18
AA,2024-07-01,8.00546,4616477.9,2313776.13,14276676.93,0.0,5090631.25,8131089.95
AA,2024-09-30,8.2541,4636090.01,2288823.66,14382471.5,0.0,5136101.86,8132197.35
AA,2024-12-30,8.50273,4527227.34,2193600.65,14385704.3,0.0,5038883.88,8137037.65
AA,2025-03-31,8.75203,4544284.59,2165602.89,14321907.8,0.0,5081466.22,8137743.35
AA,2025-06-30,9.00135,4311815.11,2099850.32,14056524.6,0.0,4844000.68,8146011.78
AA,2025-09-29,9.25066,4326182.54,2068660.0,14205823.56,0.0,4883718.41,8146555.78
AA,2025-12-29,9.49998,4217055.56,1977560.88,13753448.0,0.0,4783630.08,8154459.98
AA,2026-03-30,9.74929,4238572.94,1946739.94,14011206.9,0.0,4831356.37,8155487.68
AA,2026-06-29,9.99861,4002392.0,1891403.32,13309923.8,0.0,4584269.74,8165225.17
AA,2026-09-29,10.2507,3999790.9,1833235.67,13162568.2,0.0,4604801.51,8165225.17
AA,2026-12-29,10.5,3895123.68,1768263.64,12828855.4,0.0,4507058.47,8165272.26
AA,2027-03-30,10.7493,3901096.15,1722274.75,12989457.6,0.0,4536885.21,8165272.26
AA,2027-06-29,10.9986,3663734.26,1738934.35,12182977.3,0.0,4282474.25,8165281.14
AA,2027-09-29,11.2507,3686859.23,1698492.7,12385914.0,0.0,4331621.64,8165281.14
AA,2027-12-29,11.5,3572878.84,1618203.63,11978116.0,0.0,4219035.35,8165281.14
AA,2028-03-29,11.7486,3579012.84,1568270.73,11968611.8,0.0,4247725.73,8165281.14
AA,2028-06-29,12,3343994.4,1583024.98,11276042.6,0.0,3989178.86,8165281.14
AA,2028-09-29,12.2514,3349045.33,1542933.87,11423828.6,0.0,4016453.96,8165281.14
AA,2028-12-29,12.5,3266756.06,1468595.25,11161995.5,0.0,3938412.38,8165281.14
AA,2029-03-29,12.7466,3252666.61,1415199.69,11260212.5,0.0,3941866.27,8165281.14
AA,2029-06-29,12.9986,3037865.8,1428747.81,10336847.5,0.0,3701180.5,8165281.14
AA,2029-10-01,13.2561,3035067.49,1392049.85,10377489.7,0.0,3717909.46,8165281.14
AA,2029-12-31,13.5055,2921023.98,1344599.29,10013243.4,0.0,3597069.06,8165281.14
AA,2030-03-29,13.7466,2907317.72,1307080.99,10166177.2,0.0,3598432.02,8165281.14
AA,2030-07-01,14.0041,2750077.81,1266460.12,9466198.6,0.0,3422358.11,8165281.14
AA,2030-09-30,14.2534,2735753.71,1232890.39,9462141.4,0.0,3422470.84,8165281.14
AA,2030-12-30,14.5027,2638110.42,1181394.06,9032843.0,0.0,3317714.26,8165281.14
AA,2031-03-31,14.752,2634553.96,1157360.91,9066396.02,0.0,3330717.37,8165281.14
AA,2031-06-30,15.0013,2497758.79,1097038.95,8493551.61,0.0,3174412.85,8165281.14
AA,2031-09-29,15.2507,2480725.68,1061230.3,8484134.93,0.0,3169488.94,8165281.14
AA,2031-12-29,15.5,2391569.71,1024377.76,8197046.71,0.0,3071772.58,8165281.14
AA,2032-03-30,15.7514,2368462.86,985708.78,8153759.58,0.0,3058409.93,8165281.14
AA,2032-06-29,16,2239788.25,934605.19,7723474.51,0.0,2907580.6,8165281.14
AA,2032-09-29,16.2514,2232688.76,902656.0,7772717.64,0.0,2913901.79,8165281.14
AA,2032-12-29,16.5,2130300.48,884306.17,7347212.52,0.0,2795017.87,8165281.14
AA,2033-03-29,16.7466,2118328.42,852179.9,7347376.27,0.0,2793894.13,8165281.14
AA,2033-06-29,16.9986,2032114.51,804066.03,6958282.7,0.0,2694547.89,8165281.14
AA,2033-09-29,17.2507,2015361.13,777941.19,7057151.96,0.0,2686662.22,8165281.14
AA,2033-12-29,17.5,1901680.03,753450.16,6594956.78,0.0,2548557.57,8165281.14
AA,2034-03-29,17.7466,1894719.8,734982.33,6616828.27,0.0,2552545.52,8165281.14
AA,2034-06-29,17.9986,1785677.88,674918.49,6222563.31,0.0,2418539.74,8165281.14
AA,2034-09-29,18.2507,1786124.38,666072.38,6247385.76,0.0,2432116.53,8165281.14
AA,2034-12-29,18.5,1687474.41,637631.26,6057221.27,0.0,2309970.66,8165281.14
AA,2035-03-29,18.7466,1681277.97,624180.74,5956307.59,0.0,2313559.16,8165281.14
AA,2035-06-29,18.9986,1577405.03,574767.58,5810555.14,0.0,2182259.73,8165281.14
AA,2035-10-01,19.2561,1574742.09,569502.95,5712126.05,0.0,2190508.77,8165281.14
AA,2035-12-31,19.5055,1462656.65,535566.87,5317089.42,0.0,2045382.86,8165281.14
AA,2036-03-31,19.7541,1454731.05,516238.39,5271102.33,0.0,2045086.67,8165281.14
AA,2036-06-30,20.0027,1355663.75,467668.06,4841840.3,0.0,1915922.14,8165281.14
