#CreditRating,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
A,2016-06-29,0,2920440.0,4342620.4,2920440.0,1422180.4,2920440.0,2920440.0
A,2016-09-29,0.251366,2986652.53,4401539.61,4164645.1,0.0,2991652.58,2992136.08
A,2016-12-29,0.5,3034128.29,4469354.01,4675961.1,0.0,3044239.44,3068886.24
A,2017-03-29,0.746553,3084364.74,4497394.27,5203445.6,0.0,3099921.72,3119871.42
A,2017-06-29,0.998608,2885415.09,4288353.31,5353048.68,0.0,2905230.29,3170320.29
A,2017-09-29,1.25066,2938971.89,4320738.15,5754559.32,0.0,2964725.65,3219965.65
A,2017-12-29,1.49998,2944609.19,4354236.31,5896371.89,0.0,2976424.7,3248976.99
A,2018-03-29,1.74655,2987512.76,4375358.8,6298862.17,0.0,3025862.21,3282752.11
A,2018-06-29,1.99861,2779772.12,4156643.19,6216087.99,0.0,2821238.96,3319626.1
A,2018-10-01,2.25614,2826608.07,4183017.62,6703938.31,0.0,2875718.71,3359343.09
A,2018-12-31,2.50546,2823149.5,4210520.27,6781485.15,0.0,2878959.54,3379413.52
A,2019-03-29,2.74655,2860812.96,4229305.21,6941731.9,0.0,2924009.57,3410071.2
A,2019-07-01,3.00409,2651529.21,4011646.3,6920001.9,0.0,2716694.34,3444471.69
A,2019-09-30,3.2534,2686291.62,4025545.67,7085555.8,0.0,2760139.13,3469993.61
A,2019-12-30,3.50272,2674768.07,4040286.02,7252941.5,0.0,2756119.09,3483259.39
A,2020-03-30,3.75137,2702791.0,4046121.46,7472950.1,0.0,2792916.75,3503555.65
A,2020-06-29,4,2505498.16,3834959.37,7318129.1,0.0,2596412.01,3537974.77
A,2020-09-29,4.25137,2534072.84,3845828.67,7454806.7,0.0,2634728.0,3555583.06
A,2020-12-29,4.5,2513839.75,3848166.7,7452932.6,0.0,2622286.28,3560655.29
A,2021-03-29,4.74655,2548895.96,3861720.53,7757792.5,0.0,2667505.78,3581214.44
A,2021-06-29,4.99861,2353420.73,3643083.42,7483902.9,0.0,2471123.4,3615123.96
A,2021-09-29,5.25066,2387202.86,3646300.0,7658747.5,0.0,2515963.4,3634666.76
A,2021-12-29,5.49998,2334100.9,3629917.56,7473361.6,0.0,2469114.2,3642169.76
A,2022-03-29,5.74655,2361516.45,3628695.81,7547294.9,0.0,2507273.4,3648999.86
A,2022-06-29,5.99861,2190727.81,3429075.16,7173420.4,0.0,2334657.68,3666407.56
A,2022-09-29,6.25066,2224149.16,3430090.32,7323193.4,0.0,2380030.28,3678806.26
A,2022-12-29,6.49998,2173073.13,3410396.91,7060671.05,0.0,2334857.6,3681836.16
A,2023-03-29,6.74655,2211586.34,3417753.34,7382172.14,0.0,2385822.16,3685214.96
A,2023-06-29,6.99861,2049887.73,3213805.99,7121915.3,0.0,2220500.88,3713709.68
A,2023-09-29,7.25066,2081535.33,3218154.81,7243023.7,0.0,2264825.45,3729247.48
A,2023-12-29,7.49998,2026652.6,3207143.18,6969404.8,0.0,2214859.39,3738219.19
A,2024-04-02,7.75956,2060635.41,3209143.34,7156194.5,0.0,2262390.29,3745518.69
A,2024-07-01,8.00546,1923043.3,3017828.85,6832256.0,0.0,2120554.9,3770895.8
A,2024-09-30,8.2541,1953672.8,3017489.68,6908517.2,0.0,2164378.9,3783735.9
A,2024-12-30,8.50273,1880680.4,2989223.55,6649747.6,0.0,2093232.5,3785650.8
A,2025-03-31,8.75203,1912095.3,2991351.62,6818005.0,0.0,2138124.1,3787574.9
A,2025-06-30,9.00135,1785681.0,2816591.5,6564865.9,0.0,2006081.1,3803697.5
A,2025-09-29,9.25066,1807469.6,2819026.44,6691683.4,0.0,2040405.0,3810051.3
A,2025-12-29,9.49998,1750823.1,2792657.04,6326225.0,0.0,1986046.8,3813156.4
A,2026-03-30,9.74929,1772264.1,2795041.6,6525566.3,0.0,2020123.0,3816905.1
A,2026-06-29,9.99861,1660987.8,2604310.65,6204688.7,0.0,1902468.7,3821238.2
A,2026-09-29,10.2507,1671542.0,2593734.51,6146458.0,0.0,1924375.9,3824069.8
