#TradeId,NettingSetId,CVA,DVA,FBA,FCA,COLVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,CSA_1,3196.17,75638,-4429.11,-114841,0,0,3196.17,75638,None,34160.7,43549.2
Trade_9765,CSA_1,1441.76,17801.3,-1966.44,-26176.6,n/a,n/a,0,0,None,15699,17117.9
Trade_7634,CSA_1,82.0944,17906.5,-108.713,-28317.4,n/a,n/a,0,0,None,1203.29,1593.15
Trade_1112,CSA_1,1385.45,7003.81,-2363.79,-11715.7,n/a,n/a,0,0,None,28718.2,41104.4
Trade_1935,CSA_1,15155.2,2174.12,-22843.4,-2956.16,n/a,n/a,0,0,None,152769,294033
Trade_3609,CSA_1,3681.1,49301.7,-4983.68,-73512.4,n/a,n/a,0,0,None,39523.3,51305.3
,CSA_10,2967.48,40488.2,-4125.9,-58531.5,0,0,2967.48,40488.2,None,31460.3,38144.6
Trade_5367,CSA_10,1.91847,60.9534,-2.94012,-99.7925,n/a,n/a,0,0,None,33.8056,40.0486
Trade_8951,CSA_10,160.349,35444.9,-201.114,-52341,n/a,n/a,0,0,None,1839.27,2426.98
Trade_8675,CSA_10,3411.59,342.268,-5694.38,-578.718,n/a,n/a,0,0,None,72042.6,124189
Trade_1104,CSA_10,5206.47,12068.3,-7398.33,-17348.2,n/a,n/a,0,0,None,54244.4,65057.8
Trade_5410,CSA_10,1618.55,3.14175,-2670.92,-5.60716,n/a,n/a,0,0,None,79343.9,125139
,CSA_100,1936.12,49245.5,-2516.12,-73716.3,0,0,1936.12,49245.5,None,21652.9,23996.2
Trade_5432,CSA_100,1085.31,19655.1,-1412.14,-28935,n/a,n/a,0,0,None,12258,12971.4
Trade_1927,CSA_100,3953.36,28126.7,-5415.46,-41271,n/a,n/a,0,0,None,42729.4,47547.4
Trade_4234,CSA_100,1619.88,0.0404526,-2594.7,-0.0677034,n/a,n/a,0,0,None,108746,158064
Trade_2958,CSA_100,31.4402,5878.46,-57.7746,-9920.87,n/a,n/a,0,0,None,971.294,2049.59
Trade_3935,CSA_100,21.0439,360.055,-37.3936,-590.742,n/a,n/a,0,0,None,890.716,1060.2
,CSA_101,3063.07,28248.2,-4560.49,-42134.9,0,0,3063.07,28248.2,None,30895.3,48479.8
Trade_9149,CSA_101,28.4371,0.222949,-42.5155,-0.283632,n/a,n/a,0,0,None,286.745,480.621
Trade_9792,CSA_101,5349.1,10203.5,-8179.6,-15536.1,n/a,n/a,0,0,None,69076,94307
Trade_8867,CSA_101,1380.78,18504.2,-1868.27,-27017.6,n/a,n/a,0,0,None,15278.6,15657.6
Trade_2060,CSA_101,1643.32,2407.72,-2723.8,-4003.76,n/a,n/a,0,0,None,30303.7,42892.2
Trade_5582,CSA_101,218.11,2689.26,-303.439,-4134.35,n/a,n/a,0,0,None,2644.62,3963.31
,CSA_102,6036.11,34563.7,-8287.54,-50122.8,0,0,6036.11,34563.7,None,65310.6,71236.5
Trade_4808,CSA_102,0.635989,750.972,-0.838595,-1109.2,n/a,n/a,0,0,None,7.44887,10.0161
Trade_8542,CSA_102,9186.29,22096,-12952.6,-31591.2,n/a,n/a,0,0,None,96849.1,108960
Trade_8068,CSA_102,1394.59,16426.1,-1907.54,-24235.5,n/a,n/a,0,0,None,15113.1,16931.5
Trade_7595,CSA_102,677.008,669.244,-968.636,-978.601,n/a,n/a,0,0,None,6932.85,9309.59
Trade_6778,CSA_102,209.599,53.3829,-337.478,-87.7845,n/a,n/a,0,0,None,13340.5,17918.1
,CSA_103,24228.4,689.895,-38207.1,-900.107,0,0,24228.4,689.895,None,232774,697772
Trade_2367,CSA_103,2.47083,506.74,-3.90937,-849.434,n/a,n/a,0,0,None,51.2522,60.4618
Trade_5178,CSA_103,20286,97.5859,-31738.6,-125.781,n/a,n/a,0,0,None,263378,468712
Trade_8847,CSA_103,3868.52,15.9005,-6512.08,-29.2397,n/a,n/a,0,0,None,149048,243430
Trade_7253,CSA_103,3165.56,2783.11,-4629.54,-4006.06,n/a,n/a,0,0,None,32196.4,41988
Trade_3284,CSA_103,3.5264,384.238,-4.52946,-571.155,n/a,n/a,0,0,None,41.621,42.5925
,CSA_104,8188.02,2276.73,-11888.6,-3089.48,0,0,8188.02,2276.73,None,84689.9,104727
Trade_4918,CSA_104,3429.04,101.34,-5740.2,-169.505,n/a,n/a,0,0,None,72813,137158
Trade_4418,CSA_104,72.1894,1.39042,-107.326,-1.78375,n/a,n/a,0,0,None,732.914,1182
Trade_7609,CSA_104,145.822,3781.8,-223.654,-6114.76,n/a,n/a,0,0,None,2370.16,3669.28
Trade_8691,CSA_104,8715.39,2595.25,-12661.9,-3691.21,n/a,n/a,0,0,None,89567.9,109937
Trade_7030,CSA_104,28.7115,0.0862229,-43.3882,-0.108682,n/a,n/a,0,0,None,288.953,535.116
,CSA_105,2615.92,77951,-3318.86,-118969,0,0,2615.92,77951,None,28305.9,49610.9
Trade_7715,CSA_105,1898.3,54465.6,-2473.63,-82105.3,n/a,n/a,0,0,None,20635.8,29697.4
Trade_1961,CSA_105,713.25,4158.98,-992.666,-6228.62,n/a,n/a,0,0,None,7530.5,10476.5
Trade_3729,CSA_105,1138.98,2.55766,-1869.13,-4.56788,n/a,n/a,0,0,None,57216.5,97508
Trade_2946,CSA_105,3976.6,20353.4,-5551.26,-31342,n/a,n/a,0,0,None,50842.7,68202.5
Trade_3855,CSA_105,1658.14,5739.91,-2822.74,-9679.21,n/a,n/a,0,0,None,33897.8,46216.8
,CSA_106,1369.96,57352.2,-2176.3,-82834.4,0,0,1369.96,57352.2,None,13198.3,33331.1
Trade_3474,CSA_106,0.00450243,2.54138,-0.00799493,-4.01146,n/a,n/a,0,0,None,0.198626,0.246202
Trade_7679,CSA_106,301.282,68558.8,-383.245,-101643,n/a,n/a,0,0,None,3539.74,3980.25
Trade_5442,CSA_106,8503.67,1479.95,-14275.8,-2485.06,n/a,n/a,0,0,None,180256,316996
Trade_2335,CSA_106,9525.56,1229.68,-15187.7,-1867.35,n/a,n/a,0,0,None,141183,255275
Trade_5467,CSA_106,1243.3,4285.09,-1738.43,-6243.5,n/a,n/a,0,0,None,13219.3,14720.7
,CSA_107,74210.7,4415.57,-108582,-6011.63,0,0,74210.7,4415.57,None,762483,1.01553e+06
Trade_1687,CSA_107,906.257,30008.5,-1199.36,-44221.4,n/a,n/a,0,0,None,10193.6,10634
Trade_3518,CSA_107,69967.8,329.583,-105323,-412.919,n/a,n/a,0,0,None,700746,1.27476e+06
Trade_7055,CSA_107,1041.95,19589.3,-1494.64,-31440.2,n/a,n/a,0,0,None,15982.9,19546
Trade_9872,CSA_107,48764.5,1019.67,-71867.8,-1343.27,n/a,n/a,0,0,None,500195,727683
Trade_2590,CSA_107,62.7858,1.05836,-105.176,-1.72698,n/a,n/a,0,0,None,1332.84,2442.07
,CSA_108,2368.17,11308,-3326.36,-18302.4,0,0,2368.17,11308,None,24784.3,34773.6
Trade_8426,CSA_108,3924.24,1225.24,-5872.59,-1705.12,n/a,n/a,0,0,None,39460.1,67016.5
Trade_4746,CSA_108,2.68605,0.388773,-4.38331,-0.610713,n/a,n/a,0,0,None,46.6592,77.5026
Trade_9669,CSA_108,55.3689,82.5696,-79.0088,-117.513,n/a,n/a,0,0,None,573.545,723.353
Trade_1877,CSA_108,40.0958,691.518,-69.1536,-1147.73,n/a,n/a,0,0,None,1834.54,2967.33
Trade_5699,CSA_108,677.516,11640,-1056.89,-19087.1,n/a,n/a,0,0,None,11953.8,15989.9
,CSA_109,61824.9,102.46,-93605.1,-131.975,0,0,61824.9,102.46,None,614033,1.06428e+06
Trade_8753,CSA_109,772.42,1740.47,-1059.02,-2512.96,n/a,n/a,0,0,None,8316.54,9289.09
Trade_5770,CSA_109,10436.4,1261.45,-15546.2,-1766,n/a,n/a,0,0,None,110875,154805
Trade_3687,CSA_109,85.235,3.23295,-132.729,-4.35221,n/a,n/a,0,0,None,1106.86,2013.52
Trade_4602,CSA_109,1.48721,1875.29,-2.55512,-3012.06,n/a,n/a,0,0,None,92.5414,155.53
Trade_6974,CSA_109,56424.1,1116.72,-85470.2,-1442.26,n/a,n/a,0,0,None,567015,1.11198e+06
,CSA_11,1439.62,44240.7,-2205.11,-63983.9,0,0,1439.62,44240.7,None,14294.8,33531.2
Trade_2607,CSA_11,3.2617,1110.82,-6.01801,-1854.45,n/a,n/a,0,0,None,111.72,129.982
Trade_5345,CSA_11,0.0303581,907.09,-0.0416835,-1332.64,n/a,n/a,0,0,None,0.364457,0.447522
Trade_7917,CSA_11,10596.7,941.913,-17400.9,-1486.51,n/a,n/a,0,0,None,184597,287619
Trade_4968,CSA_11,401.035,50832,-510.785,-75005.6,n/a,n/a,0,0,None,4688.13,5082.94
Trade_1416,CSA_11,0.00453187,10.2593,-0.00764417,-17.3866,n/a,n/a,0,0,None,0.115937,0.125267
,CSA_110,79928.8,2615.68,-121415,-3530.68,0,0,79928.8,2615.68,None,795620,1.70291e+06
Trade_3303,CSA_110,15283.2,4712.69,-22451.4,-6601.55,n/a,n/a,0,0,None,156448,212225
Trade_3669,CSA_110,4094.82,1133.39,-5979.69,-1589.47,n/a,n/a,0,0,None,41916.1,53266.2
Trade_5869,CSA_110,57848.9,1088.86,-87338.5,-1438.25,n/a,n/a,0,0,None,582905,1.09683e+06
Trade_2363,CSA_110,6510.66,107.304,-11010.1,-193.882,n/a,n/a,0,0,None,207145,350310
Trade_8960,CSA_110,617.766,0.0410023,-927.92,-0.0546098,n/a,n/a,0,0,None,6186.32,10890.5
,CSA_111,28358.5,22289.3,-40679.2,-30956.5,0,0,28358.5,22289.3,None,297692,321798
Trade_6411,CSA_111,12973.6,34081.6,-18013.4,-48761.5,n/a,n/a,0,0,None,139425,149336
Trade_8807,CSA_111,2715.25,935.613,-4649.81,-1621.74,n/a,n/a,0,0,None,63761.6,82380.6
Trade_4993,CSA_111,4650.91,16385.6,-6788.21,-24557.6,n/a,n/a,0,0,None,54961.6,71509.1
Trade_4698,CSA_111,35540.2,926.302,-52151.1,-1221.66,n/a,n/a,0,0,None,365326,486382
Trade_3989,CSA_111,2974.83,456.472,-5077.32,-794.649,n/a,n/a,0,0,None,70432.2,94103.1
,CSA_112,22925,20767.9,-33052.1,-29359.3,0,0,22925,20767.9,None,238270,269803
Trade_4321,CSA_112,2512.04,11.1551,-4191.99,-20.7286,n/a,n/a,0,0,None,99459.9,180282
Trade_3022,CSA_112,20892.2,22314.1,-29726.3,-31935.4,n/a,n/a,0,0,None,218261,247511
Trade_6257,CSA_112,1812.45,1106.27,-2678.09,-1563.81,n/a,n/a,0,0,None,18405.4,25805.7
Trade_2354,CSA_112,2.2996,29.3856,-3.01275,-43.7014,n/a,n/a,0,0,None,25.5607,29.7361
Trade_7691,CSA_112,408.834,9.89085,-674.76,-17.5745,n/a,n/a,0,0,None,20107.1,30666.8
,CSA_113,9947.91,1270.84,-16088.1,-1925.89,0,0,9947.91,1270.84,None,119359,252842
Trade_7043,CSA_113,500.497,45.849,-828.805,-73.5161,n/a,n/a,0,0,None,9553.61,17758.1
Trade_4523,CSA_113,2497.52,12.1727,-4186.48,-19.2602,n/a,n/a,0,0,None,52982.2,93387.2
Trade_2646,CSA_113,3839.78,792.821,-6467.15,-1339.12,n/a,n/a,0,0,None,80815.8,111273
Trade_8701,CSA_113,59.2299,4.84263e-05,-100.39,-8.40007e-05,n/a,n/a,0,0,None,1627.34,2913.34
Trade_7029,CSA_113,3659.19,1028.29,-5532.54,-1521.29,n/a,n/a,0,0,None,45147.8,61440.2
,CSA_114,23557.8,8122.72,-34415,-11083.7,0,0,23557.8,8122.72,None,242868,315520
Trade_4580,CSA_114,354.62,21.7645,-522.703,-28.4134,n/a,n/a,0,0,None,3635.3,5331.87
Trade_9827,CSA_114,23359.3,8244.98,-34112.3,-11258,n/a,n/a,0,0,None,240879,310293
Trade_9775,CSA_114,0.586469,116.17,-0.724697,-180.008,n/a,n/a,0,0,None,7.90554,12.6095
Trade_3994,CSA_114,101.329,0.0325533,-158.449,-0.0385797,n/a,n/a,0,0,None,1314.78,2379.24
Trade_9724,CSA_114,2.28706,0.0741004,-3.6756,-0.122311,n/a,n/a,0,0,None,149.886,238.252
,CSA_115,7705.06,21258.8,-10539.5,-33014.6,0,0,7705.06,21258.8,None,80140.8,127444
Trade_1798,CSA_115,4755.07,19802.9,-6692.86,-29815.3,n/a,n/a,0,0,None,52107.7,67901.8
Trade_6777,CSA_115,0.470108,10802.8,-0.786509,-18251.6,n/a,n/a,0,0,None,14.9581,24.4799
Trade_4515,CSA_115,60.6583,1086.22,-93.0213,-1754.72,n/a,n/a,0,0,None,984.318,1456.96
Trade_2169,CSA_115,14967.2,2193.25,-22753.3,-3035.55,n/a,n/a,0,0,None,165471,306827
Trade_3676,CSA_115,790.726,242.775,-1180.86,-338.723,n/a,n/a,0,0,None,7967.93,12984.1
,CSA_116,35499.5,6888.71,-53977.6,-9690.06,0,0,35499.5,6888.71,None,351024,784470
Trade_3338,CSA_116,117.054,1753.43,-173.408,-2798.72,n/a,n/a,0,0,None,1780.92,2649.45
Trade_7053,CSA_116,30587.3,4129.06,-47204.6,-5903.14,n/a,n/a,0,0,None,375145,674466
Trade_6632,CSA_116,9048.04,7008.34,-12850.9,-10036.7,n/a,n/a,0,0,None,94955.5,108317
Trade_3229,CSA_116,122.682,50.0281,-177.945,-68.3225,n/a,n/a,0,0,None,1272.45,1497.04
Trade_7979,CSA_116,1677.47,0.865196,-2689,-1.45453,n/a,n/a,0,0,None,112161,163968
,CSA_117,43946.9,12452.8,-63876.8,-17345.5,0,0,43946.9,12452.8,None,453662,542248
Trade_9341,CSA_117,42596.4,12174.8,-61862.7,-16947.5,n/a,n/a,0,0,None,439846,527081
Trade_3454,CSA_117,4424.29,2554.53,-6557.27,-3623.22,n/a,n/a,0,0,None,44777.6,66718.5
Trade_8354,CSA_117,102.768,2294.82,-148.729,-3590.05,n/a,n/a,0,0,None,1459.5,1749.64
Trade_2255,CSA_117,3342.43,1874.41,-4918.81,-2764.31,n/a,n/a,0,0,None,37295.2,50264.5
Trade_2434,CSA_117,1331.91,1405.06,-2022.35,-2053.48,n/a,n/a,0,0,None,16402.9,22817.2
,CSA_118,45018.5,12562.5,-70093,-16730.1,0,0,45018.5,12562.5,None,439362,1.11164e+06
Trade_3264,CSA_118,1.12555,177.586,-1.40759,-267.939,n/a,n/a,0,0,None,13.0734,18.3722
Trade_2842,CSA_118,14287.8,20618.4,-20438.6,-29317.6,n/a,n/a,0,0,None,147918,174925
Trade_2841,CSA_118,597.764,4.13022,-1012.03,-7.28894,n/a,n/a,0,0,None,16440.8,30406
Trade_2859,CSA_118,726.183,183.35,-1189.34,-298.394,n/a,n/a,0,0,None,12589,17586.7
Trade_5133,CSA_118,38382.1,555.465,-61417.7,-804.908,n/a,n/a,0,0,None,568384,1.07672e+06
,CSA_119,49182.9,6319.1,-73267.3,-9415.95,0,0,49182.9,6319.1,None,498195,848121
Trade_2457,CSA_119,46961.8,1612.35,-69788.6,-2141.66,n/a,n/a,0,0,None,476931,773280
Trade_4863,CSA_119,5163.49,9309.78,-8158.47,-14684.2,n/a,n/a,0,0,None,75290.4,105558
Trade_4323,CSA_119,3.59128,0.0568082,-6.09367,-0.100494,n/a,n/a,0,0,None,97.8847,165.1
Trade_1693,CSA_119,741.273,15.7588,-1186.24,-26.66,n/a,n/a,0,0,None,50149.6,70615.5
Trade_9287,CSA_119,937.061,5.44531,-1574.5,-10.0061,n/a,n/a,0,0,None,36217.1,60187.8
,CSA_12,23964.2,4740.32,-36120.4,-6429.76,0,0,23964.2,4740.32,None,239544,489370
Trade_7317,CSA_12,22687.1,4755.79,-33990.8,-6441.23,n/a,n/a,0,0,None,230125,424664
Trade_5859,CSA_12,1232.82,449.468,-2092.3,-778.983,n/a,n/a,0,0,None,29341.3,47370.2
Trade_7138,CSA_12,1.66305,200.261,-2.15504,-294.805,n/a,n/a,0,0,None,19.7466,20.034
Trade_5621,CSA_12,4.36981,0.0626848,-7.02145,-0.104824,n/a,n/a,0,0,None,290.027,410.708
Trade_1515,CSA_12,949.079,245.5,-1476.01,-362.47,n/a,n/a,0,0,None,12331.2,20989.2
,CSA_120,4664.58,27335.1,-6218.83,-40776.2,0,0,4664.58,27335.1,None,50575.6,63570.6
Trade_8700,CSA_120,5131.82,25430.8,-6915.86,-37687.5,n/a,n/a,0,0,None,55140.9,70770.4
Trade_3121,CSA_120,102.665,1668.55,-145.788,-2568.84,n/a,n/a,0,0,None,1299.94,1691.18
Trade_9886,CSA_120,234.622,119.657,-378.668,-194.702,n/a,n/a,0,0,None,15014.8,19712.1
Trade_8047,CSA_120,2103.76,1833.38,-3475.29,-3052.98,n/a,n/a,0,0,None,39108.1,57689.9
Trade_8718,CSA_120,20.1488,1211.22,-35.3127,-2004.32,n/a,n/a,0,0,None,922.642,1574.19
,CSA_121,33762.3,4682.28,-52888.5,-6381.72,0,0,33762.3,4682.28,None,388876,903330
Trade_1985,CSA_121,181.036,599.119,-287.996,-964.865,n/a,n/a,0,0,None,2885.88,4216.75
Trade_7252,CSA_121,10340.1,106.125,-17332.9,-165.791,n/a,n/a,0,0,None,219828,426589
Trade_8639,CSA_121,118.29,0.271056,-193.737,-0.380316,n/a,n/a,0,0,None,2054.68,3683.55
Trade_4233,CSA_121,24160,6003.78,-36815.9,-8621.85,n/a,n/a,0,0,None,281481,468354
Trade_4704,CSA_121,1185.87,196.024,-1925.95,-296.898,n/a,n/a,0,0,None,18994.2,37807.5
,CSA_122,3115.26,1199.56,-4620.55,-1944.61,0,0,3115.26,1199.56,None,31492.1,60715.1
Trade_9247,CSA_122,1729.1,235.659,-2947.9,-415.677,n/a,n/a,0,0,None,46425.2,75779.4
Trade_3389,CSA_122,5.54044,0.00563645,-9.26162,-0.00858575,n/a,n/a,0,0,None,117.152,205.076
Trade_2869,CSA_122,3336.76,182.412,-4958.02,-236.609,n/a,n/a,0,0,None,33937.3,55959.8
Trade_2178,CSA_122,0.0466494,50.7069,-0.0613578,-75.1051,n/a,n/a,0,0,None,0.55134,0.684049
Trade_5800,CSA_122,44.6714,2731.63,-81.3284,-4593.23,n/a,n/a,0,0,None,1640.87,3074.94
,CSA_123,414.981,2530.5,-504.23,-3799.67,0,0,414.981,2530.5,None,4530.38,8895.69
Trade_6187,CSA_123,1150.37,1117.24,-1665.43,-1650.95,n/a,n/a,0,0,None,12326.5,16973.8
Trade_8942,CSA_123,0.680797,316.015,-0.820426,-486.91,n/a,n/a,0,0,None,8.97792,10.9983
Trade_9087,CSA_123,43.3181,1506.51,-59.3995,-2357.95,n/a,n/a,0,0,None,591.201,926.175
Trade_5823,CSA_123,1084.16,923.531,-1853.1,-1595.64,n/a,n/a,0,0,None,25346.1,35013.2
Trade_7735,CSA_123,14.2477,545.005,-18.4732,-801.213,n/a,n/a,0,0,None,165.969,167.468
,CSA_124,2456.37,11768.5,-3354.76,-17032.6,0,0,2456.37,11768.5,None,26925.9,28770.6
Trade_9945,CSA_124,2436.98,11392.2,-3319.93,-16444,n/a,n/a,0,0,None,26732.3,28578
Trade_6964,CSA_124,1.37278,1.25458,-2.36536,-2.17144,n/a,n/a,0,0,None,49.4359,63.2988
Trade_2706,CSA_124,69.9859,0.974454,-116.346,-1.67209,n/a,n/a,0,0,None,3366.68,5306.32
Trade_8648,CSA_124,744.586,334.245,-1275.02,-575.919,n/a,n/a,0,0,None,17439.3,23928
Trade_6288,CSA_124,66.8232,903.263,-117.744,-1485.42,n/a,n/a,0,0,None,2949.18,3361.1
,CSA_125,1272.97,35861.5,-1787.12,-52415.8,0,0,1272.97,35861.5,None,13477.9,18052
Trade_9037,CSA_125,21572.6,1162.66,-33196.4,-1532.43,n/a,n/a,0,0,None,250349,487908
Trade_8750,CSA_125,691.692,40753.9,-904.143,-59964.7,n/a,n/a,0,0,None,7929.23,8286.41
Trade_2763,CSA_125,335.274,8659.92,-432.952,-12774.9,n/a,n/a,0,0,None,3810.23,4125.15
Trade_9246,CSA_125,5755.93,7242.19,-8393.71,-10991.9,n/a,n/a,0,0,None,71914.5,98061.9
Trade_4458,CSA_125,1615.36,6740.82,-2532.55,-10824.5,n/a,n/a,0,0,None,25951.6,37047.7
,CSA_126,15117.8,4977.64,-22692.9,-7248.84,0,0,15117.8,4977.64,None,151784,237889
Trade_3767,CSA_126,73.8283,0.176973,-118.523,-0.305621,n/a,n/a,0,0,None,4899.35,7230.08
Trade_1160,CSA_126,12516.4,1376.88,-18548.1,-1822.03,n/a,n/a,0,0,None,127472,204373
Trade_4737,CSA_126,5569.8,907.781,-9021.72,-1391.04,n/a,n/a,0,0,None,89321.4,171513
Trade_5118,CSA_126,1.44783,238.79,-1.80917,-360.129,n/a,n/a,0,0,None,16.7932,24.6755
Trade_9264,CSA_126,2885.22,8382.91,-4217.9,-12890.5,n/a,n/a,0,0,None,36031.4,50179.6
,CSA_127,66693.1,4925.8,-99882.1,-6344.71,0,0,66693.1,4925.8,None,670460,1.16866e+06
Trade_7517,CSA_127,8794.35,477.438,-14290.1,-702.469,n/a,n/a,0,0,None,140660,287564
Trade_2996,CSA_127,3577.82,452.472,-5380.61,-639.053,n/a,n/a,0,0,None,39732.5,56153.4
Trade_1861,CSA_127,32744.5,1519.1,-49158.4,-2008.97,n/a,n/a,0,0,None,329406,598400
Trade_9344,CSA_127,26023.3,10285.8,-37415.1,-14525,n/a,n/a,0,0,None,268013,338737
Trade_3509,CSA_127,4412.65,1050.54,-6619.67,-1450.97,n/a,n/a,0,0,None,44295.2,79350.1
,CSA_128,122860,2367.84,-182245,-3101.28,0,0,122860,2367.84,None,1.24651e+06,1.90122e+06
Trade_2974,CSA_128,47.059,114.399,-64.4542,-167.121,n/a,n/a,0,0,None,504.474,598.238
