#TradeId,NettingSetId,CVA,DVA,FBA,FCA,COLVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
Trade_7030,CSA_104,22.3354,0.258746,-36.6398,-0.315097,n/a,n/a,0,0,None,227.487,446.28
,CSA_105,4246.6,64347.4,-5442.49,-107205,0,0,4246.6,64347.4,None,47854.7,82188.7
Trade_7715,CSA_105,2678.15,44270.3,-3546.78,-71777.9,n/a,n/a,0,0,None,30355.6,42187.7
Trade_1961,CSA_105,1052.24,3016.38,-1558.23,-4797.85,n/a,n/a,0,0,None,11250.9,15777.9
Trade_3729,CSA_105,1163.62,5.59969,-2187.87,-11.758,n/a,n/a,0,0,None,55628.5,105735
Trade_2946,CSA_105,6357.48,15803.6,-9547.43,-26467.6,n/a,n/a,0,0,None,81974.4,109644
Trade_3855,CSA_105,842.026,9098.48,-1592.58,-17139.9,n/a,n/a,0,0,None,17163.1,22342.7
,CSA_106,1164.85,55904.6,-1897.97,-86395.4,0,0,1164.85,55904.6,None,12049.6,25282.7
Trade_3474,CSA_106,0.0094455,3.06672,-0.020003,-5.5115,n/a,n/a,0,0,None,0.463586,0.538186
Trade_7679,CSA_106,573.185,58750.2,-690.824,-92801.2,n/a,n/a,0,0,None,7049.64,7899.03
Trade_5442,CSA_106,6138.14,2572.63,-11593.6,-4830.41,n/a,n/a,0,0,None,127994,219150
Trade_2335,CSA_106,7019.65,2029.06,-12395.9,-3425.31,n/a,n/a,0,0,None,104437,209664
Trade_5467,CSA_106,675.553,5791.38,-923.918,-9039.36,n/a,n/a,0,0,None,7694.2,8375.73
,CSA_107,57342.7,6993.82,-88544.2,-9704.72,0,0,57342.7,6993.82,None,610216,801714
Trade_1687,CSA_107,401.899,34331.6,-512.362,-53995.6,n/a,n/a,0,0,None,4854.11,5138.47
Trade_3518,CSA_107,61392.2,642.543,-99611.1,-778.338,n/a,n/a,0,0,None,631824,1.20838e+06
Trade_7055,CSA_107,1533.58,16156.8,-2382.65,-28715.1,n/a,n/a,0,0,None,23630.6,29279
Trade_9872,CSA_107,39570.4,1469.03,-61660.4,-1933.41,n/a,n/a,0,0,None,420021,610809
Trade_2590,CSA_107,53.3321,2.62045,-100.254,-4.75718,n/a,n/a,0,0,None,1115.43,2139.96
,CSA_108,2136.42,10348.5,-3264.7,-18412.1,0,0,2136.42,10348.5,None,22564.8,37424.9
Trade_8426,CSA_108,2637.66,1725.42,-4213.6,-2575.16,n/a,n/a,0,0,None,27408.3,40544.1
Trade_4746,CSA_108,2.01392,0.759362,-3.65569,-1.32764,n/a,n/a,0,0,None,34.7826,56.3867
Trade_9669,CSA_108,27.2282,138.187,-39.6853,-210.507,n/a,n/a,0,0,None,298.058,377.061
Trade_1877,CSA_108,93.5012,557.496,-189.949,-1072.37,n/a,n/a,0,0,None,4036.36,6324.12
Trade_5699,CSA_108,1040.91,9591.56,-1775.46,-17510.3,n/a,n/a,0,0,None,18240.8,24262.6
,CSA_109,55303.1,108.617,-90311.6,-130.552,0,0,55303.1,108.617,None,563995,957239
Trade_8753,CSA_109,1151.86,1175.13,-1649.25,-1739.5,n/a,n/a,0,0,None,12728.5,14371.7
Trade_5770,CSA_109,12569,757.876,-20239.3,-1067.57,n/a,n/a,0,0,None,135153,193147
Trade_3687,CSA_109,62.6329,7.42635,-107.187,-10.8936,n/a,n/a,0,0,None,818.899,1618.06
Trade_4602,CSA_109,4.32947,1964.62,-9.05923,-3627.05,n/a,n/a,0,0,None,249.488,414.584
Trade_6974,CSA_109,46933,1621.24,-76750.6,-2129.24,n/a,n/a,0,0,None,479835,1.00447e+06
,CSA_11,2869.16,34020,-4731.17,-50823.4,0,0,2869.16,34020,None,29069.6,63754
Trade_2607,CSA_11,2.0821,1388.63,-4.35795,-2647.94,n/a,n/a,0,0,None,69.356,82.566
Trade_5345,CSA_11,0.162636,723.185,-0.199306,-1128.27,n/a,n/a,0,0,None,2.13627,2.36894
Trade_7917,CSA_11,13332.5,585.022,-24329.2,-979.966,n/a,n/a,0,0,None,229397,368125
Trade_4968,CSA_11,741.002,42520.2,-904.286,-66555.8,n/a,n/a,0,0,None,9042.86,9753.86
Trade_1416,CSA_11,0.0242319,9.61014,-0.0463918,-18.4614,n/a,n/a,0,0,None,0.626068,0.71476
,CSA_110,65508.5,3948.69,-107392,-5557.67,0,0,65508.5,3948.69,None,671961,1.5292e+06
Trade_3303,CSA_110,10273.9,6858.32,-15704,-10200.4,n/a,n/a,0,0,None,109888,132901
Trade_3669,CSA_110,5540.05,615.609,-8683.04,-846.676,n/a,n/a,0,0,None,58118.5,75916
Trade_5869,CSA_110,48847.6,1616.11,-79353.3,-2196,n/a,n/a,0,0,None,501510,992604
Trade_2363,CSA_110,5701.38,228.204,-10968.4,-465.954,n/a,n/a,0,0,None,177798,352562
Trade_8960,CSA_110,515.262,0.182404,-835.209,-0.219344,n/a,n/a,0,0,None,5294.01,9548.39
,CSA_111,20306.6,28748,-30068.7,-41426.9,0,0,20306.6,28748,None,222981,234445
Trade_6411,CSA_111,8193.99,46255.1,-11254.5,-69986.3,n/a,n/a,0,0,None,93697.5,99967.3
Trade_8807,CSA_111,4454.25,474.374,-8547.8,-931.813,n/a,n/a,0,0,None,103407,139983
Trade_4993,CSA_111,2927,20788.1,-4425.07,-33937,n/a,n/a,0,0,None,35706.1,45947.5
Trade_4698,CSA_111,40199.3,393.084,-62691.7,-496.508,n/a,n/a,0,0,None,425412,578655
Trade_3989,CSA_111,3984.74,290.152,-7640.49,-566.111,n/a,n/a,0,0,None,92587.2,131380
,CSA_112,31618.2,12745.7,-48600.6,-17996.2,0,0,31618.2,12745.7,None,337743,420212
Trade_4321,CSA_112,2383.28,23.5698,-4531.6,-49.3506,n/a,n/a,0,0,None,90595.9,179086
Trade_3022,CSA_112,29757.5,13237.4,-45008.6,-19059.8,n/a,n/a,0,0,None,319633,372021
Trade_6257,CSA_112,1145.16,1534.62,-1782.37,-2330.84,n/a,n/a,0,0,None,12044.5,15972.3
Trade_2354,CSA_112,5.1073,18.1692,-6.95316,-28.7885,n/a,n/a,0,0,None,57.9664,68.5467
Trade_7691,CSA_112,415.984,20.7731,-787.17,-43.41,n/a,n/a,0,0,None,19640,35403.5
,CSA_113,12864.4,774.316,-23129.2,-1222.06,0,0,12864.4,774.316,None,154083,346334
Trade_7043,CSA_113,430.328,79.2564,-796.937,-139.671,n/a,n/a,0,0,None,8153.62,16949.1
Trade_4523,CSA_113,3033.79,5.66785,-5706.65,-9.46081,n/a,n/a,0,0,None,63246.2,110466
Trade_2646,CSA_113,5145.83,511.087,-9684.19,-954.611,n/a,n/a,0,0,None,106620,151091
Trade_8701,CSA_113,57.1137,0.00191251,-109.764,-0.00347636,n/a,n/a,0,0,None,1529.2,2864.95
Trade_7029,CSA_113,4666.91,647.887,-7715.21,-1001.9,n/a,n/a,0,0,None,57959.6,79768.9
,CSA_114,16437.5,12367.8,-24968.4,-17617,0,0,16437.5,12367.8,None,176743,201856
Trade_4580,CSA_114,214.792,50.146,-335.004,-66.8692,n/a,n/a,0,0,None,2281.17,3454.56
Trade_9827,CSA_114,16355.6,12449,-24830.1,-17745.4,n/a,n/a,0,0,None,175906,200406
Trade_9775,CSA_114,1.73633,91.904,-2.29578,-156.598,n/a,n/a,0,0,None,23.4875,35.5895
Trade_3994,CSA_114,86.4868,0.133989,-149.068,-0.164245,n/a,n/a,0,0,None,1126.68,2196.28
Trade_9724,CSA_114,2.33143,0.173065,-4.32892,-0.340636,n/a,n/a,0,0,None,146.418,240.983
,CSA_115,8195.84,18541.9,-11557,-31702.8,0,0,8195.84,18541.9,None,88708.7,140584
Trade_1798,CSA_115,7039.56,13916.1,-10634.5,-22323.2,n/a,n/a,0,0,None,77873.9,103732
Trade_6777,CSA_115,1.64651,11228,-3.0225,-21573.2,n/a,n/a,0,0,None,51.5445,90.9546
Trade_4515,CSA_115,104.968,854.526,-178.421,-1535.38,n/a,n/a,0,0,None,1693.79,2568.42
Trade_2169,CSA_115,11361.1,3041.84,-18628.3,-4487.74,n/a,n/a,0,0,None,127839,247584
Trade_3676,CSA_115,530.853,343.714,-844.695,-515.155,n/a,n/a,0,0,None,5542.24,8414.66
,CSA_116,31335.6,6626.41,-51130,-9908.41,0,0,31335.6,6626.41,None,321484,749930
Trade_3338,CSA_116,174.71,1417.6,-281.282,-2499.83,n/a,n/a,0,0,None,2658.19,3909.52
Trade_7053,CSA_116,22814.8,6346.13,-38231.4,-9861.32,n/a,n/a,0,0,None,283417,517410
Trade_6632,CSA_116,11956.2,4126.08,-18049.7,-6039.53,n/a,n/a,0,0,None,128675,154156
Trade_3229,CSA_116,61.2743,96.6549,-91.5848,-140.035,n/a,n/a,0,0,None,663.109,769.949
Trade_7979,CSA_116,1691.46,2.81776,-3114.01,-5.78178,n/a,n/a,0,0,None,108242,204267
,CSA_117,56073.9,7024.86,-86789.1,-9624.05,0,0,56073.9,7024.86,None,595249,732249
Trade_9341,CSA_117,57173.1,6511.29,-88668.8,-8831.83,n/a,n/a,0,0,None,605663,745241
Trade_3454,CSA_117,2804.61,3589.65,-4394.89,-5487.46,n/a,n/a,0,0,None,29411.6,41608.3
Trade_8354,CSA_117,68.7845,2893.06,-103.681,-4973.48,n/a,n/a,0,0,None,996.772,1208.38
Trade_2255,CSA_117,4355.39,1205.01,-6949.41,-1857.98,n/a,n/a,0,0,None,49226.8,67213.6
Trade_2434,CSA_117,923.261,2077.08,-1502.28,-3303.25,n/a,n/a,0,0,None,11435.3,15327.9
,CSA_118,32283.3,18406.5,-54819.7,-25228.4,0,0,32283.3,18406.5,None,324070,895756
Trade_3264,CSA_118,3.26405,133.155,-4.10067,-217.726,n/a,n/a,0,0,None,38.4116,52.0059
Trade_2842,CSA_118,9396.94,29388.3,-13691.3,-44416.7,n/a,n/a,0,0,None,102802,118303
Trade_2841,CSA_118,547.83,8.50628,-1050.79,-16.8106,n/a,n/a,0,0,None,14718.2,29382.6
Trade_2859,CSA_118,1034.49,109.809,-1883.99,-196.92,n/a,n/a,0,0,None,17797,26113
Trade_5133,CSA_118,33444.8,910.637,-59229.2,-1419.95,n/a,n/a,0,0,None,495980,1.02898e+06
,CSA_119,35741.6,10066.3,-55911.5,-16393,0,0,35741.6,10066.3,None,377840,578400
Trade_2457,CSA_119,37826.6,2348.09,-59737.4,-3171.2,n/a,n/a,0,0,None,397179,641254
Trade_4863,CSA_119,2897,14322.7,-4921.78,-25010.4,n/a,n/a,0,0,None,42982.3,56248.3
Trade_4323,CSA_119,3.13696,0.15181,-6.03727,-0.302422,n/a,n/a,0,0,None,83.815,158.469
Trade_1693,CSA_119,800.118,35.9493,-1468.61,-73.3931,n/a,n/a,0,0,None,51070.8,87550.9
Trade_9287,CSA_119,867.243,11.8495,-1664.86,-24.8425,n/a,n/a,0,0,None,32615.3,65275.3
,CSA_12,17491.9,7654.75,-28112.1,-10973.9,0,0,17491.9,7654.75,None,181010,350892
Trade_7317,CSA_12,16942.9,7473.81,-27060.7,-10629.6,n/a,n/a,0,0,None,175724,308783
Trade_5859,CSA_12,908.952,683.818,-1748.09,-1328.85,n/a,n/a,0,0,None,21098.4,30253.8
Trade_7138,CSA_12,4.66838,137.766,-5.79143,-215.97,n/a,n/a,0,0,None,57.4495,57.7466
Trade_5621,CSA_12,4.51039,0.16921,-8.34592,-0.342824,n/a,n/a,0,0,None,284.831,481.18
Trade_1515,CSA_12,652.882,381.179,-1113.26,-623.243,n/a,n/a,0,0,None,8558.06,14349.5
,CSA_120,6832.79,22043.3,-9268.99,-35385.4,0,0,6832.79,22043.3,None,77059.7,96687.4
Trade_8700,CSA_120,8004.47,18750.1,-11235.7,-29341.7,n/a,n/a,0,0,None,88529.2,113819
Trade_3121,CSA_120,50.8167,2090.7,-75.3592,-3533.51,n/a,n/a,0,0,None,656.65,868.043
Trade_9886,CSA_120,182.345,232.561,-346.533,-438.628,n/a,n/a,0,0,None,10422.5,13554.9
Trade_8047,CSA_120,1447.8,2655.75,-2662.32,-4912.6,n/a,n/a,0,0,None,26484.2,38785.5
Trade_8718,CSA_120,46.3785,1213.22,-96.3043,-2306.19,n/a,n/a,0,0,None,2011.16,3342.69
,CSA_121,25148,7191.18,-43166.4,-10540.8,0,0,25148,7191.18,None,292701,739681
Trade_1985,CSA_121,297.47,404.432,-524.261,-718.66,n/a,n/a,0,0,None,4702.19,6825.42
Trade_7252,CSA_121,9745.18,216.821,-18362.3,-369.117,n/a,n/a,0,0,None,204021,421184
Trade_8639,CSA_121,102.577,0.872763,-187.365,-1.35415,n/a,n/a,0,0,None,1771.37,3473.68
Trade_4233,CSA_121,16889.9,9101.45,-27650.6,-14219.3,n/a,n/a,0,0,None,200241,298665
Trade_4704,CSA_121,966.354,321.046,-1741.84,-532.265,n/a,n/a,0,0,None,15419.7,31234.6
,CSA_122,2469.63,1606.6,-3883.51,-2917.29,0,0,2469.63,1606.6,None,25846.5,47304.1
Trade_9247,CSA_122,1346.5,438.528,-2622.48,-877.336,n/a,n/a,0,0,None,35649.8,63432.6
Trade_3389,CSA_122,4.98597,0.022107,-9.35726,-0.0377489,n/a,n/a,0,0,None,104.157,200.882
Trade_2869,CSA_122,2644.17,301.863,-4178.13,-394.335,n/a,n/a,0,0,None,27786.3,46136.2
Trade_2178,CSA_122,0.155337,38.9354,-0.187107,-61.7002,n/a,n/a,0,0,None,1.99956,2.36783
Trade_5800,CSA_122,90.9041,2444.34,-190.227,-4700.75,n/a,n/a,0,0,None,3198.4,5852.79
,CSA_123,580.821,2172.45,-693.97,-3646.85,0,0,580.821,2172.45,None,6675.43,12634.1
Trade_6187,CSA_123,1523.05,736.079,-2376.58,-1139.97,n/a,n/a,0,0,None,16498.3,22844.9
Trade_8942,CSA_123,2.13628,255.48,-2.61651,-432.117,n/a,n/a,0,0,None,28.621,33.7214
Trade_9087,CSA_123,64.1748,1259.2,-93.5066,-2164.87,n/a,n/a,0,0,None,883.553,1385.33
Trade_5823,CSA_123,752.426,1371.73,-1461.43,-2655.22,n/a,n/a,0,0,None,16809.4,23146.7
Trade_7735,CSA_123,35.7092,346.632,-45.6955,-540.523,n/a,n/a,0,0,None,427.828,431.122
,CSA_124,1569.51,14513.6,-2123.54,-21991.3,0,0,1569.51,14513.6,None,18190,19049.3
Trade_9945,CSA_124,1508.18,14841.5,-2004.65,-22657.4,n/a,n/a,0,0,None,17622.3,18431.2
Trade_6964,CSA_124,1.26129,2.01906,-2.52214,-4.01322,n/a,n/a,0,0,None,43.4129,57.4177
Trade_2706,CSA_124,67.1464,1.91361,-128.818,-3.92182,n/a,n/a,0,0,None,3153.45,6193.89
Trade_8648,CSA_124,1132.11,219.466,-2176.27,-429.189,n/a,n/a,0,0,None,26151.7,36238
Trade_6288,CSA_124,146.101,733.935,-301.656,-1387.16,n/a,n/a,0,0,None,6132.7,7096.6
,CSA_125,859.748,35766.1,-1308.56,-54618.1,0,0,859.748,35766.1,None,9147.59,16342.9
Trade_9037,CSA_125,17848.1,2012.9,-29943.1,-2797.4,n/a,n/a,0,0,None,209391,441993
Trade_8750,CSA_125,281.948,45613.6,-350.662,-71401.1,n/a,n/a,0,0,None,3480.49,3696.99
Trade_2763,CSA_125,563.875,6869.05,-724.363,-10717.5,n/a,n/a,0,0,None,6629.14,7234.54
Trade_9246,CSA_125,8652.63,5088.94,-13723.5,-8281.16,n/a,n/a,0,0,None,108484,146768
Trade_4458,CSA_125,2347.64,5016.04,-4054.36,-8908.42,n/a,n/a,0,0,None,37580.6,53690.4
,CSA_126,14011,4973.97,-22713.5,-7638.87,0,0,14011,4973.97,None,143665,230343
Trade_3767,CSA_126,72.1639,0.496876,-133.198,-1.03246,n/a,n/a,0,0,None,4620,8921.82
Trade_1160,CSA_126,9576.42,2198.86,-15031.1,-2987.59,n/a,n/a,0,0,None,101026,163901
Trade_4737,CSA_126,4304.05,1319.28,-7729.14,-2222.45,n/a,n/a,0,0,None,68812.9,133794
Trade_5118,CSA_126,4.23198,179.209,-5.31794,-292.796,n/a,n/a,0,0,None,49.722,69.875
Trade_9264,CSA_126,4375.48,5597.49,-7060.4,-9380.66,n/a,n/a,0,0,None,54549.9,79724.9
,CSA_127,69189.3,3636.72,-110863,-4522.59,0,0,69189.3,3636.72,None,716880,1.21784e+06
Trade_7517,CSA_127,7585.72,842.792,-13705.3,-1346.41,n/a,n/a,0,0,None,120955,260021
Trade_2996,CSA_127,4802.71,230.58,-7875.11,-322.161,n/a,n/a,0,0,None,53778.1,82897.5
Trade_1861,CSA_127,25475.6,2066.03,-41009.4,-2824.64,n/a,n/a,0,0,None,264222,490461
Trade_9344,CSA_127,35901.3,6634.08,-54972,-9422.93,n/a,n/a,0,0,None,380325,477821
Trade_3509,CSA_127,3043.42,1482.72,-4885.46,-2191.01,n/a,n/a,0,0,None,31549,50844.1
,CSA_128,138832,1020.22,-220548,-1284.11,0,0,138832,1020.22,None,1.44692e+06,2.22266e+06
Trade_2974,CSA_128,89.5907,59.586,-130.707,-90.5691,n/a,n/a,0,0,None,975.158,1155.32
Trade_8838,CSA_128,68172.4,101.309,-108085,-121.82,n/a,n/a,0,0,None,712170,1.08869e+06
Trade_3894,CSA_128,37727.1,278.652,-60806.6,-357.341,n/a,n/a,0,0,None,388213,643297
Trade_1360,CSA_128,499.547,2370.16,-686.115,-3560.17,n/a,n/a,0,0,None,5724.37,5972.23
Trade_8796,CSA_128,35290.2,1157.39,-55232.6,-1546.59,n/a,n/a,0,0,None,371821,513584
,CSA_129,18797.9,1598.79,-29995.4,-2149.11,0,0,18797.9,1598.79,None,194241,307113
Trade_7223,CSA_129,3185.94,337.009,-4957.36,-437.838,n/a,n/a,0,0,None,33887.9,50519.1
Trade_9776,CSA_129,6311.35,510.45,-10404.7,-672.761,n/a,n/a,0,0,None,67304.7,138129
Trade_1685,CSA_129,0,2469.14,0,-4525.44,n/a,n/a,0,0,None,0,0
Trade_1955,CSA_129,12808.3,1631.54,-20655.9,-2232.51,n/a,n/a,0,0,None,132293,260015
Trade_8518,CSA_129,61.957,220.335,-125.579,-428.623,n/a,n/a,0,0,None,1823.17,2634.78
,CSA_13,22029,7929.8,-32332.9,-12293.8,0,0,22029,7929.8,None,240931,274986
Trade_9298,CSA_13,173.177,91.7124,-263.24,-125.53,n/a,n/a,0,0,None,1871.68,2106.06
Trade_6088,CSA_13,25409.9,5908.55,-38329.9,-8426.36,n/a,n/a,0,0,None,273574,310189
Trade_7173,CSA_13,187.464,1451.85,-374.531,-2796.37,n/a,n/a,0,0,None,4803.3,5703.76
Trade_2022,CSA_13,226.395,0.0134462,-401.149,-0.016247,n/a,n/a,0,0,None,3351.74,6405.3
Trade_5674,CSA_13,3986.2,8431.85,-7241.86,-15223.3,n/a,n/a,0,0,None,67151.1,95096.1
,CSA_130,39724.4,6102.16,-64004.9,-8846.09,0,0,39724.4,6102.16,None,408646,767184
Trade_4375,CSA_130,96.9642,4690.37,-179.426,-8810.44,n/a,n/a,0,0,None,2004.32,2528.97
Trade_4251,CSA_130,14625.1,1368.61,-22998.5,-1913.39,n/a,n/a,0,0,None,152028,208416
Trade_5955,CSA_130,32214.8,8147.49,-52255.6,-11990.4,n/a,n/a,0,0,None,346488,608804
Trade_9950,CSA_130,3703.23,391.049,-7042.99,-759.494,n/a,n/a,0,0,None,87113.4,182093
Trade_5216,CSA_130,1552.11,3972.34,-2140.39,-5984.3,n/a,n/a,0,0,None,17563.5,20013.7
,CSA_14,20253,22760.1,-30291.4,-36564.8,0,0,20253,22760.1,None,217201,261896
Trade_6205,CSA_14,4090.15,17804,-5502.25,-27395.5,n/a,n/a,0,0,None,46854.9,51009.3
Trade_7283,CSA_14,30351.4,7737.86,-47771.4,-10735.5,n/a,n/a,0,0,None,319017,513142
Trade_3378,CSA_14,370.172,6375.96,-747.015,-12347.7,n/a,n/a,0,0,None,9459.64,12043.1
Trade_6183,CSA_14,299.689,505.574,-591.527,-1000.14,n/a,n/a,0,0,None,7609.03,10295.6
Trade_1391,CSA_14,935.926,6131.17,-1675.17,-11081.8,n/a,n/a,0,0,None,16022.7,21023.6
,CSA_15,181.923,26906.6,-227.628,-43136.1,0,0,181.923,26906.6,None,2217.81,2398.65
Trade_3482,CSA_15,184.325,25425.6,-231.743,-40329.6,n/a,n/a,0,0,None,2240.93,2418.52
Trade_8280,CSA_15,364.046,1802.91,-743.523,-3483.52,n/a,n/a,0,0,None,10795.1,15098.8
Trade_1723,CSA_15,27.8432,43.2473,-46.4454,-69.541,n/a,n/a,0,0,None,362.393,497.119
Trade_9193,CSA_15,39.7236,77.579,-54.302,-117.475,n/a,n/a,0,0,None,455.773,469.482
Trade_1920,CSA_15,8.683,0.00431615,-15.7357,-0.00919652,n/a,n/a,0,0,None,562.268,967.135
,CSA_16,158.108,27196.2,-187.16,-49393.5,0,0,158.108,27196.2,None,1853.95,3317.77
Trade_6531,CSA_16,63.9723,6.34922,-120.367,-13.1362,n/a,n/a,0,0,None,3037.73,5214.09
Trade_1418,CSA_16,208.657,6638.6,-273.785,-10996.5,n/a,n/a,0,0,None,2453.71,3401.91
Trade_4055,CSA_16,53.6983,18898.5,-82.5241,-35091,n/a,n/a,0,0,None,1059.31,2037.91
Trade_6405,CSA_16,154.815,14.1494,-247.332,-18.1628,n/a,n/a,0,0,None,1613.07,2768.94
Trade_1589,CSA_16,792.094,2753.67,-1584.64,-5396.17,n/a,n/a,0,0,None,20082.7,27181.6
,CSA_17,122282,14.3726,-187762,-16.5909,0,0,122282,14.3726,None,1.30888e+06,1.56004e+06
Trade_7633,CSA_17,83.3236,124.075,-163.179,-237.509,n/a,n/a,0,0,None,1883.21,2663.6
Trade_4320,CSA_17,93903.3,1084.11,-146392,-1335.67,n/a,n/a,0,0,None,994299,1.35115e+06
Trade_6494,CSA_17,1550.67,5190.12,-2927.85,-9783.21,n/a,n/a,0,0,None,31802.9,41274.2
Trade_8826,CSA_17,131.523,15390.4,-160.947,-26070.5,n/a,n/a,0,0,None,1747.66,2389.96
Trade_1681,CSA_17,55174.5,6786.97,-84855.7,-9327.37,n/a,n/a,0,0,None,591031,774886
,CSA_18,731.357,27117.9,-1054.36,-46474,0,0,731.357,27117.9,None,8859.52,12542.4
Trade_5828,CSA_18,1170.41,154.697,-1966.56,-220.879,n/a,n/a,0,0,None,13706.9,28332.8
Trade_6164,CSA_18,3203.51,11505.7,-5464.6,-19676.6,n/a,n/a,0,0,None,47270.4,63720.7
Trade_5341,CSA_18,4.26968,0.283599,-7.80045,-0.576964,n/a,n/a,0,0,None,273.097,439.098
Trade_9730,CSA_18,397.686,20786.2,-547.977,-35491.1,n/a,n/a,0,0,None,5293.24,6729
Trade_9500,CSA_18,2550.46,1266,-3951.56,-1969.02,n/a,n/a,0,0,None,29080,39922.7
,CSA_19,4818.85,48398.7,-6970.95,-76018,0,0,4818.85,48398.7,None,52044.9,70143.3
Trade_9435,CSA_19,2273.91,8815.58,-3395.11,-13596,n/a,n/a,0,0,None,24625.4,29437.7
