#CreditRating,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
BB,2016-04-30,0,5414915.0,3353171.0,5414915.0,-2061744.0,5414915.0,5414915.0
BB,2016-07-29,0.245902,5377264.83,3345232.08,7629792.5,0.0,5387136.84,5560083.84
BB,2016-10-31,0.502732,5444526.35,3402888.19,8687963.0,0.0,5464996.75,5644474.75
BB,2017-01-31,0.754323,5369215.41,3430336.24,9287343.65,0.0,5400638.39,5709387.39
BB,2017-04-28,0.992679,5421689.02,3467263.85,10014165.5,0.0,5465167.77,5764692.77
BB,2017-07-31,1.25021,5364415.45,3437959.45,10475772.0,0.0,5420820.25,5840209.32
BB,2017-10-31,1.50227,5405212.06,3466132.74,11107114.23,0.0,5478372.71,5885220.87
BB,2018-01-31,1.75432,5315032.99,3463732.62,11272505.4,0.0,5403323.16,5924578.8
BB,2018-04-30,1.99816,5351323.38,3484783.84,11830455.0,0.0,5456160.19,5961276.0
BB,2018-07-31,2.25021,5284228.35,3432378.8,12086944.9,0.0,5405200.99,6034457.46
BB,2018-10-31,2.50227,5318290.23,3456424.9,12369265.8,0.0,5457704.7,6063225.43
BB,2019-01-31,2.75432,5215764.12,3435046.16,12398695.24,0.0,5369871.77,6088933.66
BB,2019-04-30,2.99816,5256614.17,3458063.78,12548878.2,0.0,5428932.36,6125494.05
BB,2019-07-31,3.25021,5179858.71,3386222.75,12698969.5,0.0,5369851.79,6186556.44
BB,2019-10-31,3.50227,5193859.5,3391261.77,12946279.0,0.0,5404908.62,6200278.03
BB,2020-01-31,3.7541,5077922.68,3333766.46,12857834.82,0.0,5304424.07,6211362.94
BB,2020-04-30,4,5099953.93,3340409.83,13205118.71,0.0,5347307.78,6233377.42
BB,2020-07-31,4.25137,4959911.79,3292577.51,13097870.0,0.0,5222845.76,6248029.27
BB,2020-10-30,4.5,4964663.79,3284590.33,13442209.0,0.0,5250201.42,6260283.59
BB,2021-01-29,4.74884,4847712.22,3206422.19,13114669.8,0.0,5148449.34,6262883.19
BB,2021-04-30,4.99816,4848616.51,3195361.48,13295793.63,0.0,5171418.5,6277756.44
BB,2021-07-30,5.24747,4699361.65,3116674.54,13031960.84,0.0,5036685.02,6281353.1
BB,2021-10-29,5.49679,4687152.06,3101006.6,13124983.0,0.0,5048251.32,6286150.36
