#TradeId,Total,CVA,DVA,FBA,FCA,COLVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,Total,2953706.05731,2456815.43125,-4672865.9092,-3868597.74594,0.0,0.0,2953706.05731,2456815.43125,None,2456815.43125,31103877.368
