#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
CSA_29,2016-04-30,0,0,457990,0,457990,0,0
CSA_29,2016-07-29,0.245902,1704,432757,0,0,1707.13,1707.13
CSA_29,2016-10-31,0.502732,8923.56,448948,61349.3,0,8957.11,8957.11
CSA_29,2017-01-31,0.754323,22717.6,437693,178441,0,22850.6,22850.6
CSA_29,2017-04-28,0.992679,30596.5,455160,219472,0,30841.8,30841.8
CSA_29,2017-07-31,1.25021,48413,450118,327054,0,48922.1,48922.1
CSA_29,2017-10-31,1.50227,57209.2,468612,415739,0,57983.6,57983.6
CSA_29,2018-01-31,1.75432,72604.2,460840,459100,0,73810.2,73810.2
CSA_29,2018-04-30,1.99816,76092,473179,488822,0,77582.9,77582.9
CSA_29,2018-07-31,2.25021,87025.3,460572,541931,0,89017.7,89017.7
CSA_29,2018-10-31,2.50227,91339.4,475289,517699,0,93733.9,93733.9
CSA_29,2019-01-31,2.75432,103673,463618,546873,0,106736,106736
CSA_29,2019-04-30,2.99816,103604,472732,570965,0,107000,107000
CSA_29,2019-07-31,3.25021,112499,459239,588808,0,116626,116626
CSA_29,2019-10-31,3.50227,113197,471458,607284,0,117797,117797
CSA_29,2020-01-31,3.7541,123574,458219,633723,0,129085,129085
CSA_29,2020-04-30,4,120726,464616,618499,0,126581,129085
CSA_29,2020-07-31,4.25137,129572,450466,633082,0,136441,136441
CSA_29,2020-10-30,4.5,129387,463049,622691,0,136828,136828
CSA_29,2021-01-29,4.74884,135774,449516,657254,0,144197,144197
CSA_29,2021-04-30,4.99816,132857,455838,649303,0,141702,144197
CSA_29,2021-07-30,5.24747,138582,442147,672700,0,148529,148529
CSA_29,2021-10-29,5.49679,132631,447356,656616,0,142849,148529
CSA_29,2022-01-31,5.75432,135687,429888,664714,0,146881,148529
CSA_29,2022-04-29,5.99542,130458,438914,667953,0,141891,148529
CSA_29,2022-07-29,6.24473,134858,424192,647839,0,147446,148529
CSA_29,2022-10-31,6.50227,128671,432434,599193,0,141447,148529
CSA_29,2023-01-31,6.75432,133081,421408,635542,0,147073,148529
CSA_29,2023-04-28,6.99268,126230,423258,593918,0,140204,148529
