#TradeId,NettingSetId,CVA,DVA,FBA,FCA,COLVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,CSA_1,3204.19,74593.1,-4344.58,-111628,0,0,3204.19,74593.1,None,34260.3,43439.2
Trade_9765,CSA_1,1427.52,17787.6,-1907.27,-25741.8,n/a,n/a,0,0,None,15551.7,16991.1
Trade_7634,CSA_1,81.5609,17856.4,-104.671,-27854.9,n/a,n/a,0,0,None,1194.24,1603.09
Trade_1112,CSA_1,1377.1,6894.37,-2328.89,-11447,n/a,n/a,0,0,None,28570.6,40802.3
Trade_1935,CSA_1,15089.8,2230.79,-22398.4,-2959.81,n/a,n/a,0,0,None,152143,292768
Trade_3609,CSA_1,3677.2,48273,-4866.21,-70885.3,n/a,n/a,0,0,None,39461.5,51262.7
,CSA_10,2970.98,40868.8,-4052.07,-58059.5,0,0,2970.98,40868.8,None,31546.3,37936.6
Trade_5367,CSA_10,1.89984,60.6731,-2.83415,-98.2751,n/a,n/a,0,0,None,33.4723,38.9725
Trade_8951,CSA_10,163.681,35565.6,-201.299,-51686.7,n/a,n/a,0,0,None,1880.01,2443.65
Trade_8675,CSA_10,3347.87,355.617,-5543.49,-595.37,n/a,n/a,0,0,None,70730.8,122041
Trade_1104,CSA_10,5190.4,12230.9,-7243.11,-17265.4,n/a,n/a,0,0,None,54102.7,64729.6
Trade_5410,CSA_10,1614.44,3.25964,-2653.41,-5.9024,n/a,n/a,0,0,None,79020.2,124901
,CSA_100,1916.88,48605.3,-2431.93,-71721.4,0,0,1916.88,48605.3,None,21448.4,23798.3
Trade_5432,CSA_100,1105.32,19288.6,-1410.06,-27957.4,n/a,n/a,0,0,None,12470.7,13178.6
Trade_1927,CSA_100,3862.09,27820.9,-5184.83,-40146.1,n/a,n/a,0,0,None,41743.2,46440.5
Trade_4234,CSA_100,1617.65,0.047254,-2570.11,-0.0782363,n/a,n/a,0,0,None,108600,157984
Trade_2958,CSA_100,32.6533,5867.23,-60.3275,-9876.32,n/a,n/a,0,0,None,1013.89,2128.5
Trade_3935,CSA_100,21.8931,351.296,-39.183,-574.073,n/a,n/a,0,0,None,925.337,1100.5
,CSA_101,2981.29,28197.7,-4363.87,-41385.3,0,0,2981.29,28197.7,None,30082.7,47104.3
Trade_9149,CSA_101,28.9819,0.200913,-42.6365,-0.250612,n/a,n/a,0,0,None,292.397,485.483
Trade_9792,CSA_101,5226.44,10144.4,-7863.82,-15174.4,n/a,n/a,0,0,None,67493.8,92335.4
Trade_8867,CSA_101,1357.31,18486.8,-1802.96,-26558.2,n/a,n/a,0,0,None,15011.2,15406.3
Trade_2060,CSA_101,1616.62,2437.33,-2650.9,-4011.99,n/a,n/a,0,0,None,29814.2,42154.5
Trade_5582,CSA_101,230.979,2607.94,-313.845,-3950.79,n/a,n/a,0,0,None,2795.77,4180.42
,CSA_102,6031.02,34916.3,-8119.92,-49779,0,0,6031.02,34916.3,None,65330.9,70885.6
Trade_4808,CSA_102,0.55221,766.567,-0.723454,-1113.81,n/a,n/a,0,0,None,6.4506,8.79677
Trade_8542,CSA_102,9162.75,22395.7,-12687.1,-31459.4,n/a,n/a,0,0,None,96676.6,108381
Trade_8068,CSA_102,1377.44,16433,-1845,-23859.7,n/a,n/a,0,0,None,14934.4,16753.4
Trade_7595,CSA_102,687.893,666.545,-964.864,-958.17,n/a,n/a,0,0,None,7046.69,9424.03
Trade_6778,CSA_102,202.93,55.0717,-324.44,-90.1544,n/a,n/a,0,0,None,12864.1,17228.3
,CSA_103,24068.7,686.025,-37493,-879.63,0,0,24068.7,686.025,None,231169,691030
Trade_2367,CSA_103,2.55476,503.097,-3.95006,-837.445,n/a,n/a,0,0,None,53.0762,62.981
Trade_5178,CSA_103,20233.9,96.5041,-31204.2,-120.496,n/a,n/a,0,0,None,262810,465824
Trade_8847,CSA_103,3820.3,15.8773,-6416.77,-29.4471,n/a,n/a,0,0,None,147014,240216
Trade_7253,CSA_103,3097.01,2765.18,-4452.92,-3905.48,n/a,n/a,0,0,None,31492.6,41072.2
Trade_3284,CSA_103,3.13255,393.612,-3.95919,-575.565,n/a,n/a,0,0,None,37.0887,38.1054
,CSA_104,8261.08,2218.58,-11801.7,-2937.87,0,0,8261.08,2218.58,None,85370.8,106290
Trade_4918,CSA_104,3366.18,107.28,-5594.02,-177.181,n/a,n/a,0,0,None,71536,135053
Trade_4418,CSA_104,74.0617,1.25045,-108.33,-1.56814,n/a,n/a,0,0,None,752.469,1198.1
Trade_7609,CSA_104,146.644,3708.94,-219.474,-5930.38,n/a,n/a,0,0,None,2382.01,3674.01
Trade_8691,CSA_104,8783.96,2539.84,-12551.2,-3543.21,n/a,n/a,0,0,None,90195.5,111359
Trade_7030,CSA_104,29.0509,0.0795922,-43.2093,-0.0985303,n/a,n/a,0,0,None,292.548,538.484
,CSA_105,2721.17,77093.7,-3359.27,-115981,0,0,2721.17,77093.7,None,29455.3,50952.3
Trade_7715,CSA_105,1973.42,54232.6,-2506.49,-80545.9,n/a,n/a,0,0,None,21477.2,30500.4
Trade_1961,CSA_105,711.124,4071.95,-967.817,-6003.89,n/a,n/a,0,0,None,7507.08,10460
