#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
CSA_50,2015-07-31,0,0,128360,0,128360,0,0
CSA_50,2015-10-30,0.249315,0,129109,0,0,0,0
CSA_50,2016-01-29,0.498421,116.651,120035,0,0,116.915,116.915
CSA_50,2016-04-29,0.747054,285.743,122727,0,0,286.821,286.821
CSA_50,2016-07-29,0.995688,899.004,112359,0,0,904.17,904.17
CSA_50,2016-10-31,1.25252,1581.36,115795,9404.95,0,1594.46,1594.46
CSA_50,2017-01-31,1.50411,3240.54,107083,29761.9,0,3278.25,3278.25
CSA_50,2017-04-28,1.74247,3782.39,110948,31682.7,0,3838.57,3838.57
CSA_50,2017-07-31,2,5807.74,102355,47716.9,0,5914.27,5914.27
CSA_50,2017-10-31,2.25205,5974.06,106651,50187.7,0,6111.63,6111.63
CSA_50,2018-01-31,2.50411,8176.68,99411.5,58280.2,0,8403.92,8403.92
CSA_50,2018-04-30,2.74795,8173.25,103373,59180.1,0,8438.24,8438.24
CSA_50,2018-07-31,3,10931.4,96984.9,67410.5,0,11338.4,11338.4
CSA_50,2018-10-31,3.25205,10898.3,101301,71868.2,0,11367.8,11367.8
CSA_50,2019-01-31,3.50411,13400.4,94510.4,78729.5,0,14057.4,14057.4
CSA_50,2019-04-30,3.74795,12621,97716.4,81037,0,13313,14057.4
CSA_50,2019-07-31,4,15241.7,91961.8,88767.7,0,16169.1,16169.1
CSA_50,2019-10-31,4.25205,14264.2,96176.1,83736.5,0,15228.5,16169.1
CSA_50,2020-01-31,4.50389,16278.1,89547.3,92364.2,0,17490.1,17490.1
CSA_50,2020-04-30,4.74979,15308.9,93516.6,89377.8,0,16551.9,17490.1
CSA_50,2020-07-31,5.00115,17834.5,87120.6,95235.7,0,19406.3,19406.3
CSA_50,2020-10-30,5.24979,16931.5,89449.2,91714.5,0,18551.2,19406.3
CSA_50,2021-01-29,5.49863,18682.8,84175.9,96583.9,0,20612.2,20612.2
CSA_50,2021-04-30,5.74795,17351.7,85841.7,93526.6,0,19276.7,20612.2
CSA_50,2021-07-30,5.99726,19038.2,80895.6,98240.7,0,21297.3,21297.3
CSA_50,2021-10-29,6.24658,18051.7,83338.4,90662.9,0,20339.2,21297.3
CSA_50,2022-01-31,6.50411,19626.5,77973.2,96975.1,0,22278.6,22278.6
CSA_50,2022-04-29,6.74521,18888.4,80467.6,93386.2,0,21590.4,22278.6
CSA_50,2022-07-29,6.99452,20666.2,75388.6,96024.5,0,23793.2,23793.2
CSA_50,2022-10-31,7.25205,19292.3,77611.2,92338.4,0,22382.4,23793.2
CSA_50,2023-01-31,7.50411,20937.6,73255.1,93285.8,0,24474.6,24474.6
CSA_50,2023-04-28,7.74247,19894.5,75484.9,90057,0,23421.3,24474.6
CSA_50,2023-07-31,8,21673.5,70736.5,92895.7,0,25712.5,25712.5
CSA_50,2023-10-31,8.25205,20514.4,73227.7,87919.1,0,24522.9,25712.5
CSA_50,2024-01-31,8.50389,21906,68536.3,89296.3,0,26386,26386
CSA_50,2024-04-30,8.74979,20422.7,70883.3,84633.1,0,24782.8,26386
CSA_50,2024-07-31,9.00115,22068.9,66494.3,88315,0,26984.5,26984.5
CSA_50,2024-10-31,9.25252,20759.8,68756.4,86078.8,0,25580.2,26984.5
CSA_50,2025-01-31,9.50411,22025.4,64280.9,87834.2,0,27349.7,27349.7
CSA_50,2025-04-30,9.74795,20836.2,66675.9,84325.8,0,26066.6,27349.7
CSA_50,2025-07-31,10,22240.8,62688.5,84110.9,0,28039.2,28039.2
CSA_50,2025-10-31,10.2521,20589.8,64080.9,79116.4,0,26161.6,28039.2
CSA_50,2026-01-30,10.5014,22085.4,59998.1,79882.3,0,28280.1,28280.1
CSA_50,2026-04-30,10.7479,20638.7,61450.2,75133.3,0,26630.7,28280.1
CSA_50,2026-07-31,11,21940.6,57355.1,77501.8,0,28533.1,28533.1
CSA_50,2026-10-30,11.2493,20548.4,59364.6,73289.7,0,26930.4,28533.1
CSA_50,2027-01-29,11.4986,21773.9,55182.2,73748.4,0,28758.3,28758.3
CSA_50,2027-04-30,11.7479,20275,56707.3,70990,0,26986.8,28758.3
CSA_50,2027-07-30,11.9973,21413.3,52199.5,71107.4,0,28723.4,28758.3
CSA_50,2027-10-29,12.2466,20006.3,53693.4,67190.3,0,27042.9,28758.3
CSA_50,2028-01-31,12.5039,21188.4,50375.2,66547.4,0,28868.9,28868.9
CSA_50,2028-04-28,12.7443,19375.7,51086.4,63774.3,0,26595.8,28868.9
CSA_50,2028-07-31,13.0012,20579.1,47190.6,64006.8,0,28472.6,28868.9
CSA_50,2028-10-31,13.2525,18735.4,48728.4,61353.1,0,26123.7,28868.9
CSA_50,2029-01-31,13.5041,20006.4,44939.5,60862,0,28113.2,28868.9
CSA_50,2029-04-30,13.7479,18409.3,45998,57975.4,0,26063.9,28868.9
CSA_50,2029-07-31,14,19346.7,42090.6,58322.7,0,27604.7,28868.9
CSA_50,2029-10-31,14.2521,17563,42971.5,56137.9,0,25254.9,28868.9
CSA_50,2030-01-31,14.5041,18507.5,39402.8,56688.3,0,26820.4,28868.9
CSA_50,2030-04-30,14.7479,17020.1,40227,53875.7,0,24850.8,28868.9
CSA_50,2030-07-31,15,18010.3,36638.5,52848.1,0,26501.4,28868.9
CSA_50,2030-10-31,15.2521,16305.2,37407.4,50637.4,0,24179.2,28868.9
CSA_50,2031-01-31,15.5041,17099.9,33599.9,49433.5,0,25554.8,28868.9
CSA_50,2031-04-30,15.7479,15297.2,34227.8,46967.9,0,23032.7,28868.9
CSA_50,2031-07-31,16,16459.8,30868.5,46185.6,0,24976.1,28868.9
CSA_50,2031-10-31,16.2521,14729.5,31976,43260.6,0,22524.4,28868.9
CSA_50,2032-01-30,16.5012,15431.5,28200.7,43383.6,0,23779.4,28868.9
CSA_50,2032-04-30,16.7498,13773.3,29339.8,39835.7,0,21387.6,28868.9
CSA_50,2032-07-30,16.9984,14519.9,25939.5,39362,0,22720.4,28868.9
CSA_50,2032-10-29,17.2471,12790.6,26825,36865.7,0,20168.4,28868.9
CSA_50,2033-01-31,17.5041,13666.7,23359,36115.9,0,21721,28868.9
CSA_50,2033-04-29,17.7452,12030.3,24104.7,33807.5,0,19262.4,28868.9
CSA_50,2033-07-29,17.9945,12830.1,20554.2,33167.5,0,20701.1,28868.9
