#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
CSA_88,2015-07-31,0,327388,0,327388,-327388,327388,327388
CSA_88,2015-10-30,0.249315,326507,1340.66,616905,0,326876,327388
CSA_88,2016-01-29,0.498421,323689,9699.98,742404,0,324421,327388
CSA_88,2016-04-29,0.747054,330794,16340.7,878368,0,332042,332042
CSA_88,2016-07-29,0.995688,268278,44137,837932,0,269820,332042
CSA_88,2016-10-31,1.25252,278858,55799.7,885777,0,281167,332042
CSA_88,2017-01-31,1.50411,283381,63576.7,922236,0,286678,332042
CSA_88,2017-04-28,1.74247,292643,71308.3,986894,0,296990,332042
CSA_88,2017-07-31,2,241033,106360,954893,0,245454,332042
CSA_88,2017-10-31,2.25205,250729,114358,1.03445e+06,0,256503,332042
CSA_88,2018-01-31,2.50411,257777,116927,1.02907e+06,0,264941,332042
CSA_88,2018-04-30,2.74795,268195,124162,1.09283e+06,0,276891,332042
CSA_88,2018-07-31,3,229391,163618,978572,0,237931,332042
CSA_88,2018-10-31,3.25205,232944,166722,1.00495e+06,0,242979,332042
CSA_88,2019-01-31,3.50411,232005,158001,1.04258e+06,0,243380,332042
CSA_88,2019-04-30,3.74795,238047,161856,1.02026e+06,0,251098,332042
CSA_88,2019-07-31,4,203133,198834,1.01079e+06,0,215493,332042
CSA_88,2019-10-31,4.25205,209669,202124,1.09136e+06,0,223844,332042
CSA_88,2020-01-31,4.50389,212474,191310,1.06419e+06,0,228294,332042
CSA_88,2020-04-30,4.74979,216046,191712,1.20065e+06,0,233588,332042
CSA_88,2020-07-31,5.00115,182096,226438,1.04875e+06,0,198143,332042
CSA_88,2020-10-30,5.24979,184307,226277,1.04093e+06,0,201938,332042
CSA_88,2021-01-29,5.49863,179597,223403,1.02704e+06,0,198144,332042
CSA_88,2021-04-30,5.74795,180629,222901,1.01979e+06,0,200668,332042
CSA_88,2021-07-30,5.99726,175392,223802,946431,0,196204,332042
CSA_88,2021-10-29,6.24658,177519,223247,981996,0,200015,332042
CSA_88,2022-01-31,6.50411,172639,219816,944217,0,195968,332042
CSA_88,2022-04-29,6.74521,174617,219478,935668,0,199597,332042
CSA_88,2022-07-29,6.99452,168667,219720,976663,0,194188,332042
CSA_88,2022-10-31,7.25205,170630,218809,1.05569e+06,0,197960,332042
CSA_88,2023-01-31,7.50411,168710,215163,994786,0,197210,332042
CSA_88,2023-04-28,7.74247,174068,216815,1.0158e+06,0,204925,332042
CSA_88,2023-07-31,8,166040,214964,1.00546e+06,0,196983,332042
CSA_88,2023-10-31,8.25205,169838,215350,975223,0,203023,332042
CSA_88,2024-01-31,8.50389,165345,211013,979143,0,199159,332042
CSA_88,2024-04-30,8.74979,169797,210779,1.00507e+06,0,206048,332042
CSA_88,2024-07-31,9.00115,163089,207963,951581,0,199416,332042
CSA_88,2024-10-31,9.25252,165620,207211,997828,0,204077,332042
CSA_88,2025-01-31,9.50411,159935,200443,869552,0,198596,332042
CSA_88,2025-04-30,9.74795,163725,199988,997310,0,204825,332042
CSA_88,2025-07-31,10,158532,196439,968483,0,199863,332042
CSA_88,2025-10-31,10.2521,157463,193918,895334,0,200074,332042
CSA_88,2026-01-30,10.5014,152712,188008,852536,0,195546,332042
CSA_88,2026-04-30,10.7479,152846,186879,884825,0,197222,332042
CSA_88,2026-07-31,11,146801,182699,828441,0,190910,332042
CSA_88,2026-10-30,11.2493,149016,181599,843301,0,195297,332042
CSA_88,2027-01-29,11.4986,143946,174983,862794,0,190119,332042
CSA_88,2027-04-30,11.7479,144340,173335,777427,0,192121,332042
CSA_88,2027-07-30,11.9973,136799,169176,774408,0,183500,332042
CSA_88,2027-10-29,12.2466,137448,167438,813434,0,185792,332042
CSA_88,2028-01-31,12.5039,134711,161041,820863,0,183541,332042
CSA_88,2028-04-28,12.7443,133861,159134,834456,0,183742,332042
CSA_88,2028-07-31,13.0012,125808,154409,840695,0,174064,332042
CSA_88,2028-10-31,13.2525,128763,152858,781250,0,179540,332042
CSA_88,2029-01-31,13.5041,122342,145465,739134,0,171916,332042
CSA_88,2029-04-30,13.7479,122089,143036,718288,0,172855,332042
CSA_88,2029-07-31,14,116038,138766,689410,0,165567,332042
CSA_88,2029-10-31,14.2521,115752,133602,711310,0,166447,332042
CSA_88,2030-01-31,14.5041,109255,126957,712488,0,158329,332042
CSA_88,2030-04-30,14.7479,110085,122833,704848,0,160734,332042
CSA_88,2030-07-31,15,102912,118459,626700,0,151431,332042
CSA_88,2030-10-31,15.2521,103101,114072,659716,0,152889,332042
CSA_88,2031-01-31,15.5041,96203.1,107666,596803,0,143770,332042
CSA_88,2031-04-30,15.7479,96271.5,103250,625498,0,144955,332042
CSA_88,2031-07-31,16,88293,99301.2,545597,0,133976,332042
CSA_88,2031-10-31,16.2521,89270.9,100026,559804,0,136513,332042
CSA_88,2032-01-30,16.5012,85732.8,92720.9,522140,0,132111,332042
CSA_88,2032-04-30,16.7498,86058.2,92884.9,516669,0,133633,332042
CSA_88,2032-07-30,16.9984,83396.8,87913.5,498612,0,130497,332042
CSA_88,2032-10-29,17.2471,83048.6,88103.8,472005,0,130952,332042
CSA_88,2033-01-31,17.5041,79737.4,81280.5,458110,0,126730,332042
CSA_88,2033-04-29,17.7452,79679.1,81283.2,476862,0,127579,332042
CSA_88,2033-07-29,17.9945,75436.4,76827.5,466137,0,121715,332042
CSA_88,2033-10-31,18.2521,76195.9,77344.3,477620,0,123918,332042
CSA_88,2034-01-31,18.5041,73666.8,70689.5,447503,0,120737,332042
CSA_88,2034-04-28,18.7425,74776.8,71045,450412,0,123457,332042
CSA_88,2034-07-31,19,71039.1,66580.8,417630,0,118218,332042
CSA_88,2034-10-31,19.2521,71260.3,66884.1,427599,0,119509,332042
CSA_88,2035-01-31,19.5041,69495.2,60270.1,432595,0,117455,332042
CSA_88,2035-04-30,19.7479,69165.5,60283.7,418920,0,117778,332042
CSA_88,2035-07-31,20,65623.6,55599.1,398204,0,112616,332042
