#TradeId,NettingSetId,CVA,DVA,FBA,FCA,COLVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,CSA_1,2791.76,72393.3,-4395.58,-132078,0,0,2791.76,72393.3,None,32347.1,41288.2
Trade_9765,CSA_1,599.718,23650.7,-777.1,-41638.1,n/a,n/a,0,0,None,7527.16,7933.06
Trade_7634,CSA_1,28.9058,22969.7,-38.5017,-45453.2,n/a,n/a,0,0,None,450.651,573.042
Trade_1112,CSA_1,3608.36,4139.29,-8069.6,-8855.73,n/a,n/a,0,0,None,70480.4,103025
Trade_1935,CSA_1,9476.17,3871.93,-16957.4,-6362.1,n/a,n/a,0,0,None,100625,171302
Trade_3609,CSA_1,6388.74,35071.9,-10062.8,-61278.9,n/a,n/a,0,0,None,72951.7,91633.5
,CSA_10,1091.29,53376.2,-1549.33,-92422.3,0,0,1091.29,53376.2,None,13092.1,16175.4
Trade_5367,CSA_10,0.347925,88.4612,-0.591084,-182.519,n/a,n/a,0,0,None,6.25126,8.04799
Trade_8951,CSA_10,43.1486,39715.7,-49.8341,-69580.6,n/a,n/a,0,0,None,560.279,954.801
Trade_8675,CSA_10,2032.5,957.677,-4295.36,-2121.09,n/a,n/a,0,0,None,40630.5,74851.9
Trade_1104,CSA_10,2437.62,17645.8,-3746.81,-30397.1,n/a,n/a,0,0,None,28271.5,32930.7
Trade_5410,CSA_10,1635.97,26.9293,-3385.08,-69.3179,n/a,n/a,0,0,None,67607.6,122647
,CSA_100,1048.6,53584.2,-1321.76,-96181.2,0,0,1048.6,53584.2,None,13252.9,13906.8
Trade_5432,CSA_100,2134.2,11951.5,-3029.46,-20452.6,n/a,n/a,0,0,None,25677.6,27589.4
Trade_1927,CSA_100,1621.24,40751.6,-2194.78,-71709.9,n/a,n/a,0,0,None,19970.5,21365.2
Trade_4234,CSA_100,2043.57,1.20964,-4031.42,-3.14547,n/a,n/a,0,0,None,108918,183238
Trade_2958,CSA_100,165.122,5169.39,-410.628,-11050.7,n/a,n/a,0,0,None,4612.91,8534.81
Trade_3935,CSA_100,12.201,638.189,-31.5326,-1340.9,n/a,n/a,0,0,None,452.374,564.658
,CSA_101,988.513,44809.5,-1483.21,-82951.6,0,0,988.513,44809.5,None,11523.9,15442.8
Trade_9149,CSA_101,10.5601,1.66594,-19.1773,-2.18128,n/a,n/a,0,0,None,111.487,218.5
Trade_9792,CSA_101,2512.54,18307.2,-4506.95,-35186.8,n/a,n/a,0,0,None,33765.4,42662.7
Trade_8867,CSA_101,606.642,23388.3,-761.685,-40572.2,n/a,n/a,0,0,None,7748.5,8015.09
Trade_2060,CSA_101,666.644,4989.95,-1404.87,-10599.4,n/a,n/a,0,0,None,12068.1,15525.2
Trade_5582,CSA_101,552.631,1482.85,-950.653,-2751.01,n/a,n/a,0,0,None,6754.92,9941.93
,CSA_102,2195.05,50400,-2994.86,-87274.8,0,0,2195.05,50400,None,26976.4,28657.4
Trade_4808,CSA_102,8.47923,328.654,-10.0629,-584.735,n/a,n/a,0,0,None,111.45,136.807
Trade_8542,CSA_102,4130.23,31557.5,-6216.71,-53495.6,n/a,n/a,0,0,None,48527.9,53754.5
Trade_8068,CSA_102,577.41,22184.5,-754.869,-39323.1,n/a,n/a,0,0,None,7216.36,7651.52
Trade_7595,CSA_102,1087.33,337.539,-1896.34,-558.685,n/a,n/a,0,0,None,11723.3,15538.8
Trade_6778,CSA_102,441.97,42.1253,-904.255,-100.002,n/a,n/a,0,0,None,22429.3,31115
,CSA_103,26122.4,679.121,-51302.1,-802.688,0,0,26122.4,679.121,None,259579,726076
Trade_2367,CSA_103,0.764556,707.057,-1.3211,-1510.56,n/a,n/a,0,0,None,15.6718,20.5021
Trade_5178,CSA_103,25677.1,35.7822,-50067.1,-45.7478,n/a,n/a,0,0,None,329982,564182
Trade_8847,CSA_103,3813.83,81.4798,-8071.37,-209.257,n/a,n/a,0,0,None,128494,238578
Trade_7253,CSA_103,1643.87,4760.17,-2680.51,-8349.73,n/a,n/a,0,0,None,18484.2,21557.3
Trade_3284,CSA_103,24.9294,132.695,-32.3448,-237.95,n/a,n/a,0,0,None,312.163,326.058
,CSA_104,12660.8,943.618,-22034.7,-1241.15,0,0,12660.8,943.618,None,137141,187996
Trade_4918,CSA_104,2361.46,325.047,-5003.56,-704.265,n/a,n/a,0,0,None,47449.7,103828
Trade_4418,CSA_104,21.2102,8.62889,-37.3662,-12.0256,n/a,n/a,0,0,None,228.459,416.8
Trade_7609,CSA_104,324.358,2978.6,-643.961,-5991.92,n/a,n/a,0,0,None,5148.52,7979.79
Trade_8691,CSA_104,13365.8,1055.6,-23320.3,-1526.73,n/a,n/a,0,0,None,144243,182951
Trade_7030,CSA_104,12.9955,0.814749,-24.2851,-1.02402,n/a,n/a,0,0,None,134.399,291.541
,CSA_105,5414.58,56695.3,-7582.25,-106139,0,0,5414.58,56695.3,None,63273.3,107066
Trade_7715,CSA_105,3579.35,38514,-5342.02,-69327,n/a,n/a,0,0,None,41451.5,56333.5
Trade_1961,CSA_105,1261.02,2705.02,-2127.45,-4745.23,n/a,n/a,0,0,None,13854.6,19020.4
Trade_3729,CSA_105,1249.55,9.76915,-2583.92,-25.2732,n/a,n/a,0,0,None,53039.6,106623
Trade_2946,CSA_105,7713.22,12407.6,-13383.7,-23275.7,n/a,n/a,0,0,None,99157.1,132844
Trade_3855,CSA_105,619.721,12067.2,-1344.1,-25964.5,n/a,n/a,0,0,None,12337.1,14740.6
,CSA_106,1116.19,51879.2,-1971.41,-90762.5,0,0,1116.19,51879.2,None,12204,19654.2
Trade_3474,CSA_106,0.00185961,3.9487,-0.0050576,-7.60392,n/a,n/a,0,0,None,0.0677315,0.084527
