#Counterparty,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
CUST_N,2015-11-30,0,482413.0,2599238.0,482413.0,2116825.0,482413.0,482413.0
CUST_N,2016-02-29,0.248873,474685.7,2557213.0,598521.0,0.0,475425.0,482609.0
CUST_N,2016-05-31,0.50024,468417.09,2533830.15,649884.0,0.0,469885.16,485320.16
CUST_N,2016-08-31,0.751606,467332.91,2490377.98,703081.5,0.0,469714.96,491494.96
CUST_N,2016-11-30,1.00024,465747.04,2460662.16,796866.0,0.0,469202.6,498919.6
CUST_N,2017-02-28,1.24658,460010.19,2430887.37,838045.76,0.0,464664.49,502812.49
CUST_N,2017-05-31,1.49863,457743.55,2402617.68,937469.0,0.0,463877.35,510491.16
CUST_N,2017-08-31,1.75068,456615.66,2377232.95,997875.46,0.0,464244.18,518689.78
CUST_N,2017-11-30,2,457474.9,2349754.09,1069728.0,0.0,466617.43,528900.66
CUST_N,2018-02-28,2.24658,450288.53,2315741.96,1098241.94,0.0,461226.65,531989.26
CUST_N,2018-05-31,2.49863,444817.77,2283389.42,1129037.4,0.0,457611.66,537224.28
CUST_N,2018-08-31,2.75068,445185.44,2252584.93,1210654.36,0.0,459988.46,547232.98
CUST_N,2018-11-30,3,444050.35,2222846.14,1192154.4,0.0,460797.38,556579.25
CUST_N,2019-02-28,3.24658,434682.67,2182916.97,1247665.4,0.0,453295.05,558260.75
CUST_N,2019-05-31,3.49863,428526.95,2151086.7,1273223.1,0.0,449134.13,561846.53
CUST_N,2019-08-30,3.74795,423743.95,2111138.7,1290248.36,0.0,446340.97,565837.8
CUST_N,2019-11-29,3.99726,418815.96,2081657.2,1280360.41,0.0,443354.34,571226.38
CUST_N,2020-02-28,4.24614,415922.16,2028121.3,1344891.8,0.0,442705.29,574002.29
CUST_N,2020-05-29,4.49478,409793.16,1995534.5,1343198.4,0.0,438582.26,582465.09
CUST_N,2020-08-28,4.74341,402064.37,1977556.9,1335547.2,0.0,432677.01,583052.01
CUST_N,2020-11-30,5.00024,394557.57,1946462.7,1354563.58,0.0,427011.14,586004.57
CUST_N,2021-02-26,5.2411,387990.62,1879302.2,1390840.5,0.0,422301.58,587714.39
CUST_N,2021-05-28,5.49041,377364.29,1842716.1,1349036.6,0.0,413163.67,591884.48
CUST_N,2021-08-31,5.75068,373426.32,1814686.3,1317950.7,0.0,411377.74,591985.3
CUST_N,2021-11-30,6,367805.25,1782348.2,1359526.8,0.0,407580.78,595393.8
CUST_N,2022-02-28,6.24658,372556.7,1716131.6,1343170.8,0.0,415442.94,598397.74
CUST_N,2022-05-31,6.49863,366475.45,1682237.2,1317086.1,0.0,411294.64,607577.94
CUST_N,2022-08-31,6.75068,368901.53,1658979.2,1340363.3,0.0,416683.82,609740.64
CUST_N,2022-11-30,7,361188.73,1626513.2,1333548.7,0.0,410571.65,616173.04
CUST_N,2023-02-28,7.24658,365466.57,1561936.9,1290554.2,0.0,418136.15,618212.65
CUST_N,2023-05-31,7.49863,355659.46,1526774.8,1277941.48,0.0,409621.82,623934.35
CUST_N,2023-08-31,7.75068,357319.77,1497070.7,1264352.2,0.0,414272.34,624930.45
CUST_N,2023-11-30,8,346583.61,1478332.7,1314432.1,0.0,404468.86,629039.05
CUST_N,2024-02-29,8.24887,353693.83,1422429.8,1328504.5,0.0,415566.18,629129.45
CUST_N,2024-05-31,8.50024,339840.63,1399587.9,1302197.5,0.0,402031.75,633695.45
CUST_N,2024-08-30,8.74887,338651.88,1376319.9,1329310.4,0.0,403348.79,633695.45
CUST_N,2024-11-29,8.99751,329626.32,1357312.6,1360734.29,0.0,395266.1,639002.25
CUST_N,2025-02-28,9.24658,334339.35,1300884.3,1374244.6,0.0,403718.32,640750.25
CUST_N,2025-05-30,9.49589,322839.05,1281531.1,1430497.3,0.0,392558.21,644375.75
CUST_N,2025-08-29,9.74521,318035.93,1258383.6,1354761.8,0.0,389422.29,644375.75
CUST_N,2025-11-28,9.99452,307905.82,1241278.6,1330550.8,0.0,379653.88,644375.75
