#CreditRating,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
BBB,2015-11-30,0,8155101.8,3845665.5,8155101.8,-4309436.3,8155101.8,8155101.8
BBB,2016-02-29,0.248873,8268955.57,3916277.45,11979175.0,0.0,8281833.29,8367804.29
BBB,2016-05-31,0.50024,8413976.3,4002912.71,13647273.0,0.0,8440344.24,8501118.24
BBB,2016-08-31,0.751606,7839850.58,4052664.32,14150179.2,0.0,7879798.16,8602919.06
BBB,2016-11-30,1.00024,7974838.04,4118027.39,15108501.9,0.0,8034006.86,8650804.86
BBB,2017-02-28,1.24658,8060145.28,4136836.55,15889226.5,0.0,8141707.15,8713890.37
BBB,2017-05-31,1.49863,8191502.18,4195966.24,16896033.1,0.0,8301278.39,8794063.31
BBB,2017-08-31,1.75068,7639493.36,4243622.75,16895682.6,0.0,7767116.1,8887603.2
BBB,2017-11-30,2,7771780.35,4296080.93,17626441.1,0.0,7927089.19,8924098.19
BBB,2018-02-28,2.24658,7813604.18,4274242.35,18153821.9,0.0,8003409.54,8965798.54
BBB,2018-05-31,2.49863,7952624.09,4325622.02,18744644.2,0.0,8181358.96,9028786.66
BBB,2018-08-31,2.75068,7407932.21,4370003.32,18308896.2,0.0,7654266.14,9113505.44
BBB,2018-11-30,3,7540270.79,4410990.68,18754774.9,0.0,7824645.89,9149378.29
BBB,2019-02-28,3.24658,7550544.16,4356095.45,19101079.0,0.0,7873847.54,9174603.34
BBB,2019-05-31,3.49863,7671682.79,4375972.12,19928883.0,0.0,8040598.56,9216910.76
BBB,2019-08-30,3.74795,7126160.41,4418400.59,19537503.6,0.0,7506164.17,9288305.37
BBB,2019-11-29,3.99726,7232073.03,4440960.63,19825847.0,0.0,7655797.37,9321078.87
BBB,2020-02-28,4.24614,7242678.06,4369406.84,19918827.0,0.0,7709083.06,9327882.96
BBB,2020-05-29,4.49478,7347754.81,4364924.97,20383307.0,0.0,7863936.03,9351006.63
BBB,2020-08-28,4.74341,6762445.78,4419308.99,19480247.1,0.0,7277321.47,9415469.53
BBB,2020-11-30,5.00024,6844439.5,4421337.86,19835553.1,0.0,7407414.56,9443767.26
BBB,2021-02-26,5.2411,6843658.8,4289095.91,19559649.2,0.0,7448854.77,9451047.87
BBB,2021-05-28,5.49041,6899097.55,4251671.21,19933352.5,0.0,7553602.54,9458312.24
BBB,2021-08-31,5.75068,6400144.21,4281862.55,18778980.5,0.0,7050581.92,9499014.64
BBB,2021-11-30,6,6494944.43,4268536.45,19333460.9,0.0,7197327.6,9519379.4
