#TradeId,Total,CVA,DVA,FBA,FCA,COLVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,Total,3132886.4537,2504158.45585,-4689671.5014,-3738053.24351,0.0,0.0,3132886.4537,2504158.45585,None,2504158.45585,31994138.277
