#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
CSA_54,2016-07-02,0,232909,0,232909,-232909,232909,232909
CSA_54,2016-10-03,0.254098,227312,391.915,370943,0,227699,232909
CSA_54,2017-01-03,0.505479,220550,2867.71,419118,0,221298,232909
CSA_54,2017-04-03,0.752055,215464,6657.52,429782,0,216566,232909
CSA_54,2017-07-03,1.00137,244254,6178.07,500688,0,245951,245951
CSA_54,2017-10-02,1.25068,239583,8640.12,511597,0,241701,245951
CSA_54,2018-01-03,1.50548,235952,12189.1,515695,0,238541,245951
CSA_54,2018-04-03,1.75205,232025,16248,513965,0,235052,245951
CSA_54,2018-07-02,1.99863,259681,14305,553044,0,263609,263609
CSA_54,2018-10-02,2.25068,256743,18086.6,554712,0,261257,263609
CSA_54,2019-01-03,2.50548,250675,19582.1,571450,0,255712,263609
CSA_54,2019-04-02,2.74932,244060,21720.5,556001,0,249554,263609
CSA_54,2019-07-02,2.99863,269955,17617.9,599303,0,276700,276700
CSA_54,2019-10-02,3.25068,266001,19974.6,590819,0,273422,276700
CSA_54,2020-01-03,3.50546,260273,22002,593070,0,268309,276700
CSA_54,2020-04-02,3.75137,253886,23069.9,591286,0,262459,276700
CSA_54,2020-07-02,4,278478,18484.6,633393,0,288698,288698
CSA_54,2020-10-02,4.25137,272067,20572.9,614767,0,282997,288698
CSA_54,2021-01-04,4.50822,264629,21194.7,608557,0,276210,288698
CSA_54,2021-04-06,4.76027,256098,21114,586577,0,268210,288698
CSA_54,2021-07-02,4.99863,280312,17253,610222,0,294506,294506
CSA_54,2021-10-04,5.25616,270041,17460.9,597004,0,284784,294506
CSA_54,2022-01-04,5.50822,260867,18852.3,584506,0,276127,294506
CSA_54,2022-04-04,5.75479,251291,19191.2,568694,0,266955,294506
CSA_54,2022-07-05,6.00685,273711,15956,599060,0,291849,294506
CSA_54,2022-10-03,6.25342,266033,17728.3,583147,0,284790,294506
CSA_54,2023-01-03,6.50548,257760,19864,570960,0,277059,294506
CSA_54,2023-04-03,6.75205,249988,21732.8,557772,0,269776,294506
CSA_54,2023-07-03,7.00137,264709,18041.3,583245,0,286815,294506
CSA_54,2023-10-02,7.25068,257197,20504.2,572692,0,279874,294506
CSA_54,2024-01-03,7.50546,248029,22743.5,548686,0,271087,294506
CSA_54,2024-04-02,7.75137,239675,24738.8,534523,0,263074,294506
CSA_54,2024-07-02,8,253949,21920.6,549545,0,279945,294506
CSA_54,2024-10-02,8.25137,245358,23130.6,532737,0,271731,294506
CSA_54,2025-01-03,8.50548,236674,24575.7,531692,0,263351,294506
CSA_54,2025-04-02,8.74932,228505,26083,527455,0,255409,294506
CSA_54,2025-07-02,8.99863,242258,23852.5,543358,0,272032,294506
CSA_54,2025-10-02,9.25068,233355,24945.5,526166,0,263329,294506
CSA_54,2026-01-05,9.51096,224447,26120,504235,0,254571,294506
CSA_54,2026-04-02,9.74932,215624,26356.3,508465,0,245709,294506
CSA_54,2026-07-02,9.99863,228043,22895.8,522444,0,261133,294506
CSA_54,2026-10-02,10.2507,217879,23232.5,496927,0,250784,294506
CSA_54,2027-01-04,10.5082,209335,25404.8,473688,0,242226,294506
CSA_54,2027-04-02,10.7493,200339,26745,469361,0,232966,294506
CSA_54,2027-07-02,10.9986,211573,24229.8,491891,0,247291,294506
CSA_54,2027-10-04,11.2562,201785,25394.6,473276,0,237100,294506
CSA_54,2028-01-04,11.5082,192598,26438.6,457112,0,227477,294506
CSA_54,2028-04-03,11.7541,183640,27886.5,447293,0,217997,294506
CSA_54,2028-07-03,12.0027,193856,24100.9,461018,0,231304,294506
CSA_54,2028-10-02,12.2514,185116,25171,453331,0,222037,294506
CSA_54,2029-01-03,12.5055,176039,27984.6,432309,0,212284,294506
CSA_54,2029-04-03,12.7521,168381,30089.2,428836,0,204106,294506
CSA_54,2029-07-02,12.9986,179042,26148.7,455988,0,218156,294506
CSA_54,2029-10-02,13.2507,169106,26660.1,437007,0,207145,294506
CSA_54,2030-01-03,13.5055,158821,27623.7,412756,0,195593,294506
CSA_54,2030-04-02,13.7493,150889,29071.1,399794,0,186781,294506
CSA_54,2030-07-02,13.9986,159939,25173.1,431379,0,199024,294506
CSA_54,2030-10-02,14.2507,151155,27024.5,412452,0,189094,294506
CSA_54,2031-01-03,14.5055,144818,27752.5,416208,0,182140,294506
CSA_54,2031-04-02,14.7493,136120,30429.5,390312,0,172081,294506
CSA_54,2031-07-02,14.9986,144512,26577.2,386646,0,183651,294506
CSA_54,2031-10-02,15.2507,136482,28005.6,373641,0,174380,294506
CSA_54,2032-01-05,15.5109,128090,28924.5,355901,0,164568,294506
CSA_54,2032-04-02,15.7514,119915,30258,333728,0,154859,294506
CSA_54,2032-07-02,16,129477,27610.7,358573,0,168098,294506
CSA_54,2032-10-04,16.2568,119777,28024.5,334743,0,156360,294506
CSA_54,2033-01-04,16.5082,111845,28717.7,317263,0,146792,294506
CSA_54,2033-04-04,16.7548,103953,29284.7,303519,0,137154,294506
CSA_54,2033-07-05,17.0068,110920,24901.7,318150,0,147134,294506
CSA_54,2033-10-03,17.2534,103071,25735.2,309811,0,137443,294506
CSA_54,2034-01-03,17.5055,95449,26882.8,288788,0,127965,294506
CSA_54,2034-04-03,17.7521,88283.3,28922.4,272265,0,118982,294506
CSA_54,2034-07-03,18.0014,94673.8,24286.5,279794,0,128274,294506
CSA_54,2034-10-02,18.2507,87247.9,26965.3,255584,0,118843,294506
CSA_54,2035-01-03,18.5055,80681.4,28808.3,259535,0,110497,294506
CSA_54,2035-04-02,18.7493,74642.1,30698.4,237167,0,102758,294506
CSA_54,2035-07-02,18.9986,81264.1,26985.1,253126,0,112471,294506
CSA_54,2035-10-02,19.2507,74543,30038.1,251517,0,103725,294506
CSA_54,2036-01-03,19.5055,67419.8,31536.9,223039,0,94323.7,294506
CSA_54,2036-04-02,19.7514,61397.6,33097.2,214883,0,86351,294506
CSA_54,2036-07-02,20,67562,28004.1,230543,0,95527.1,294506
