#CreditRating,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
C,2016-07-02,0,4084107.4,3746119.4,4084107.4,-337988.0,4084107.4,4084107.4
C,2016-10-03,0.254098,4131329.18,3787732.97,5640805.0,0.0,4138367.41,4138367.41
C,2017-01-03,0.505479,4137138.97,3781215.84,6181573.0,0.0,4151157.72,4172867.72
C,2017-04-03,0.752055,4167988.18,3807937.33,6591238.0,0.0,4189324.31,4200484.31
C,2017-07-03,1.00137,3994552.5,3579185.5,6817087.2,0.0,4022304.31,4255575.71
C,2017-10-02,1.25068,4032639.16,3611897.2,7136912.3,0.0,4068306.67,4278983.98
C,2018-01-03,1.50548,4018138.2,3597836.46,7647187.4,0.0,4062227.15,4291532.98
C,2018-04-03,1.75205,4051499.25,3628928.41,7996925.8,0.0,4104349.17,4313625.69
C,2018-07-02,1.99863,3885965.18,3411662.7,8109635.0,0.0,3944733.2,4381443.19
C,2018-10-02,2.25068,3916236.9,3438246.6,8489876.0,0.0,3985081.7,4401347.48
C,2019-01-03,2.50548,3902648.21,3424867.99,8832212.4,0.0,3981079.2,4415548.88
C,2019-04-02,2.74932,3928479.54,3448792.31,9079247.6,0.0,4016906.81,4430769.91
C,2019-07-02,2.99863,3784977.27,3254318.04,9041841.6,0.0,3879543.84,4519540.74
C,2019-10-02,3.25068,3813000.58,3279397.35,9515353.2,0.0,3919364.99,4538054.09
C,2020-01-03,3.50546,3793903.24,3267023.05,9676605.0,0.0,3911041.22,4549206.82
C,2020-04-02,3.75137,3804957.0,3281683.3,10023831.3,0.0,3933453.6,4554768.22
C,2020-07-02,4,3665253.45,3073769.02,9983699.9,0.0,3799778.09,4645226.39
C,2020-10-02,4.25137,3688440.06,3094187.57,10094881.3,0.0,3836622.2,4661180.99
C,2021-01-04,4.50822,3659618.9,3079862.59,10384006.3,0.0,3819786.93,4668455.59
C,2021-04-06,4.76027,3679607.74,3103973.56,10452926.2,0.0,3853622.97,4674718.97
C,2021-07-02,4.99863,3531185.61,2890108.7,10316405.5,0.0,3709987.9,4748042.1
C,2021-10-04,5.25616,3554054.0,2908258.6,10599811.1,0.0,3748075.4,4761764.2
C,2022-01-04,5.50822,3509825.5,2885464.02,10307523.4,0.0,3715140.3,4764791.6
C,2022-04-04,5.75479,3520341.9,2893895.3,10375657.6,0.0,3739777.1,4764906.9
C,2022-07-05,6.00685,3396104.6,2704631.0,10515537.6,0.0,3621139.4,4831521.8
C,2022-10-03,6.25342,3406386.3,2702885.8,10538043.0,0.0,3646567.5,4839503.8
C,2023-01-03,6.50548,3381405.0,2677704.1,10398551.7,0.0,3634581.8,4844700.2
C,2023-04-03,6.75205,3406255.5,2688918.1,10751400.0,0.0,3675885.8,4848288.3
C,2023-07-03,7.00137,3260796.3,2539125.5,10559843.2,0.0,3533101.4,4916767.1
C,2023-10-02,7.25068,3275118.4,2541660.7,10775762.5,0.0,3563879.6,4921719.4
C,2024-01-03,7.50546,3255035.2,2509858.2,10576507.7,0.0,3557643.7,4928383.0
C,2024-04-02,7.75137,3264770.0,2514138.9,10388857.8,0.0,3583505.8,4934758.1
C,2024-07-02,8,3084947.3,2393973.0,10095517.2,0.0,3400728.1,4957859.3
C,2024-10-02,8.25137,3100056.5,2400129.3,10137452.4,0.0,3433270.6,4963422.1
C,2025-01-03,8.50548,3066263.7,2341380.5,10243616.7,0.0,3411885.0,4966422.4
C,2025-04-02,8.74932,3079351.9,2346570.2,10187872.7,0.0,3441909.6,4966627.4
C,2025-07-02,8.99863,2929336.6,2235843.4,10132480.4,0.0,3289353.5,4989546.0
C,2025-10-02,9.25068,2931241.5,2231419.1,10100028.0,0.0,3307750.0,4993233.0
C,2026-01-05,9.51096,2905687.0,2181285.0,10038532.7,0.0,3295665.7,4994658.6
C,2026-04-02,9.74932,2912336.6,2185009.2,9896248.9,0.0,3318671.6,4995363.9
C,2026-07-02,9.99863,2757114.8,2075595.7,9580677.6,0.0,3157183.0,5020922.6
C,2026-10-02,10.2507,2751048.8,2059247.9,9572567.1,0.0,3166521.9,5021453.6
C,2027-01-04,10.5082,2736645.9,2002067.2,9323644.4,0.0,3166626.3,5021453.6
C,2027-04-02,10.7493,2735834.6,1992600.6,9352449.7,0.0,3181377.4,5022769.5
C,2027-07-02,10.9986,2562869.2,1875740.4,9143639.9,0.0,2995524.2,5031038.5
C,2027-10-04,11.2562,2579052.1,1878518.8,9262748.4,0.0,3030405.4,5033309.5
C,2028-01-04,11.5082,2553946.0,1807325.16,8969347.0,0.0,3016463.0,5036143.5
C,2028-04-03,11.7541,2554125.8,1796710.82,9021698.5,0.0,3031975.8,5036143.5
C,2028-07-03,12.0027,2364184.21,1704156.86,8672408.1,0.0,2820884.7,5036274.5
C,2028-10-02,12.2514,2357738.17,1696314.53,8901809.4,0.0,2827982.0,5036274.5
C,2029-01-03,12.5055,2355685.3,1629991.62,8890641.1,0.0,2840699.4,5036274.5
C,2029-04-03,12.7521,2341185.73,1611852.22,8704550.0,0.0,2837906.7,5036274.5
C,2029-07-02,12.9986,2158008.6,1517610.5,7966746.4,0.0,2629469.83,5036274.5
C,2029-10-02,13.2507,2153169.25,1509263.24,8154585.6,0.0,2637518.04,5036274.5
C,2030-01-03,13.5055,2143617.46,1437991.27,8199256.4,0.0,2639934.42,5036274.5
C,2030-04-02,13.7493,2132682.23,1423009.63,8191039.1,0.0,2639976.55,5036274.5
C,2030-07-02,13.9986,1962692.18,1338682.9,7573247.3,0.0,2442332.83,5036274.5
C,2030-10-02,14.2507,1955592.54,1324018.8,7476193.6,0.0,2446433.28,5036274.5
C,2031-01-03,14.5055,1931818.47,1248089.96,7338157.8,0.0,2429685.21,5036274.5
C,2031-04-02,14.7493,1941885.18,1243795.39,7274687.5,0.0,2454908.82,5036274.5
C,2031-07-02,14.9986,1768027.85,1183570.46,6743207.3,0.0,2246872.22,5036274.5
C,2031-10-02,15.2507,1763145.85,1173630.32,6600987.0,0.0,2252729.62,5036274.5
C,2032-01-05,15.5109,1752326.56,1107692.82,6525201.4,0.0,2251361.98,5036274.5
C,2032-04-02,15.7514,1738546.85,1088793.21,6512685.2,0.0,2245165.77,5036274.5
C,2032-07-02,16,1552809.64,1022804.23,5874690.9,0.0,2015990.11,5036274.5
C,2032-10-04,16.2568,1563669.27,1023208.94,6044097.0,0.0,2041263.63,5036274.5
C,2033-01-04,16.5082,1551079.79,966642.74,5923057.1,0.0,2035736.34,5036274.5
C,2033-04-04,16.7548,1547324.57,962389.84,5859173.8,0.0,2041509.8,5036274.5
C,2033-07-05,17.0068,1378761.91,904446.69,5345494.6,0.0,1828910.86,5036274.5
C,2033-10-03,17.2534,1369961.62,896990.91,5459214.9,0.0,1826813.95,5036274.5
C,2034-01-03,17.5055,1352772.24,837205.42,5304037.0,0.0,1813609.18,5036274.5
C,2034-04-03,17.7521,1353966.23,835751.92,5309173.4,0.0,1824775.82,5036274.5
C,2034-07-03,18.0014,1180162.81,771248.03,4756167.91,0.0,1599010.0,5036274.5
