#CreditRating,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
NR,2015-10-31,0,2087900.4,1465460.0,2087900.4,-622440.4,2087900.4,2087900.4
NR,2016-01-29,0.246366,2045845.17,1513596.67,3216881.0,0.0,2048274.47,2154272.47
NR,2016-04-29,0.495,2106102.99,1574737.67,3741866.3,0.0,2111134.77,2190607.77
NR,2016-07-29,0.743634,1999965.01,1583571.67,3966218.0,0.0,2007817.52,2225972.38
NR,2016-10-31,1.00046,2057717.63,1639275.6,4291760.0,0.0,2069858.38,2240083.38
NR,2017-01-31,1.25205,2019817.51,1669133.82,4404764.0,0.0,2036477.18,2261051.88
NR,2017-04-28,1.49041,2068599.91,1712486.14,4685356.0,0.0,2092010.93,2269883.43
NR,2017-07-31,1.74795,1968714.97,1712027.49,4701970.0,0.0,1997675.1,2287531.13
NR,2017-10-31,2,2012431.19,1746672.73,4919089.0,0.0,2048740.88,2291667.63
NR,2018-01-31,2.25205,1971808.47,1759602.45,4892022.0,0.0,2014999.73,2301834.63
NR,2018-04-30,2.49589,2017194.86,1792342.5,5126680.0,0.0,2069019.63,2314865.03
NR,2018-07-31,2.74795,1925910.65,1792948.91,5073680.0,0.0,1982956.11,2319099.58
NR,2018-10-31,3,1967260.83,1819354.9,5132573.0,0.0,2033289.14,2323767.84
NR,2019-01-31,3.25205,1921634.37,1822973.84,5087453.0,0.0,1995561.75,2339570.09
NR,2019-04-30,3.49589,1955512.42,1841936.78,5213780.0,0.0,2040173.12,2358322.04
NR,2019-07-31,3.74795,1863903.71,1837482.33,5073720.0,0.0,1953933.25,2358322.04
NR,2019-10-31,4,1903473.61,1842016.07,5092239.0,0.0,2004990.36,2358322.04
NR,2020-01-31,4.25183,1868348.32,1818818.68,5066125.0,0.0,1979873.77,2382561.04
NR,2020-04-30,4.49773,1908749.92,1823109.92,5218868.0,0.0,2034745.39,2401690.24
NR,2020-07-31,4.7491,1814596.72,1820387.51,5028624.0,0.0,1946166.41,2401808.28
NR,2020-10-30,4.99773,1848241.74,1824631.32,5162272.0,0.0,1994196.93,2401954.37
NR,2021-01-29,5.24658,1810443.06,1761984.19,5131586.0,0.0,1964997.91,2435468.37
NR,2021-04-30,5.49589,1844360.77,1752210.91,5308668.0,0.0,2013668.36,2454705.34
NR,2021-07-30,5.74521,1758928.43,1767612.09,5083005.0,0.0,1931772.35,2454705.34
NR,2021-10-29,5.99452,1782427.13,1762758.08,5140294.0,0.0,1969174.29,2457213.29
NR,2022-01-31,6.25205,1734826.99,1712504.7,5030965.0,0.0,1929473.78,2459723.29
NR,2022-04-29,6.49315,1752804.53,1704365.14,5140044.0,0.0,1961811.37,2460169.87
NR,2022-07-29,6.74247,1716737.42,1706765.98,5043365.0,0.0,1934024.4,2478161.9
NR,2022-10-31,7,1732070.67,1700722.59,5121586.0,0.0,1964495.62,2478507.32
NR,2023-01-31,7.25205,1653941.63,1650006.97,4984429.0,0.0,1885025.22,2478644.52
NR,2023-04-28,7.49041,1669759.48,1639373.52,5085527.0,0.0,1911680.4,2481935.7
NR,2023-07-31,7.74795,1605889.1,1644433.2,4905831.0,0.0,1847561.94,2482148.04
NR,2023-10-31,8,1613863.55,1640047.97,4815457.0,0.0,1865638.37,2482327.17
NR,2024-01-31,8.25183,1542587.47,1587993.45,4624137.0,0.0,1795456.39,2482327.17
NR,2024-04-30,8.49773,1552760.53,1578376.83,4695621.0,0.0,1819657.44,2482348.94
NR,2024-07-31,8.7491,1497176.76,1567961.84,4645933.0,0.0,1766788.79,2482348.94
NR,2024-10-31,9.00046,1514202.84,1559611.85,4801019.0,0.0,1799374.8,2482363.94
NR,2025-01-31,9.25205,1444643.06,1502888.44,4511606.0,0.0,1729669.35,2483075.64
NR,2025-04-30,9.49589,1455918.39,1490636.2,4597851.0,0.0,1755938.79,2485012.79
NR,2025-07-31,9.74795,1391370.19,1484880.93,4420599.0,0.0,1690795.94,2485012.79
NR,2025-10-31,10,1401530.18,1470346.86,4392279.0,0.0,1716039.84,2485164.49
NR,2026-01-30,10.2493,1324494.49,1413812.66,4159811.0,0.0,1634937.67,2485883.79
NR,2026-04-30,10.4959,1336168.62,1396818.66,4231381.0,0.0,1662692.81,2486695.99
NR,2026-07-31,10.7479,1274877.77,1370551.03,4022014.0,0.0,1599545.69,2486695.99
NR,2026-10-30,10.9973,1286028.1,1352836.07,4134195.0,0.0,1626734.95,2488029.69
NR,2027-01-29,11.2466,1219769.68,1296090.09,3934568.0,0.0,1555547.13,2488674.09
NR,2027-04-30,11.4959,1230812.02,1281342.15,3975792.0,0.0,1582471.74,2491254.54
NR,2027-07-30,11.7452,1172407.21,1249794.88,3862018.0,0.0,1519714.16,2491254.54
NR,2027-10-29,11.9945,1177461.46,1232024.77,3815628.0,0.0,1538752.65,2491254.54
NR,2028-01-31,12.2518,1105871.39,1179536.51,3695223.0,0.0,1456239.21,2491477.91
NR,2028-04-28,12.4923,1123386.11,1166015.99,3763908.27,0.0,1489811.82,2492515.52
NR,2028-07-31,12.7491,1059026.93,1139365.8,3513470.0,0.0,1415114.59,2492575.09
NR,2028-10-31,13.0005,1062622.08,1126014.37,3438520.0,0.0,1430465.79,2492575.09
NR,2029-01-31,13.2521,991859.72,1073778.97,3294240.24,0.0,1345122.59,2492575.09
NR,2029-04-30,13.4959,1001514.44,1061592.82,3293901.0,0.0,1367971.07,2492575.09
NR,2029-07-31,13.7479,939053.86,1028464.21,3130480.71,0.0,1292179.76,2492575.09
NR,2029-10-31,14,946998.1,1017567.83,3083515.25,0.0,1312791.58,2492575.09
NR,2030-01-31,14.2521,872173.58,967784.69,2885381.44,0.0,1218041.51,2492575.09
NR,2030-04-30,14.4959,878008.12,958807.62,2943909.39,0.0,1234996.07,2492575.09
NR,2030-07-31,14.7479,822836.43,928081.43,2750812.25,0.0,1165989.4,2492575.09
NR,2030-10-31,15,830072.12,914578.44,2746504.61,0.0,1184974.88,2492575.09
NR,2031-01-31,15.2521,755229.25,869495.29,2475734.64,0.0,1082990.28,2492575.09
NR,2031-04-30,15.4959,761433.12,859031.59,2509659.09,0.0,1096505.95,2492575.09
NR,2031-07-31,15.7479,699296.14,840682.66,2282191.79,0.0,1011431.02,2492575.09
NR,2031-10-31,16,700791.48,834427.2,2301723.87,0.0,1018026.51,2492575.09
NR,2032-01-30,16.2491,652278.94,796118.36,2142579.72,0.0,951651.65,2492575.09
NR,2032-04-30,16.4977,648849.87,785045.67,2125099.64,0.0,950743.3,2492575.09
NR,2032-07-30,16.7464,604106.08,768711.43,1947288.28,0.0,889012.84,2492575.09
NR,2032-10-29,16.995,604287.92,758765.4,1932215.42,0.0,893124.81,2492575.09
NR,2033-01-31,17.2521,555753.91,719390.43,1732216.49,0.0,825063.6,2492575.09
NR,2033-04-29,17.4932,552137.99,709322.1,1765809.31,0.0,823124.03,2492575.09
NR,2033-07-29,17.7425,508364.76,689013.32,1615121.77,0.0,761146.31,2492575.09
NR,2033-10-31,18,502412.69,675538.46,1600161.2,0.0,755596.51,2492575.09
NR,2034-01-31,18.2521,457684.76,637887.07,1488225.6,0.0,691338.22,2492575.09
NR,2034-04-28,18.4904,456664.92,627785.66,1461934.92,0.0,692650.81,2492575.09
NR,2034-07-31,18.7479,418752.1,605825.69,1325676.3,0.0,637985.05,2492575.09
NR,2034-10-31,19,414908.76,594841.91,1339344.3,0.0,634893.1,2492575.09
NR,2035-01-31,19.2521,368565.48,572450.79,1210070.7,0.0,566445.6,2492575.09
NR,2035-04-30,19.4959,361336.91,558640.3,1201663.3,0.0,557686.81,2492575.09
NR,2035-07-31,19.7479,328533.14,557800.94,1110865.2,0.0,509274.13,2492575.09
NR,2035-10-31,20,325274.42,543547.08,1052204.8,0.0,506427.8,2492575.09
