#TradeId,Total,CVA,DVA,FBA,FCA,COLVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,Total,2978302.76797,2457309.06376,-5102874.9461,-4185878.65029,0.0,0.0,2978302.76797,2457309.06376,None,2457309.06376,31308588.6592
