#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
CSA_58,2016-05-31,0,0,403116,0,403116,0,0
CSA_58,2016-08-31,0.251366,11545.6,319616,86669.6,0,11569.8,11569.8
CSA_58,2016-11-30,0.5,33232,345022,233679,0,33370.6,33370.6
CSA_58,2017-02-28,0.746336,49498.2,363191,349162,0,49819,49819
CSA_58,2017-05-31,0.998391,64157.8,392537,412753,0,64739.2,64739.2
CSA_58,2017-08-31,1.25045,96710.3,356995,514530,0,97854.4,97854.4
CSA_58,2017-11-30,1.49976,106230,379520,598283,0,107800,107800
CSA_58,2018-02-28,1.74634,109113,398692,605500,0,111046,111046
CSA_58,2018-05-31,1.99839,116396,418769,655692,0,118808,118808
CSA_58,2018-08-31,2.25045,147589,381373,752108,0,151177,151177
CSA_58,2018-11-30,2.49976,158393,404192,770675,0,162811,162811
CSA_58,2019-02-28,2.74634,156674,420606,772903,0,161600,162811
CSA_58,2019-05-31,2.99839,157802,431343,798304,0,163339,163339
CSA_58,2019-08-30,3.24771,184644,390125,868027,0,191861,191861
CSA_58,2019-11-29,3.49702,188164,406661,874522,0,196276,196276
CSA_58,2020-02-28,3.7459,181536,414811,821317,0,190095,196276
CSA_58,2020-05-29,3.99454,183031,426193,849681,0,192404,196276
CSA_58,2020-08-28,4.24317,209743,388259,926824,0,221413,221413
CSA_58,2020-11-30,4.5,214921,399952,935855,0,227871,227871
CSA_58,2021-02-26,4.74086,201911,410878,927051,0,214952,227871
CSA_58,2021-05-28,4.99017,207914,422468,926230,0,222279,227871
CSA_58,2021-08-31,5.25045,229677,389424,1.00146e+06,0,246740,246740
CSA_58,2021-11-30,5.49976,232987,397294,990807,0,251468,251468
CSA_58,2022-02-28,5.74634,213773,401881,925577,0,231798,251468
CSA_58,2022-05-31,5.99839,214759,409803,934556,0,233970,251468
CSA_58,2022-08-31,6.25045,234512,376174,979241,0,256774,256774
CSA_58,2022-11-30,6.49976,232495,381693,995475,0,255832,256774
CSA_58,2023-02-28,6.74634,216235,394794,926624,0,239111,256774
CSA_58,2023-05-31,6.99839,216617,397137,923446,0,240739,256774
CSA_58,2023-08-31,7.25045,231458,362274,921972,0,258590,258590
CSA_58,2023-11-30,7.49976,231361,370348,1.00422e+06,0,259833,259833
CSA_58,2024-02-29,7.74863,211055,378926,961615,0,238266,259833
CSA_58,2024-05-31,8,212889,386406,946717,0,241608,259833
CSA_58,2024-08-30,8.24863,223881,352308,945641,0,255481,259833
CSA_58,2024-11-29,8.49727,221958,351408,953008,0,254683,259833
CSA_58,2025-02-28,8.74634,201079,358525,865244,0,231998,259833
CSA_58,2025-05-30,8.99565,199926,365828,884792,0,231939,259833
CSA_58,2025-08-29,9.24497,214096,333341,933731,0,249782,259833
CSA_58,2025-11-28,9.49428,214446,341682,903015,0,251606,259833
CSA_58,2026-02-27,9.7436,193821,349425,840681,0,228693,259833
CSA_58,2026-05-29,9.99291,192703,353559,827015,0,228661,259833
CSA_58,2026-08-28,10.2422,203157,323696,844795,0,242516,259833
CSA_58,2026-11-30,10.4998,202929,330659,829059,0,243755,259833
CSA_58,2027-02-26,10.7409,179586,338824,725879,0,216975,259833
CSA_58,2027-05-28,10.9902,177904,340829,756380,0,216241,259833
CSA_58,2027-08-31,11.2504,186255,315261,770489,0,227818,259833
CSA_58,2027-11-30,11.4998,185739,318946,748246,0,228559,259833
CSA_58,2028-02-29,11.7486,164098,326485,681905,0,203147,259833
CSA_58,2028-05-31,12,160596,329784,671825,0,200027,259833
CSA_58,2028-08-31,12.2514,167812,302357,709917,0,210330,259833
CSA_58,2028-11-30,12.5,166204,305962,709671,0,209613,259833
CSA_58,2029-02-28,12.7463,143095,312711,667308,0,181580,259833
CSA_58,2029-05-31,12.9984,143195,313909,652364,0,182852,259833
CSA_58,2029-08-31,13.2504,148666,284185,679892,0,191034,259833
CSA_58,2029-11-30,13.4998,144370,287074,643281,0,186670,259833
CSA_58,2030-02-28,13.7463,123916,294265,554532,0,161211,259833
CSA_58,2030-05-31,13.9984,122696,297790,580184,0,160630,259833
CSA_58,2030-08-30,14.2477,128980,268099,582533,0,169909,259833
CSA_58,2030-11-29,14.497,128542,267204,566085,0,170388,259833
CSA_58,2031-02-28,14.7463,108759,277993,514570,0,145062,259833
CSA_58,2031-05-30,14.9957,105737,277432,518929,0,141911,259833
CSA_58,2031-08-29,15.245,109556,249823,509967,0,147966,259833
CSA_58,2031-11-28,15.4943,107700,253125,504968,0,146381,259833
CSA_58,2032-02-27,15.7432,88448.9,258480,430607,0,120977,259833
CSA_58,2032-05-28,15.9918,87458.5,259422,417016,0,120379,259833
CSA_58,2032-08-31,16.2514,90681.9,229307,399801,0,125641,259833
CSA_58,2032-11-30,16.5,88611.9,233394,394290,0,123550,259833
CSA_58,2033-02-28,16.7463,71294.5,239049,354577,0,100027,259833
CSA_58,2033-05-31,16.9984,70098.6,244538,353584,0,98978.7,259833
CSA_58,2033-08-31,17.2504,73943.7,213597,367090,0,105076,259833
CSA_58,2033-11-30,17.4998,77693.2,212752,373780,0,111103,259833
CSA_58,2034-02-28,17.7463,64119.8,217711,318907,0,92267.1,259833
CSA_58,2034-05-31,17.9984,65743.6,215805,309148,0,95209.2,259833
CSA_58,2034-08-31,18.2504,64693.1,195185,296303,0,94287.4,259833
CSA_58,2034-11-30,18.4998,66779,194979,309133,0,97943.7,259833
