#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
CSA_68,2016-05-31,0,0,202197,0,202197,0,0
CSA_68,2016-08-31,0.251366,0,197330,0,0,0,0
CSA_68,2016-11-30,0.5,0,197540,0,0,0,0
CSA_68,2017-02-28,0.746336,111.879,164104,0,0,112.604,112.604
CSA_68,2017-05-31,0.998391,148.558,167737,0,0,149.904,149.904
CSA_68,2017-08-31,1.25045,138.147,171814,0,0,139.781,149.904
CSA_68,2017-11-30,1.49976,116.164,175449,0,0,117.881,149.904
CSA_68,2018-02-28,1.74634,384.956,148058,0,0,391.777,391.777
CSA_68,2018-05-31,1.99839,388.068,151742,0,0,396.112,396.112
CSA_68,2018-08-31,2.25045,252.88,155460,0,0,259.027,396.112
CSA_68,2018-11-30,2.49976,274.91,159263,0,0,282.577,396.112
CSA_68,2019-02-28,2.74634,819.412,132554,0,0,845.174,845.174
CSA_68,2019-05-31,2.99839,611.118,135637,0,0,632.559,845.174
CSA_68,2019-08-30,3.24771,305.18,139313,0,0,317.107,845.174
CSA_68,2019-11-29,3.49702,299.1,142978,0,0,311.994,845.174
CSA_68,2020-02-28,3.7459,910.612,116336,123.556,0,953.547,953.547
CSA_68,2020-05-29,3.99454,682.297,119770,0,0,717.236,953.547
CSA_68,2020-08-28,4.24317,689.41,122905,0,0,727.767,953.547
CSA_68,2020-11-30,4.5,488.98,126747,0,0,518.442,953.547
CSA_68,2021-02-26,4.74086,1490.79,101485,8773.91,0,1587.08,1587.08
CSA_68,2021-05-28,4.99017,1102.01,105117,3207.54,0,1178.15,1587.08
CSA_68,2021-08-31,5.25045,976.868,108555,0,0,1049.44,1587.08
CSA_68,2021-11-30,5.49976,647.193,112371,0,0,698.529,1587.08
CSA_68,2022-02-28,5.74634,2001.82,88121.7,14633,0,2170.62,2170.62
CSA_68,2022-05-31,5.99839,1422.08,91561.1,7994.72,0,1549.29,2170.62
CSA_68,2022-08-31,6.25045,1102.93,94508.9,3231.43,0,1207.63,2170.62
CSA_68,2022-11-30,6.49976,743.454,98398.4,0,0,818.079,2170.62
CSA_68,2023-02-28,6.74634,1981.66,74980.5,13251.8,0,2191.3,2191.3
CSA_68,2023-05-31,6.99839,1370.09,78438.1,5436.6,0,1522.65,2191.3
CSA_68,2023-08-31,7.25045,1068.47,81266.3,3231.48,0,1193.72,2191.3
CSA_68,2023-11-30,7.49976,653.309,85469.7,0,0,733.707,2191.3
CSA_68,2024-02-29,7.74863,1747.57,62473.2,12581.6,0,1972.89,2191.3
CSA_68,2024-05-31,8,1139.15,66116.8,6071.42,0,1292.82,2191.3
CSA_68,2024-08-30,8.24863,828.197,69262.6,1956.59,0,945.094,2191.3
CSA_68,2024-11-29,8.49727,432.043,73257.1,0,0,495.743,2191.3
CSA_68,2025-02-28,8.74634,1289.83,51080.7,8742.01,0,1488.17,2191.3
CSA_68,2025-05-30,8.99565,614.097,54804.1,354.447,0,712.43,2191.3
CSA_68,2025-08-29,9.24497,427.101,57933.7,0,0,498.292,2191.3
CSA_68,2025-11-28,9.49428,192.566,62183.6,0,0,225.934,2191.3
CSA_68,2026-02-27,9.7436,653.769,40180.8,2582.26,0,771.395,2191.3
CSA_68,2026-05-29,9.99291,263.105,44228,0,0,312.198,2191.3
CSA_68,2026-08-28,10.2422,144.447,47561.3,0,0,172.432,2191.3
CSA_68,2026-11-30,10.4998,27.6636,52051.8,0,0,33.229,2191.3
CSA_68,2027-02-26,10.7409,195.219,30407.1,0,0,235.863,2191.3
CSA_68,2027-05-28,10.9902,120.459,34590.7,0,0,146.417,2191.3
CSA_68,2027-08-31,11.2504,141.657,38147,0,0,173.268,2191.3
CSA_68,2027-11-30,11.4998,232.885,42604,0,0,286.574,2191.3
CSA_68,2028-02-29,11.7486,643.194,21896.3,0,0,796.252,2191.3
CSA_68,2028-05-31,12,828.474,26334,0,0,1031.88,2191.3
CSA_68,2028-08-31,12.2514,984.137,29658.2,0,0,1233.48,2191.3
CSA_68,2028-11-30,12.5,1312.58,34240.9,114.747,0,1655.4,2191.3
CSA_68,2029-02-28,12.7463,4410.52,16754.7,24474.4,0,5596.73,5596.73
CSA_68,2029-05-31,12.9984,4593.52,21241.1,25654.2,0,5865.68,5865.68
CSA_68,2029-08-31,13.2504,4448.64,24523.5,27369.1,0,5716.47,5865.68
CSA_68,2029-11-30,13.4998,4673.12,29059.3,26213.5,0,6042.35,6042.35
CSA_68,2030-02-28,13.7463,10651.9,15046.8,57045.3,0,13857.8,13857.8
CSA_68,2030-05-31,13.9984,10735.1,19023.3,56122,0,14054.1,14054.1
CSA_68,2030-08-30,14.2477,10543,22123.7,55920.5,0,13888.6,14054.1
CSA_68,2030-11-29,14.497,10419.6,26780.9,56342.9,0,13811.6,14054.1
CSA_68,2031-02-28,14.7463,16145.8,14604.8,85003.8,0,21535.3,21535.3
CSA_68,2031-05-30,14.9957,16036.1,18371.7,92380.3,0,21522.2,21535.3
CSA_68,2031-08-29,15.245,13292.9,19930.8,71437.2,0,17953.4,21535.3
CSA_68,2031-11-28,15.4943,13477.6,24040.8,79532,0,18318.2,21535.3
CSA_68,2032-02-27,15.7432,19759.9,13146,101312,0,27026.8,27026.8
CSA_68,2032-05-28,15.9918,19856,17131.3,108878,0,27330.1,27330.1
CSA_68,2032-08-31,16.2514,16542.3,18041.9,92161.4,0,22919.6,27330.1
CSA_68,2032-11-30,16.5,16260.9,21828.1,92821.7,0,22672.3,27330.1
CSA_68,2033-02-28,16.7463,22851.5,12108.6,119184,0,32060.9,32060.9
CSA_68,2033-05-31,16.9984,22423.6,15147,118520,0,31662,32060.9
CSA_68,2033-08-31,17.2504,19095.6,16260.1,101649,0,27135.5,32060.9
CSA_68,2033-11-30,17.4998,18911.9,19889,103893,0,27044.5,32060.9
CSA_68,2034-02-28,17.7463,26408.5,11188.6,129575,0,38001.2,38001.2
CSA_68,2034-05-31,17.9984,25867.3,13947.8,136274,0,37460.7,38001.2
CSA_68,2034-08-31,18.2504,23150.2,14912.2,126112,0,33740.5,38001.2
CSA_68,2034-11-30,18.4998,22940.9,18482.4,120137,0,33647.1,38001.2
CSA_68,2035-02-28,18.7463,30911.1,11231.2,152018,0,45620.7,45620.7
CSA_68,2035-05-31,18.9984,30922,14174.7,152830,0,45928.8,45928.8
CSA_68,2035-08-31,19.2504,28054.2,15239.5,137924,0,41936,45928.8
CSA_68,2035-11-30,19.4998,27997.1,15398.8,139166,0,42115.6,45928.8
CSA_68,2036-02-29,19.7486,30260,10065.1,150146,0,45807.7,45928.8
CSA_68,2036-05-30,19.9973,30782.8,10376.7,144417,0,46894.1,46894.1
