#TradeId,Total,CVA,DVA,FBA,FCA,COLVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,Total,3149546.7767,2509522.36859,-4809323.1598,-3813401.08563,0.0,0.0,3149546.7767,2509522.36859,None,2509522.36859,32154266.229
