#CreditRating,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
BBB,2016-06-26,0,10091763.0,3568041.6,10091763.0,-6523721.4,10091763.0,10091763.0
BBB,2016-09-26,0.251366,10154510.52,3581521.48,14142091.0,0.0,10170631.25,10177063.25
BBB,2016-12-28,0.505464,10219768.32,3606946.58,16028031.3,0.0,10252457.91,10359909.91
BBB,2017-03-27,0.74927,10326386.55,3661367.58,17387181.7,0.0,10376628.2,10463434.2
BBB,2017-06-26,0.998585,9662134.19,3598898.48,17751230.18,0.0,9726446.95,10529362.95
BBB,2017-09-26,1.25064,9791154.9,3669535.64,18934541.6,0.0,9875122.52,10588784.52
BBB,2017-12-27,1.50269,9831025.66,3674071.64,20159356.6,0.0,9936760.19,10636571.19
BBB,2018-03-26,1.74653,9958043.02,3743624.3,21235748.5,0.0,10086275.49,10700270.21
BBB,2018-06-26,1.99859,9319140.18,3711093.79,21173894.0,0.0,9459607.87,10788855.87
BBB,2018-09-26,2.25064,9431133.89,3778445.7,21894390.28,0.0,9597372.59,10842040.29
BBB,2018-12-27,2.50269,9457524.76,3773273.88,22328829.3,0.0,9648558.38,10878978.78
BBB,2019-03-26,2.74653,9562255.26,3828818.67,22896461.59,0.0,9779256.11,10914415.91
BBB,2019-06-26,2.99859,8942268.79,3824041.08,22493786.4,0.0,9168317.68,10998267.88
BBB,2019-09-26,3.25064,9024666.65,3853193.52,22991615.55,0.0,9281359.17,11029451.07
BBB,2019-12-27,3.50269,9043619.7,3816319.61,23687370.2,0.0,9329656.14,11056843.34
BBB,2020-03-26,3.74863,9122471.95,3854100.38,24529424.3,0.0,9439530.64,11084775.64
BBB,2020-06-26,4,8441338.64,3873091.96,23615455.2,0.0,8761769.91,11169200.94
BBB,2020-09-28,4.25683,8522494.35,3901876.68,24121820.3,0.0,8878365.66,11186374.06
BBB,2020-12-29,4.5082,8515187.87,3826233.2,24387076.3,0.0,8902656.83,11198023.63
BBB,2021-03-26,4.74653,8587887.19,3844874.49,24747675.7,0.0,9009165.9,11222772.3
BBB,2021-06-28,5.00406,7976885.27,3833461.88,23341061.8,0.0,8398940.85,11271599.9
BBB,2021-09-27,5.25338,8048146.54,3839134.64,23766342.3,0.0,8507792.77,11285901.17
BBB,2021-12-29,5.50817,7960830.59,3737522.33,23455976.1,0.0,8449854.99,11288021.89
BBB,2022-03-28,5.75201,8025301.54,3745458.85,23502801.4,0.0,8551572.04,11289275.44
BBB,2022-06-27,6.00132,7428923.98,3758516.24,22707782.1,0.0,7947704.51,11334851.44
BBB,2022-09-26,6.25064,7503484.76,3755400.46,22992650.8,0.0,8062235.12,11350274.42
BBB,2022-12-28,6.50543,7438978.25,3664201.78,22976039.6,0.0,8028356.54,11356817.24
BBB,2023-03-27,6.74927,7543898.86,3679723.96,23079900.2,0.0,8176112.43,11368856.73
BBB,2023-06-26,6.99859,7029860.81,3661076.62,22019064.6,0.0,7652038.71,11399503.83
BBB,2023-09-26,7.25064,7100403.37,3657200.16,22598258.6,0.0,7765727.09,11409715.93
BBB,2023-12-27,7.50269,7019834.79,3544208.87,22208063.8,0.0,7714386.23,11409715.93
BBB,2024-03-26,7.74863,7069821.8,3535692.39,22111328.4,0.0,7805705.54,11413026.53
BBB,2024-06-26,8,6561923.67,3492176.86,21328145.4,0.0,7279640.54,11419947.03
BBB,2024-09-26,8.25137,6638798.25,3483109.57,21332663.0,0.0,7402225.88,11431770.33
BBB,2024-12-27,8.50273,6541101.02,3361599.14,21525077.9,0.0,7330281.82,11431770.33
BBB,2025-03-26,8.74653,6603578.86,3347785.11,21488399.6,0.0,7436614.09,11432544.93
BBB,2025-06-26,8.99859,6151842.87,3313736.69,21150928.4,0.0,6963013.16,11438153.33
BBB,2025-09-26,9.25064,6210341.51,3308711.2,21217074.3,0.0,7066698.81,11450343.33
BBB,2025-12-29,9.50817,6117941.53,3158232.51,20959722.3,0.0,6999567.63,11450343.33
BBB,2026-03-26,9.74653,6156631.71,3128280.75,21091083.5,0.0,7079415.37,11455362.83
BBB,2026-06-26,9.99859,5678260.43,3073054.63,19742180.07,0.0,6564228.71,11460205.43
BBB,2026-09-28,10.2561,5714615.43,3029874.43,19601609.67,0.0,6644156.59,11465688.43
BBB,2026-12-29,10.5082,5632474.71,2896680.38,19197582.3,0.0,6585470.44,11465688.43
BBB,2027-03-30,10.7575,5668766.26,2858366.24,19252669.87,0.0,6664769.63,11468226.53
BBB,2027-06-28,11.0041,5183116.53,2801245.84,18093545.63,0.0,6127307.94,11468226.53
BBB,2027-09-27,11.2534,5275007.63,2770648.2,18503447.95,0.0,6270620.58,11474546.43
BBB,2027-12-29,11.5082,5192534.91,2657851.91,17848446.15,0.0,6207668.31,11474546.43
BBB,2028-03-27,11.7514,5254635.67,2625854.48,18079572.48,0.0,6316075.25,11477895.33
BBB,2028-06-26,12,4768501.17,2596687.32,17291218.21,0.0,5763619.73,11480933.34
BBB,2028-09-26,12.2514,4819532.69,2553609.88,17553644.25,0.0,5859095.49,11488737.54
BBB,2028-12-27,12.5027,4789137.62,2491659.8,17808351.88,0.0,5855954.3,11491854.54
BBB,2029-03-26,12.7465,4805995.27,2428326.18,17606827.57,0.0,5909580.08,11491854.54
BBB,2029-06-26,12.9986,4354270.45,2414469.06,16300324.7,0.0,5385217.35,11491854.54
BBB,2029-09-26,13.2506,4389355.85,2359245.32,15907157.32,0.0,5460136.34,11493508.54
BBB,2029-12-27,13.5027,4299888.0,2266066.67,15948587.73,0.0,5379908.76,11493508.54
BBB,2030-03-26,13.7465,4324563.46,2219738.73,16205982.68,0.0,5441170.88,11493508.54
BBB,2030-06-26,13.9986,3894437.87,2169131.85,15130984.77,0.0,4928443.72,11493508.54
BBB,2030-09-26,14.2506,3925545.08,2132473.03,15067582.9,0.0,4996656.85,11493508.54
BBB,2030-12-27,14.5027,3791507.03,2020775.54,14385655.58,0.0,4854071.61,11493508.54
BBB,2031-03-26,14.7465,3852969.77,2002559.91,14523631.99,0.0,4960465.74,11493508.54
BBB,2031-06-26,14.9986,3453059.63,1953894.24,13152652.19,0.0,4471422.96,11493508.54
BBB,2031-09-26,15.2506,3469901.35,1900593.57,12865728.85,0.0,4519755.59,11493508.54
BBB,2031-12-29,15.5082,3365317.3,1827808.49,12464831.51,0.0,4409984.58,11493508.54
BBB,2032-03-30,15.7596,3367282.28,1774210.7,12555660.64,0.0,4438624.32,11493508.54
BBB,2032-06-28,16.0055,2962158.24,1731994.44,11490631.99,0.0,3927165.69,11493508.54
BBB,2032-09-27,16.2541,3019848.36,1706062.32,11786850.1,0.0,4027041.98,11493508.54
BBB,2032-12-29,16.5082,2911214.23,1626269.58,11601733.8,0.0,3905356.84,11493508.54
BBB,2033-03-28,16.752,2936397.37,1592876.31,11591684.35,0.0,3961648.84,11493508.54
BBB,2033-06-27,17.0013,2559330.13,1551541.99,10232161.01,0.0,3473098.96,11493508.54
BBB,2033-09-26,17.2506,2566706.41,1501197.14,10505643.44,0.0,3503460.4,11493508.54
BBB,2033-12-28,17.5054,2436348.64,1431293.29,9832004.61,0.0,3345383.72,11493508.54
BBB,2034-03-27,17.7493,2461950.19,1392184.55,10007858.24,0.0,3399851.57,11493508.54
BBB,2034-06-26,17.9986,2078319.1,1353285.13,8709929.45,0.0,2886841.58,11493508.54
BBB,2034-09-26,18.2506,2124387.59,1330000.86,8677398.65,0.0,2968263.16,11493508.54
BBB,2034-12-27,18.5027,2015157.07,1264523.39,8326226.16,0.0,2832275.17,11493508.54
BBB,2035-03-27,18.7493,2026856.67,1224350.07,8301540.18,0.0,2865178.15,11493508.54
BBB,2035-06-26,18.9986,1658655.39,1182487.89,7185362.99,0.0,2358385.9,11493508.54
BBB,2035-09-26,19.2506,1685127.16,1138685.29,7326537.09,0.0,2410175.18,11493508.54
BBB,2035-12-27,19.5027,1560611.58,1066876.94,6565328.74,0.0,2245270.08,11493508.54
BBB,2036-03-26,19.7486,1579295.18,1035431.41,6600098.73,0.0,2285280.3,11493508.54
BBB,2036-06-26,20,1256876.77,1023318.89,5534526.15,0.0,1829475.25,11493508.54
