#TradeId,NettingSetId,CVA,DVA,FBA,FCA,COLVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,CSA_1,3233.88,73755.4,-4697.94,-114001,0,0,3233.88,73755.4,None,34918.5,44827.7
Trade_9765,CSA_1,1288.41,18274.7,-1837.35,-27616.1,n/a,n/a,0,0,None,14301.5,15471.7
Trade_7634,CSA_1,66.216,18321.5,-90.2039,-29181.1,n/a,n/a,0,0,None,980.754,1329.46
Trade_1112,CSA_1,1667.33,6391.5,-2849.67,-10678.3,n/a,n/a,0,0,None,34579.9,49557.1
Trade_1935,CSA_1,13680.9,2479.29,-21018.1,-3532.11,n/a,n/a,0,0,None,138858,267464
Trade_3609,CSA_1,4251.2,46008.6,-6063.65,-70154.3,n/a,n/a,0,0,None,45985.1,59346.4
,CSA_10,2347.95,43090.7,-3392.14,-64393.6,0,0,2347.95,43090.7,None,25336.6,30600
Trade_5367,CSA_10,1.74296,64.757,-2.70222,-106.183,n/a,n/a,0,0,None,30.8115,36.0118
Trade_8951,CSA_10,115.162,36461.4,-154.928,-55280.5,n/a,n/a,0,0,None,1350.4,1810.16
Trade_8675,CSA_10,3343.46,338.801,-5569.01,-571.91,n/a,n/a,0,0,None,70747.7,123106
Trade_1104,CSA_10,4347.46,13266.3,-6391.52,-19759,n/a,n/a,0,0,None,45985.1,54745.6
Trade_5410,CSA_10,1584.23,3.51748,-2604.31,-6.40807,n/a,n/a,0,0,None,77643.1,122946
,CSA_100,1796.98,50018.3,-2475.57,-76659.1,0,0,1796.98,50018.3,None,20443.3,22435.9
Trade_5432,CSA_100,1263.75,18471,-1755.25,-27938.4,n/a,n/a,0,0,None,14410.6,15232.7
Trade_1927,CSA_100,3483.24,30106.2,-4984.23,-45479.3,n/a,n/a,0,0,None,38285.1,42440.9
Trade_4234,CSA_100,1604.42,0.0486056,-2552.16,-0.0831468,n/a,n/a,0,0,None,107644,156709
Trade_2958,CSA_100,36.8714,5698.3,-67.598,-9582.07,n/a,n/a,0,0,None,1139.28,2371.49
Trade_3935,CSA_100,19.8512,353.81,-35.7818,-578.676,n/a,n/a,0,0,None,835.296,995.493
,CSA_101,2629.07,30253.2,-4003.17,-46291.8,0,0,2629.07,30253.2,None,26940.5,41112.9
Trade_9149,CSA_101,27.0394,0.269376,-41.3583,-0.368244,n/a,n/a,0,0,None,274.61,460.961
Trade_9792,CSA_101,4749.11,11388.8,-7363.31,-17672.1,n/a,n/a,0,0,None,61856.2,83048.7
Trade_8867,CSA_101,1230.56,18964.4,-1750.2,-28533.9,n/a,n/a,0,0,None,13896.2,14243.3
Trade_2060,CSA_101,1532.33,2452.81,-2546.31,-4081.24,n/a,n/a,0,0,None,28334.6,40006.2
Trade_5582,CSA_101,227.06,2584.04,-325.611,-4027.8,n/a,n/a,0,0,None,2776.39,4168.47
,CSA_102,4866.91,37602.5,-6975.55,-56341.3,0,0,4866.91,37602.5,None,53678.4,58235.9
Trade_4808,CSA_102,0.768749,723.345,-1.09319,-1097.27,n/a,n/a,0,0,None,9.22444,12.3698
Trade_8542,CSA_102,7588.88,24296.4,-11101.3,-36081.1,n/a,n/a,0,0,None,81330.2,90515.6
Trade_8068,CSA_102,1246.09,16881.8,-1779.13,-25564.1,n/a,n/a,0,0,None,13760.1,15314.9
Trade_7595,CSA_102,753.61,572.482,-1117.86,-859.548,n/a,n/a,0,0,None,7761.51,10383.7
Trade_6778,CSA_102,200.893,51.8009,-322.568,-85.6098,n/a,n/a,0,0,None,12737.2,17101.5
,CSA_103,23974.1,707.233,-38124.6,-989.286,0,0,23974.1,707.233,None,231193,689469
