#TradeId,Total,CVA,DVA,FBA,FCA,COLVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,Total,3075893.28,2489199.1248,-4678596.1004,-3775558.3353,0.0,0.0,3075893.28,2489199.1248,None,2489199.1248,31656717.383
