#TradeId,NettingSetId,CVA,DVA,FBA,FCA,COLVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,CSA_1,2627.27,70865.6,-4022.86,-119704,0,0,2627.27,70865.6,None,29611,37941.2
Trade_9765,CSA_1,566.785,21638.9,-781.431,-35500.9,n/a,n/a,0,0,None,6793.41,7027.05
Trade_7634,CSA_1,20.7194,20929.1,-29.5185,-37520.7,n/a,n/a,0,0,None,313.357,436.914
Trade_1112,CSA_1,2708.68,4756.02,-5333.05,-8994.92,n/a,n/a,0,0,None,53719.5,77606.1
Trade_1935,CSA_1,11127.1,3112.74,-18589.9,-4829.75,n/a,n/a,0,0,None,115177,207781
Trade_3609,CSA_1,5256.34,37481.2,-7961.86,-61531,n/a,n/a,0,0,None,58805.8,73909.2
,CSA_10,1421.31,49128.1,-2050.46,-79462.7,0,0,1421.31,49128.1,None,16347.3,19376.3
Trade_5367,CSA_10,0.628151,77.9058,-1.08636,-144.199,n/a,n/a,0,0,None,11.0741,13.4521
Trade_8951,CSA_10,60.3185,38438.7,-74.3886,-62863.6,n/a,n/a,0,0,None,753.403,1123.85
Trade_8675,CSA_10,2311.15,701.501,-4347.07,-1377.44,n/a,n/a,0,0,None,47098.8,93416.9
Trade_1104,CSA_10,3039.67,15601.9,-4613.24,-25135.1,n/a,n/a,0,0,None,33912.2,39332.3
Trade_5410,CSA_10,1712.51,11.0872,-3096,-23.6909,n/a,n/a,0,0,None,75486.5,140635
,CSA_100,1121.06,52071.1,-1480.01,-86617.2,0,0,1121.06,52071.1,None,13620.5,14322.7
Trade_5432,CSA_100,1842.54,14457.2,-2590.52,-23307.5,n/a,n/a,0,0,None,21623.5,23042
Trade_1927,CSA_100,1908.04,36225.1,-2676.64,-59367.4,n/a,n/a,0,0,None,22476.2,23974.9
Trade_4234,CSA_100,1960.12,0.28269,-3401.22,-0.611855,n/a,n/a,0,0,None,113976,198736
Trade_2958,CSA_100,87.5463,5563.57,-184.986,-10411.3,n/a,n/a,0,0,None,2528.48,4861.9
Trade_3935,CSA_100,16.2608,518.388,-34.0451,-937.827,n/a,n/a,0,0,None,631.478,776.432
,CSA_101,1138.36,39043.1,-1778.5,-66189.8,0,0,1138.36,39043.1,None,12505.1,18065.9
Trade_9149,CSA_101,12.7158,1.33673,-21.3847,-1.78227,n/a,n/a,0,0,None,131.393,260.861
Trade_9792,CSA_101,2960.37,15267.8,-5062.83,-26798.8,n/a,n/a,0,0,None,39006.2,49206.9
Trade_8867,CSA_101,556.425,21729.3,-745.784,-35230.6,n/a,n/a,0,0,None,6805.6,6929.17
Trade_2060,CSA_101,825.111,4002.22,-1576.92,-7579.79,n/a,n/a,0,0,None,14890.5,20732.7
Trade_5582,CSA_101,403.025,1661.73,-659.031,-2866.33,n/a,n/a,0,0,None,4866.22,7288.2
,CSA_102,2894.83,45031.9,-4075.69,-72884.5,0,0,2894.83,45031.9,None,34020,35864.5
Trade_4808,CSA_102,6.38846,377.385,-7.98544,-623.621,n/a,n/a,0,0,None,81.5942,102.964
Trade_8542,CSA_102,5230.98,28137.2,-7816.47,-44785.1,n/a,n/a,0,0,None,59116.6,64864.6
Trade_8068,CSA_102,546.939,20215.4,-760.036,-33343.3,n/a,n/a,0,0,None,6516.28,6823.43
Trade_7595,CSA_102,926.127,414.008,-1505.2,-659.808,n/a,n/a,0,0,None,9781.26,12997.5
Trade_6778,CSA_102,346.025,49.5881,-608.576,-95.218,n/a,n/a,0,0,None,19251.1,26870.6
,CSA_103,24930.5,607.973,-44303.1,-765,0,0,24930.5,607.973,None,244549,726657
Trade_2367,CSA_103,0.764054,625.733,-1.34128,-1180.97,n/a,n/a,0,0,None,15.5735,18.88
Trade_5178,CSA_103,23517.7,24.3095,-41682,-33.1796,n/a,n/a,0,0,None,302281,521114
Trade_8847,CSA_103,3769.41,50.6137,-6988.84,-108.82,n/a,n/a,0,0,None,133982,254528
Trade_7253,CSA_103,1886.77,4009.75,-2988.94,-6557.07,n/a,n/a,0,0,None,20373,24127.1
Trade_3284,CSA_103,20.1793,161.872,-26.7396,-269.774,n/a,n/a,0,0,None,245.791,258.942
,CSA_104,11177.8,963.341,-18169.3,-1341.59,0,0,11177.8,963.341,None,118530,164785
Trade_4918,CSA_104,2574.59,225.654,-4831.03,-440.985,n/a,n/a,0,0,None,52366.3,103288
Trade_4418,CSA_104,27.0681,7.03499,-44.7856,-9.7648,n/a,n/a,0,0,None,283.848,538.67
Trade_7609,CSA_104,248.415,3107.06,-451.356,-5654.06,n/a,n/a,0,0,None,3954.5,6194.52
Trade_8691,CSA_104,11789.6,1099.85,-19225.1,-1644.58,n/a,n/a,0,0,None,124702,159075
Trade_7030,CSA_104,14.9867,0.64048,-25.6813,-0.831169,n/a,n/a,0,0,None,152.153,321.94
,CSA_105,4283.11,63429.6,-6037.83,-108598,0,0,4283.11,63429.6,None,48693.4,84028.1
Trade_7715,CSA_105,2753.83,43494.2,-3994.1,-72768.1,n/a,n/a,0,0,None,31342.9,43228.3
Trade_1961,CSA_105,1037.96,2969.17,-1650.09,-4902.19,n/a,n/a,0,0,None,11187.5,15343.7
Trade_3729,CSA_105,1200.06,6.48434,-2161.01,-13.7362,n/a,n/a,0,0,None,53159.4,93025.7
Trade_2946,CSA_105,6530.48,15296.4,-10665.1,-26425.4,n/a,n/a,0,0,None,83434.2,111658
Trade_3855,CSA_105,783.417,9685.97,-1532.36,-18453.7,n/a,n/a,0,0,None,15616.4,19350
,CSA_106,1088.94,54482.2,-1840.37,-88304.8,0,0,1088.94,54482.2,None,11432.7,20586.9
Trade_3474,CSA_106,0.00413951,3.29113,-0.00891707,-5.59968,n/a,n/a,0,0,None,0.168818,0.215848
Trade_7679,CSA_106,625.999,55611.3,-804.695,-91036.8,n/a,n/a,0,0,None,7738.51,8583.48
Trade_5442,CSA_106,5948.99,2806.11,-11261.5,-5483.02,n/a,n/a,0,0,None,120492,196604
Trade_2335,CSA_106,5862.39,2324.92,-10574.4,-4170.75,n/a,n/a,0,0,None,85765,168368
Trade_5467,CSA_106,645.071,5730.05,-938.29,-9347.05,n/a,n/a,0,0,None,7433.5,8172.5
,CSA_107,54489.7,7023.14,-87572.7,-10481.4,0,0,54489.7,7023.14,None,583697,729870
Trade_1687,CSA_107,340.78,34028.3,-440.826,-55732.2,n/a,n/a,0,0,None,4250.44,4389.34
Trade_3518,CSA_107,58630.4,702.419,-98286.8,-920.986,n/a,n/a,0,0,None,606223,1.12717e+06
Trade_7055,CSA_107,1723.94,15736.8,-2937.86,-28469.6,n/a,n/a,0,0,None,26190.8,32856.3
Trade_9872,CSA_107,38623,1424.91,-62475.6,-2003.53,n/a,n/a,0,0,None,412065,588025
Trade_2590,CSA_107,43.6388,2.85004,-82.0836,-5.40555,n/a,n/a,0,0,None,887.186,1690.34
,CSA_108,1974.12,10615.8,-3291.25,-19054.6,0,0,1974.12,10615.8,None,20760.7,36810.3
Trade_8426,CSA_108,2047.97,1972.72,-3381.39,-3127.66,n/a,n/a,0,0,None,21501.8,30572.7
Trade_4746,CSA_108,1.34985,0.895017,-2.50306,-1.64239,n/a,n/a,0,0,None,22.8076,35.1159
Trade_9669,CSA_108,9.29754,184.263,-13.427,-295.623,n/a,n/a,0,0,None,107.992,121.809
Trade_1877,CSA_108,122.065,587.928,-241.905,-1082,n/a,n/a,0,0,None,4969.81,7572.06
Trade_5699,CSA_108,1219.35,9295.91,-2246.79,-17142.5,n/a,n/a,0,0,None,20974.6,28073.3
,CSA_109,54969.2,101.284,-92991.9,-127.652,0,0,54969.2,101.284,None,563908,934094
Trade_8753,CSA_109,1151.49,1114.34,-1758.04,-1730.03,n/a,n/a,0,0,None,12799.2,14311.6
Trade_5770,CSA_109,13107.9,704.1,-22076,-1062.22,n/a,n/a,0,0,None,139675,202430
Trade_3687,CSA_109,39.3531,11.6905,-69.4915,-18.5076,n/a,n/a,0,0,None,506.918,1062.51
Trade_4602,CSA_109,6.27962,2216.8,-13.1249,-3861.26,n/a,n/a,0,0,None,334.993,559.726
Trade_6974,CSA_109,46285.8,1676.01,-78043.9,-2424.33,n/a,n/a,0,0,None,475725,965151
,CSA_11,3567.9,30730.6,-6325.39,-47591.8,0,0,3567.9,30730.6,None,35968.6,79098.6
Trade_2607,CSA_11,1.44702,1448.56,-3.11029,-2683.2,n/a,n/a,0,0,None,46.0187,53.6652
Trade_5345,CSA_11,0.635341,509.662,-0.773722,-833.214,n/a,n/a,0,0,None,8.53792,9.01334
Trade_7917,CSA_11,14608.6,514.497,-27229.4,-914.795,n/a,n/a,0,0,None,246490,389931
Trade_4968,CSA_11,801.325,40093.3,-1046.02,-65098,n/a,n/a,0,0,None,9829.24,10579.1
Trade_1416,CSA_11,0.0215345,8.69657,-0.0426501,-16.4414,n/a,n/a,0,0,None,0.536292,0.58448
,CSA_110,64592.8,3912.59,-108849,-5966.2,0,0,64592.8,3912.59,None,665436,1.45632e+06
Trade_3303,CSA_110,10024.7,6769.84,-16006.7,-10719,n/a,n/a,0,0,None,107914,126956
Trade_3669,CSA_110,5485.07,589.983,-8983.97,-864.03,n/a,n/a,0,0,None,57845.4,75103.3
Trade_5869,CSA_110,48298.3,1558.76,-81039.3,-2303.74,n/a,n/a,0,0,None,498438,953178
Trade_2363,CSA_110,5703.06,292.377,-10706.6,-611.164,n/a,n/a,0,0,None,170120,330583
Trade_8960,CSA_110,380.815,0.765893,-644.947,-0.933343,n/a,n/a,0,0,None,3905.43,7378.4
,CSA_111,19290.7,28176,-30003.3,-43357.2,0,0,19290.7,28176,None,212769,223800
Trade_6411,CSA_111,7938.95,45249.5,-11616.6,-71854.5,n/a,n/a,0,0,None,91495,96428.2
Trade_8807,CSA_111,4837.05,436.256,-9307.61,-874.989,n/a,n/a,0,0,None,109020,149129
Trade_4993,CSA_111,2714.92,22014.1,-4360.4,-37720.1,n/a,n/a,0,0,None,33112.7,42157.4
Trade_4698,CSA_111,39400.9,353.633,-64073.6,-451.608,n/a,n/a,0,0,None,418342,566379
Trade_3989,CSA_111,4527.22,250.869,-8693.34,-504.314,n/a,n/a,0,0,None,102116,142608
,CSA_112,31066.6,12280.8,-49855.1,-18413.9,0,0,31066.6,12280.8,None,333468,414208
Trade_4321,CSA_112,2526.71,32.4038,-4630.69,-69.6355,n/a,n/a,0,0,None,90864.7,174641
Trade_3022,CSA_112,29427.5,12691.7,-46817.2,-19304.6,n/a,n/a,0,0,None,318016,366853
Trade_6257,CSA_112,869.292,1717.95,-1399.75,-2757.16,n/a,n/a,0,0,None,9289.38,11399.9
Trade_2354,CSA_112,8.67527,8.40521,-12.8276,-13.7238,n/a,n/a,0,0,None,98.2184,115.737
Trade_7691,CSA_112,431.857,27.6559,-783.241,-57.3058,n/a,n/a,0,0,None,19030.7,32734.7
,CSA_113,13902.3,704.419,-25534.5,-1181.69,0,0,13902.3,704.419,None,164140,359719
Trade_7043,CSA_113,415.896,87.9047,-774.431,-165.658,n/a,n/a,0,0,None,7683.3,15267.2
Trade_4523,CSA_113,3083.95,3.76324,-5820.42,-6.60664,n/a,n/a,0,0,None,62527.7,105666
Trade_2646,CSA_113,5803.5,444.313,-11055.2,-863.164,n/a,n/a,0,0,None,117199,164096
Trade_8701,CSA_113,52.2948,0.00198507,-98.95,-0.00391107,n/a,n/a,0,0,None,1347.39,2457.13
Trade_7029,CSA_113,4975.19,596.96,-8619.87,-980.629,n/a,n/a,0,0,None,61075.1,85025.9
,CSA_114,15624.1,12457.3,-24799.8,-18998.4,0,0,15624.1,12457.3,None,169095,191052
Trade_4580,CSA_114,97.109,88.2301,-155.744,-128.06,n/a,n/a,0,0,None,1046.62,1415.26
Trade_9827,CSA_114,15612.3,12462.3,-24774.2,-19014.4,n/a,n/a,0,0,None,169000,190792
Trade_9775,CSA_114,3.54714,63.7433,-5.0753,-112.509,n/a,n/a,0,0,None,48.2755,68.3066
Trade_3994,CSA_114,66.5449,0.378383,-118.471,-0.512566,n/a,n/a,0,0,None,852.262,1735.57
Trade_9724,CSA_114,2.1014,0.175979,-3.71472,-0.332454,n/a,n/a,0,0,None,115.95,183.017
,CSA_115,7833.88,18703.4,-11970.2,-32417,0,0,7833.88,18703.4,None,85809,131746
Trade_1798,CSA_115,6966.15,13702.7,-11271,-22851.7,n/a,n/a,0,0,None,76638.8,100867
Trade_6777,CSA_115,2.77496,11294.2,-5.41402,-21197.2,n/a,n/a,0,0,None,83.7203,143.625
Trade_4515,CSA_115,121.472,738.412,-220.553,-1346.19,n/a,n/a,0,0,None,1933.86,2856.01
Trade_2169,CSA_115,10992.5,3235.4,-18609.3,-5208.46,n/a,n/a,0,0,None,122751,227474
Trade_3676,CSA_115,412.431,394.188,-678.048,-627.562,n/a,n/a,0,0,None,4349.41,6191.54
,CSA_116,32329.8,5810.62,-54356.3,-9280.21,0,0,32329.8,5810.62,None,332668,756177
Trade_3338,CSA_116,197.701,1373.81,-347.53,-2469.16,n/a,n/a,0,0,None,2963.16,4374.35
Trade_7053,CSA_116,22626.1,6290.84,-39112.7,-10560,n/a,n/a,0,0,None,278066,488664
Trade_6632,CSA_116,12727.6,3201.42,-20242.8,-4802.77,n/a,n/a,0,0,None,137566,163760
Trade_3229,CSA_116,21.3721,145.417,-31.9023,-225.629,n/a,n/a,0,0,None,243.698,265.955
Trade_7979,CSA_116,1961.94,3.9922,-3407.01,-8.27034,n/a,n/a,0,0,None,113967,201818
,CSA_117,54741.4,6775.23,-88457.5,-9884.68,0,0,54741.4,6775.23,None,584208,715891
Trade_9341,CSA_117,56555.4,6180.47,-91612.7,-8910.96,n/a,n/a,0,0,None,602255,738478
Trade_3454,CSA_117,2136.57,4027.27,-3464.85,-6507.69,n/a,n/a,0,0,None,22639.5,29783.4
Trade_8354,CSA_117,71.4888,2875.29,-116.799,-5123.05,n/a,n/a,0,0,None,1027.54,1276.66
Trade_2255,CSA_117,4609.22,1126.51,-7770.79,-1833.94,n/a,n/a,0,0,None,51638.9,71628.2
Trade_2434,CSA_117,901.337,2098.33,-1538.58,-3555.3,n/a,n/a,0,0,None,11094.4,14396.8
,CSA_118,31983.4,17874,-55566.3,-26344.3,0,0,31983.4,17874,None,321649,845100
Trade_3264,CSA_118,7.30595,84.5557,-9.8643,-144.177,n/a,n/a,0,0,None,86.7196,116.871
Trade_2842,CSA_118,9163.2,28995.4,-14156.9,-46312.6,n/a,n/a,0,0,None,101118,116585
Trade_2841,CSA_118,547.406,10.4701,-1030.21,-21.6348,n/a,n/a,0,0,None,14140.7,27641.8
Trade_2859,CSA_118,1096.26,83.535,-2040.98,-156.16,n/a,n/a,0,0,None,18518.6,27045.1
Trade_5133,CSA_118,33369.2,899.991,-60164.9,-1546.23,n/a,n/a,0,0,None,486543,982918
,CSA_119,34962.1,10127.8,-56730.6,-17600.8,0,0,34962.1,10127.8,None,371605,538085
Trade_2457,CSA_119,37111.1,2275.53,-60734.2,-3301.84,n/a,n/a,0,0,None,391785,615080
Trade_4863,CSA_119,2832.5,14559.9,-5059.21,-26445.2,n/a,n/a,0,0,None,41564,52302.3
Trade_4323,CSA_119,2.73629,0.136787,-5.18445,-0.281981,n/a,n/a,0,0,None,70.412,129.979
Trade_1693,CSA_119,874.651,49.2722,-1518.75,-97.0856,n/a,n/a,0,0,None,50857.2,82165.1
Trade_9287,CSA_119,914.381,16.2029,-1691.66,-34.8519,n/a,n/a,0,0,None,32498.6,62916.6
,CSA_12,16615.2,7896.32,-27557.2,-12293.4,0,0,16615.2,7896.32,None,173190,309788
Trade_7317,CSA_12,16252.7,7594.94,-26885.8,-11699.2,n/a,n/a,0,0,None,169705,277481
Trade_5859,CSA_12,848.186,811.319,-1632.32,-1613.05,n/a,n/a,0,0,None,19006.1,27195.7
Trade_7138,CSA_12,10.1102,77.9702,-13.3431,-127.679,n/a,n/a,0,0,None,124.005,127.555
Trade_5621,CSA_12,4.14107,0.166115,-7.27179,-0.325273,n/a,n/a,0,0,None,238.253,383.979
Trade_1515,CSA_12,522.854,434.776,-919.316,-754.054,n/a,n/a,0,0,None,6766.82,10780.2
,CSA_120,6737.38,21626.4,-9817.98,-35893.6,0,0,6737.38,21626.4,None,76738,95066.4
Trade_8700,CSA_120,8106.84,17907.9,-12291.5,-29075.5,n/a,n/a,0,0,None,90178.4,113846
Trade_3121,CSA_120,37.1784,2152.74,-57.6205,-3764.71,n/a,n/a,0,0,None,485.867,606.327
Trade_9886,CSA_120,210.206,274.587,-377.447,-499.071,n/a,n/a,0,0,None,10717.6,14160
Trade_8047,CSA_120,1310.03,3038.87,-2475.92,-5806.35,n/a,n/a,0,0,None,23470.7,33488.7
Trade_8718,CSA_120,65.731,1244.86,-134.743,-2267.19,n/a,n/a,0,0,None,2688.1,4393.37
,CSA_121,24635.2,7184.75,-43109.4,-11496.3,0,0,24635.2,7184.75,None,283604,683023
Trade_1985,CSA_121,306.642,398.714,-570.146,-725.95,n/a,n/a,0,0,None,4758.63,6966.87
Trade_7252,CSA_121,9492.52,259.51,-17811.9,-480.241,n/a,n/a,0,0,None,193120,388649
Trade_8639,CSA_121,83.369,1.24949,-154.267,-2.08286,n/a,n/a,0,0,None,1407.72,2807.03
Trade_4233,CSA_121,16691.9,9043.46,-28362,-15150.7,n/a,n/a,0,0,None,196129,285639
Trade_4704,CSA_121,923.859,344.911,-1691.22,-617.563,n/a,n/a,0,0,None,14459.5,27701.1
,CSA_122,2266.22,1826.19,-3716.09,-3280.4,0,0,2266.22,1826.19,None,24012.6,41889.3
Trade_9247,CSA_122,1197.85,498.891,-2299.57,-1010.71,n/a,n/a,0,0,None,30315,48836.9
Trade_3389,CSA_122,4.28914,0.0257915,-8.05767,-0.0464941,n/a,n/a,0,0,None,87.1184,166.748
Trade_2869,CSA_122,2508.71,310.979,-4101.79,-439.998,n/a,n/a,0,0,None,26513.6,42539.6
Trade_2178,CSA_122,0.457892,25.8223,-0.572712,-42.8817,n/a,n/a,0,0,None,5.83515,6.97624
Trade_5800,CSA_122,121.193,2556.75,-257.767,-4738.44,n/a,n/a,0,0,None,4074.39,7101.83
,CSA_123,655.446,2111.14,-858.847,-3692.76,0,0,655.446,2111.14,None,7660.49,14165.9
Trade_6187,CSA_123,1605.91,693.757,-2664.81,-1128,n/a,n/a,0,0,None,17266.2,24342.7
Trade_8942,CSA_123,5.26274,181.794,-6.98518,-319.656,n/a,n/a,0,0,None,70.832,82.4783
Trade_9087,CSA_123,70.8084,1235.96,-114.486,-2176.64,n/a,n/a,0,0,None,963.846,1516.71
Trade_5823,CSA_123,682.791,1604.64,-1339.96,-3151.46,n/a,n/a,0,0,None,14844.4,20263.9
Trade_7735,CSA_123,68.1286,172.45,-94.2718,-278.674,n/a,n/a,0,0,None,810.512,835.923
,CSA_124,1537.24,13990.7,-2224.39,-22107.2,0,0,1537.24,13990.7,None,17913.5,18697
Trade_9945,CSA_124,1463.69,14448.4,-2074.83,-23074,n/a,n/a,0,0,None,17231.8,17982.7
Trade_6964,CSA_124,0.936627,2.00383,-1.86716,-3.89583,n/a,n/a,0,0,None,30.8296,38.6055
Trade_2706,CSA_124,69.1527,2.23225,-127.171,-4.52553,n/a,n/a,0,0,None,3009.2,5319.86
Trade_8648,CSA_124,1227.19,173.544,-2364.22,-346.463,n/a,n/a,0,0,None,27638.6,38207.4
Trade_6288,CSA_124,185.043,773.243,-375.509,-1397.5,n/a,n/a,0,0,None,7343.69,8483.79
,CSA_125,799.591,34255.3,-1289.16,-54323.4,0,0,799.591,34255.3,None,8637.13,14243.7
Trade_9037,CSA_125,17113.1,2119.54,-29500.1,-3252.1,n/a,n/a,0,0,None,198803,405954
Trade_8750,CSA_125,260.247,44561.1,-327.474,-72682.1,n/a,n/a,0,0,None,3307.79,3451.55
Trade_2763,CSA_125,586.194,6479.41,-812.254,-10480.8,n/a,n/a,0,0,None,6926.5,7477.56
