#CreditRating,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
A,2016-01-31,0,3049202.0,4496835.9,3049202.0,1447633.9,3049202.0,3049202.0
A,2016-04-29,0.243169,3064766.32,4504519.8,4253810.26,0.0,3069698.3,3071003.3
A,2016-07-29,0.491803,2868698.68,4294852.3,4546010.3,0.0,2878045.34,3127694.34
A,2016-10-31,0.748634,2903172.92,4302110.5,4941448.78,0.0,2917941.99,3156785.99
A,2017-01-31,1.00022,2908490.49,4329425.82,5163717.8,0.0,2928978.75,3178326.46
A,2017-04-28,1.23858,2948823.81,4342890.26,5460132.63,0.0,2975624.43,3206577.43
A,2017-07-31,1.49611,2742707.99,4130057.91,5381345.25,0.0,2774820.97,3247548.39
A,2017-10-31,1.74817,2784365.76,4142462.12,5674328.7,0.0,2824186.68,3275422.68
A,2018-01-31,2.00022,2787073.38,4163332.78,5774048.81,0.0,2834176.79,3290022.91
A,2018-04-30,2.24406,2824548.65,4171557.61,6046087.73,0.0,2881452.07,3317500.05
A,2018-07-31,2.49611,2632685.96,3970307.05,5986395.29,0.0,2694701.89,3354847.44
A,2018-10-31,2.74817,2662226.87,3971269.59,6108304.06,0.0,2734044.75,3373880.67
A,2019-01-31,3.00022,2654908.14,3987771.95,6198964.58,0.0,2735643.69,3382357.01
A,2019-04-30,3.24406,2680397.41,3985040.7,6356299.2,0.0,2772621.7,3399301.27
A,2019-07-31,3.49611,2497476.66,3791620.63,6367173.2,0.0,2593849.54,3431757.51
A,2019-10-31,3.74817,2527906.59,3790791.13,6568082.4,0.0,2636064.51,3453083.21
A,2020-01-31,4,2518738.92,3800204.43,6578083.5,0.0,2637121.9,3459839.57
A,2020-04-30,4.2459,2549231.61,3794775.87,6717020.9,0.0,2681207.31,3474392.47
A,2020-07-31,4.49727,2374058.0,3602951.1,6619503.6,0.0,2508643.8,3500539.77
A,2020-10-30,4.7459,2414213.3,3609678.02,7031411.2,0.0,2562881.5,3529647.87
A,2021-01-29,4.99475,2382809.4,3582662.78,6764219.0,0.0,2541253.2,3533010.27
A,2021-04-30,5.24406,2410550.7,3575438.76,6952445.3,0.0,2584112.5,3537204.57
A,2021-07-30,5.49338,2231218.0,3369846.6,6710409.0,0.0,2404295.0,3563026.77
A,2021-10-29,5.74269,2267478.7,3362244.92,6821827.8,0.0,2456065.2,3578806.07
A,2022-01-31,6.00022,2212903.2,3338321.81,6565751.7,0.0,2409814.7,3586169.17
A,2022-04-29,6.24132,2246818.4,3327027.44,6710926.8,0.0,2460046.1,3594446.27
A,2022-07-29,6.49064,2104564.36,3149016.56,6408243.73,0.0,2317279.4,3616422.37
A,2022-10-31,6.74817,2148950.49,3148706.26,6646790.0,0.0,2379930.91,3632414.77
A,2023-01-31,7.00022,2091466.74,3109819.59,6490039.3,0.0,2329466.8,3635305.4
A,2023-04-28,7.23858,2129834.78,3104211.19,6581381.47,0.0,2385807.47,3636596.1
A,2023-07-31,7.49611,2001665.58,2943737.6,6299865.0,0.0,2256160.09,3670216.49
A,2023-10-31,7.74817,2033591.39,2933572.5,6534047.1,0.0,2306078.73,3687997.99
A,2024-01-31,8,1963078.7,2901301.18,6208490.2,0.0,2239653.9,3694501.3
A,2024-04-30,8.2459,1996724.1,2897806.23,6269519.3,0.0,2291980.8,3696478.6
A,2024-07-31,8.49727,1877348.8,2729179.97,6041008.1,0.0,2168462.6,3721341.7
A,2024-10-31,8.74863,1912743.2,2724142.57,6136999.2,0.0,2223192.5,3735746.3
A,2025-01-31,9.00022,1836768.74,2690469.12,5953842.4,0.0,2148270.5,3739034.8
A,2025-04-30,9.24406,1864455.62,2677946.17,6153547.3,0.0,2194165.6,3743796.9
A,2025-07-31,9.49611,1753682.8,2523096.92,5693200.0,0.0,2077031.6,3761448.5
A,2025-10-31,9.74817,1780840.61,2524990.16,5916998.5,0.0,2122716.4,3769214.5
A,2026-01-30,9.99748,1707825.33,2484973.1,5647910.8,0.0,2048590.99,3771812.7
A,2026-04-30,10.2441,1717193.84,2469759.13,5620573.5,0.0,2073244.8,3772082.0
A,2026-07-31,10.4961,1610967.3,2309788.85,5303194.2,0.0,1957962.06,3772436.4
A,2026-10-30,10.7454,1627259.97,2300754.5,5355539.7,0.0,1990808.6,3774975.9
A,2027-01-29,10.9947,1539135.43,2271103.31,5039751.7,0.0,1895415.4,3775263.1
A,2027-04-30,11.2441,1561210.16,2273843.19,5156552.18,0.0,1935278.88,3779002.4
A,2027-07-30,11.4934,1454938.96,2110301.3,4827366.3,0.0,1815443.24,3779231.5
A,2027-10-29,11.7427,1462866.28,2100038.74,4754839.97,0.0,1837372.7,3779231.5
A,2028-01-31,12,1366763.55,2069241.63,4539995.6,0.0,1728363.66,3779231.5
A,2028-04-28,12.2404,1382581.6,2065125.33,4729058.9,0.0,1759560.47,3779654.9
A,2028-07-31,12.4973,1314635.85,1917156.46,4488356.5,0.0,1684535.73,3780455.9
A,2028-10-31,12.7486,1319992.98,1898676.11,4508790.6,0.0,1702725.62,3780714.4
A,2029-01-31,13.0002,1226475.18,1843995.12,4203402.8,0.0,1592685.86,3781561.1
A,2029-04-30,13.2441,1236847.53,1834882.66,4261662.4,0.0,1616557.35,3785150.2
A,2029-07-31,13.4961,1152145.76,1702551.33,3856308.51,0.0,1515932.57,3785150.2
A,2029-10-31,13.7482,1162065.11,1690311.07,3965275.6,0.0,1539222.74,3785150.2
A,2030-01-31,14.0002,1071107.98,1639215.8,3656289.2,0.0,1428245.2,3785150.2
A,2030-04-30,14.2441,1077886.39,1627622.68,3662626.33,0.0,1446593.6,3785150.2
A,2030-07-31,14.4961,998001.27,1501551.22,3415813.85,0.0,1348349.77,3785150.2
A,2030-10-31,14.7482,1011143.99,1495162.4,3556679.6,0.0,1375253.26,3785150.2
A,2031-01-31,15.0002,944743.81,1441395.1,3271479.61,0.0,1293546.25,3785247.5
A,2031-04-30,15.2441,948373.3,1428796.0,3290624.5,0.0,1306848.11,3785887.7
A,2031-07-31,15.4961,857986.06,1347131.08,2968974.7,0.0,1190136.36,3785887.7
A,2031-10-31,15.7482,860035.51,1329224.25,3040915.5,0.0,1200894.75,3785887.7
A,2032-01-30,15.9973,813989.47,1285248.87,2843590.5,0.0,1144055.69,3785887.7
A,2032-04-30,16.2459,820814.72,1274938.42,2883678.6,0.0,1161215.35,3786255.6
A,2032-07-30,16.4945,737233.05,1200277.17,2617512.0,0.0,1049813.8,3786255.6
A,2032-10-29,16.7432,745699.22,1180186.7,2636714.34,0.0,1068836.93,3786255.6
A,2033-01-31,17.0002,715829.39,1127316.41,2527362.65,0.0,1032977.38,3786255.6
A,2033-04-29,17.2413,721066.23,1107703.33,2549492.45,0.0,1047135.71,3786435.6
A,2033-07-29,17.4906,631861.11,1063050.46,2260919.91,0.0,923611.19,3786435.6
A,2033-10-31,17.7482,639201.83,1047795.03,2274550.47,0.0,940673.97,3786435.6
A,2034-01-31,18.0002,596352.85,1003680.67,2211518.89,0.0,883436.79,3786435.6
A,2034-04-28,18.2386,611011.3,993081.28,2238784.25,0.0,910828.58,3787383.7
A,2034-07-31,18.4961,551766.71,935963.55,1970941.82,0.0,828087.51,3787383.7
A,2034-10-31,18.7482,554990.16,924615.48,1974886.43,0.0,838450.64,3787383.7
A,2035-01-31,19.0002,517837.32,888021.25,1904588.7,0.0,787510.75,3787383.7
A,2035-04-30,19.2441,521758.14,885908.86,1985315.41,0.0,798563.86,3787383.7
A,2035-07-31,19.4961,461115.29,811878.29,1723568.21,0.0,710430.71,3787383.7
A,2035-10-31,19.7482,464274.13,795632.69,1730141.62,0.0,720041.67,3787383.7
A,2036-01-31,20,435650.63,766537.78,1657381.25,0.0,680130.37,3788019.9
