#TradeId,Total,CVA,DVA,FBA,FCA,COLVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,Total,2895933.67287,2555974.8396,-5578284.5808,-4937190.98191,0.0,0.0,2895933.67287,2555974.8396,None,2555974.8396,32147071.6586
