#CreditRating,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
B,2015-06-30,0,1113442.15,1437616.1,1113442.15,324173.95,1113442.15,1113442.15
B,2015-09-30,0.252055,1295947.9,1638414.88,2747243.9,0.0,1297265.8,1297829.8
B,2015-12-31,0.50411,1378088.32,1705911.0,3523509.0,0.0,1380892.32,1448322.32
B,2016-03-31,0.752751,1480137.67,1837619.8,3974959.0,0.0,1485230.23,1527057.23
B,2016-06-30,1.00138,1554576.9,1817638.1,4501172.9,0.0,1562849.27,1649768.17
B,2016-09-30,1.25275,1632814.88,1925700.0,4885738.7,0.0,1645455.78,1706906.78
B,2016-12-30,1.50138,1673895.58,1948861.0,5292394.3,0.0,1692485.73,1803282.73
B,2017-03-31,1.75068,1723406.51,2027853.0,5547127.2,0.0,1748436.14,1841905.14
B,2017-06-30,2,1776023.33,1973595.58,5730189.1,0.0,1807906.36,1944347.24
B,2017-09-29,2.24932,1804908.19,2030322.42,6065655.0,0.0,1845862.62,1963769.04
B,2017-12-29,2.49863,1833214.1,2031249.11,6108496.0,0.0,1883618.35,2042015.94
B,2018-03-29,2.74521,1858175.96,2090472.16,6404427.0,0.0,1918135.29,2064205.59
B,2018-06-29,2.99726,1906910.87,2025531.41,6487382.0,0.0,1977792.29,2159584.29
B,2018-09-28,3.24658,1910209.38,2061018.48,6483702.0,0.0,1993109.91,2171768.19
B,2018-12-31,3.50411,1930698.35,2051323.7,6545089.0,0.0,2027076.28,2231732.28
B,2019-03-29,3.74521,1928049.83,2076390.56,6607117.0,0.0,2036133.34,2246281.28
B,2019-06-28,3.99452,1976934.67,2003304.01,6658588.0,0.0,2100383.98,2330853.98
B,2019-09-30,4.25205,1961301.56,2033275.76,6662875.0,0.0,2098497.59,2342372.98
B,2019-12-31,4.50411,1976477.65,1975053.52,6753282.0,0.0,2129427.25,2377812.25
B,2020-03-31,4.75275,1967250.64,2007854.14,6835818.0,0.0,2134051.92,2391924.92
B,2020-06-30,5.00138,2008265.45,1916187.12,6936906.0,0.0,2193519.85,2452732.85
B,2020-09-30,5.25275,1972047.51,1933354.33,6908522.0,0.0,2170226.02,2456395.85
B,2020-12-31,5.50412,1961920.63,1852999.29,6891342.0,0.0,2175413.04,2471152.04
B,2021-03-31,5.75068,1930685.14,1873478.88,6809952.0,0.0,2156621.78,2482326.18
B,2021-06-30,6,1965082.41,1784822.01,6766968.0,0.0,2211466.7,2510577.7
B,2021-09-30,6.25205,1925903.03,1807554.65,6765615.0,0.0,2184495.44,2516250.64
B,2021-12-30,6.50137,1928320.3,1740331.84,6774897.33,0.0,2204345.87,2527703.87
B,2022-03-31,6.75068,1896308.44,1773427.16,6730961.5,0.0,2184705.0,2543016.7
B,2022-06-30,7,1920805.63,1682258.75,6701168.2,0.0,2230236.3,2571644.9
B,2022-09-30,7.25205,1870456.0,1709563.59,6496202.0,0.0,2189406.15,2578124.9
B,2022-12-30,7.50137,1865615.87,1646170.76,6465780.3,0.0,2201303.38,2580284.6
B,2023-03-31,7.75068,1814801.01,1668078.17,6416429.8,0.0,2158566.97,2591462.6
B,2023-06-30,8,1832616.4,1578360.96,6248317.9,0.0,2197287.43,2603036.73
B,2023-09-29,8.24932,1781275.47,1605497.92,6084990.4,0.0,2153348.06,2610841.73
B,2023-12-29,8.49863,1767518.18,1533285.14,5994008.7,0.0,2154359.86,2613782.73
B,2024-03-28,8.74455,1715393.96,1558544.42,5919663.4,0.0,2107896.63,2624840.73
B,2024-06-28,8.99592,1736313.88,1481364.32,5875370.6,0.0,2151411.42,2633449.92
B,2024-09-30,9.25275,1695172.58,1507275.87,5887639.2,0.0,2118502.72,2646789.92
B,2024-12-31,9.50412,1670211.84,1445339.5,5807655.9,0.0,2104888.82,2648171.92
B,2025-03-31,9.75068,1626569.91,1464390.44,5812105.8,0.0,2066772.72,2658349.92
B,2025-06-30,10,1633301.87,1386998.39,5623884.1,0.0,2092611.22,2667190.92
B,2025-09-30,10.2521,1575089.15,1412041.53,5395168.0,0.0,2035160.43,2668782.92
B,2025-12-31,10.5041,1545271.92,1361767.78,5330832.5,0.0,2013583.67,2668782.92
B,2026-03-31,10.7507,1491770.19,1391875.86,5250098.5,0.0,1960011.21,2668782.92
B,2026-06-30,11,1491897.62,1314821.55,5221835.1,0.0,1976641.34,2675729.92
B,2026-09-30,11.2521,1465027.77,1353399.14,5108509.2,0.0,1957521.06,2683476.92
B,2026-12-31,11.5041,1445090.55,1287803.98,4934253.3,0.0,1947277.12,2683476.92
B,2027-03-31,11.7507,1408094.34,1312247.37,4949580.0,0.0,1913180.81,2683989.92
B,2027-06-30,12,1373803.57,1256241.96,4852561.4,0.0,1882265.6,2683989.92
B,2027-09-30,12.2521,1342853.94,1284405.16,4853372.4,0.0,1855341.59,2685676.92
B,2027-12-30,12.5014,1329192.18,1238838.19,4743136.3,0.0,1851748.06,2686692.92
B,2028-03-31,12.7528,1283878.43,1249749.86,4637439.06,0.0,1803663.92,2687058.92
B,2028-06-30,13.0014,1249189.58,1193401.83,4436829.8,0.0,1769534.63,2687058.92
B,2028-09-29,13.25,1209117.62,1206689.14,4270753.64,0.0,1727022.86,2687058.92
B,2028-12-29,13.4987,1180132.59,1162007.01,4177061.24,0.0,1699648.5,2687058.92
B,2029-03-29,13.7452,1140800.61,1173658.05,4158718.95,0.0,1656522.2,2687058.92
B,2029-06-29,13.9973,1111499.52,1113324.06,3973941.86,0.0,1627552.01,2687058.92
B,2029-09-28,14.2466,1079837.01,1132460.79,3955694.85,0.0,1594344.53,2687058.92
B,2029-12-31,14.5041,1049129.32,1068127.7,3767245.71,0.0,1562323.76,2687058.92
B,2030-03-29,14.7452,1022760.1,1093697.0,3806963.91,0.0,1535309.62,2687058.92
B,2030-06-28,14.9945,997432.75,1038516.1,3640342.32,0.0,1509745.47,2687058.92
B,2030-09-30,15.2521,962687.3,1048110.67,3475205.78,0.0,1469556.34,2687058.92
B,2030-12-31,15.5041,948660.31,1000916.51,3418398.27,0.0,1460196.97,2687058.92
B,2031-03-31,15.7507,911384.01,1005372.88,3385522.84,0.0,1414242.79,2687058.92
