#TradeId,NettingSetId,CVA,DVA,FBA,FCA,COLVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
Trade_8542,CSA_102,7588.64,24295.5,-11100.3,-36078.9,n/a,n/a,0,0,None,81331.6,90462
Trade_8068,CSA_102,1245.81,16882.1,-1778.57,-25563.5,n/a,n/a,0,0,None,13759.2,15326.7
Trade_7595,CSA_102,753.692,572.472,-1117.96,-859.499,n/a,n/a,0,0,None,7761.31,10380.2
Trade_6778,CSA_102,200.973,51.9055,-322.597,-85.7379,n/a,n/a,0,0,None,12744.2,17104.1
,CSA_103,23975,707.222,-38123.5,-989.198,0,0,23975,707.222,None,231210,689451
Trade_2367,CSA_103,2.07191,513.845,-3.25117,-859.285,n/a,n/a,0,0,None,43.1706,51.0799
Trade_5178,CSA_103,20756.8,78.9803,-32772.1,-105.49,n/a,n/a,0,0,None,270751,476996
Trade_8847,CSA_103,3743.54,22.2443,-6277.22,-40.9626,n/a,n/a,0,0,None,144065,237677
Trade_7253,CSA_103,2845.1,3103.81,-4270.45,-4632.54,n/a,n/a,0,0,None,29204.9,37226.2
Trade_3284,CSA_103,4.19755,365.125,-5.80072,-556.277,n/a,n/a,0,0,None,50.206,51.3529
,CSA_104,8689.07,2051.27,-13046.4,-2901.03,0,0,8689.07,2051.27,None,90405.1,116284
Trade_4918,CSA_104,3385.9,99.926,-5653.24,-166.376,n/a,n/a,0,0,None,72140.2,136732
Trade_4418,CSA_104,68.0169,1.66972,-103.62,-2.29533,n/a,n/a,0,0,None,696.225,1121.26
Trade_7609,CSA_104,176.902,3562.33,-276.198,-5775.87,n/a,n/a,0,0,None,2874.13,4439.81
Trade_8691,CSA_104,8999.01,2355.5,-13480.2,-3465.58,n/a,n/a,0,0,None,93269.4,114574
Trade_7030,CSA_104,27.4964,0.108178,-42.3576,-0.146644,n/a,n/a,0,0,None,278.487,517.82
,CSA_105,3132.37,72631.8,-4221.58,-112881,0,0,3132.37,72631.8,None,34308.8,58875.1
Trade_7715,CSA_105,2217.36,50330.5,-3058.26,-77427.8,n/a,n/a,0,0,None,24405.4,34481.3
Trade_1961,CSA_105,813.005,3841.28,-1182.72,-5868.43,n/a,n/a,0,0,None,8633.46,11965
Trade_3729,CSA_105,1153.36,2.0085,-1883.94,-3.66887,n/a,n/a,0,0,None,58067.9,98814.1
Trade_2946,CSA_105,4539.14,19011.9,-6578.88,-29615,n/a,n/a,0,0,None,58338.7,77880
Trade_3855,CSA_105,1445.31,6481.95,-2465.21,-10913.8,n/a,n/a,0,0,None,29651.2,39853.1
,CSA_106,1407.92,56226.3,-2255.42,-84032.8,0,0,1407.92,56226.3,None,13751.4,32726.1
Trade_3474,CSA_106,0.00564499,2.59794,-0.0102327,-4.05379,n/a,n/a,0,0,None,0.264057,0.31574
Trade_7679,CSA_106,376.923,65531.1,-516.171,-99671.3,n/a,n/a,0,0,None,4480.19,4998.89
Trade_5442,CSA_106,7794.44,1773.75,-13059.5,-2990,n/a,n/a,0,0,None,165598,287473
Trade_2335,CSA_106,9139.66,1273,-14662.3,-1956.83,n/a,n/a,0,0,None,135753,248636
Trade_5467,CSA_106,1101.82,4650.86,-1601.33,-6994.6,n/a,n/a,0,0,None,11903.9,13257.2
,CSA_107,69526.1,5152.95,-104643,-7384.03,0,0,69526.1,5152.95,None,720590,953089
Trade_1687,CSA_107,798.753,30645.4,-1117.51,-46392.5,n/a,n/a,0,0,None,9179.82,9626.32
Trade_3518,CSA_107,67081.5,412.083,-103070,-554.13,n/a,n/a,0,0,None,676338,1.23124e+06
Trade_7055,CSA_107,1190.24,18346.6,-1754.32,-29581.1,n/a,n/a,0,0,None,18340.8,22485.4
Trade_9872,CSA_107,45852,1203.89,-69435.2,-1688.12,n/a,n/a,0,0,None,474557,690247
Trade_2590,CSA_107,59.9678,1.36287,-100.19,-2.24079,n/a,n/a,0,0,None,1276.58,2352.95
,CSA_108,2396.43,10762.9,-3515.88,-17461,0,0,2396.43,10762.9,None,25135.6,36853.4
Trade_8426,CSA_108,3711.68,1264.75,-5673.8,-1831.69,n/a,n/a,0,0,None,37639.5,63738.6
Trade_4746,CSA_108,2.50117,0.467642,-4.08856,-0.746544,n/a,n/a,0,0,None,43.5422,71.4378
Trade_9669,CSA_108,48.7914,93.4788,-71.9873,-138.349,n/a,n/a,0,0,None,512.733,641.463
Trade_1877,CSA_108,49.8822,658.492,-87.1282,-1090.75,n/a,n/a,0,0,None,2294.58,3629.99
Trade_5699,CSA_108,773.67,10935.8,-1218.57,-17939.2,n/a,n/a,0,0,None,13625.8,18194.6
,CSA_109,58980.4,118.93,-91039.5,-165.555,0,0,58980.4,118.93,None,589205,1.02456e+06
Trade_8753,CSA_109,861.026,1600.02,-1242.07,-2383.77,n/a,n/a,0,0,None,9336.06,10423.8
Trade_5770,CSA_109,11177.6,1047.64,-17026.9,-1513.66,n/a,n/a,0,0,None,119427,167021
Trade_3687,CSA_109,79.8848,3.98067,-125.684,-5.61466,n/a,n/a,0,0,None,1041.08,1903.92
Trade_4602,CSA_109,2.1026,1863.89,-3.67517,-2975.47,n/a,n/a,0,0,None,133.196,223.034
Trade_6974,CSA_109,52577.5,1321.11,-81159.5,-1805.45,n/a,n/a,0,0,None,531420,1.05224e+06
,CSA_11,1807.4,41243.5,-2827.82,-61478.6,0,0,1807.4,41243.5,None,18003.4,41338.5
Trade_2607,CSA_11,2.72247,1113.44,-5.03275,-1853.22,n/a,n/a,0,0,None,93.0971,107.205
Trade_5345,CSA_11,0.0364826,881.194,-0.0542403,-1331.72,n/a,n/a,0,0,None,0.453139,0.569013
Trade_7917,CSA_11,11243.7,813.52,-18479.1,-1292.9,n/a,n/a,0,0,None,196330,306750
Trade_4968,CSA_11,495.457,48359.8,-679.373,-73319.5,n/a,n/a,0,0,None,5858.73,6333.33
Trade_1416,CSA_11,0.00727879,10.0269,-0.0123084,-16.9329,n/a,n/a,0,0,None,0.188793,0.2065
,CSA_110,75391.5,3079.37,-116588,-4383.21,0,0,75391.5,3079.37,None,755440,1.61684e+06
Trade_3303,CSA_110,13917.1,5330.36,-20983.5,-7809.94,n/a,n/a,0,0,None,143907,189476
Trade_3669,CSA_110,4442.02,1005.87,-6689.96,-1463.95,n/a,n/a,0,0,None,45773.7,58558.4
Trade_5869,CSA_110,54914.2,1285.5,-84481.3,-1791.74,n/a,n/a,0,0,None,557133,1.04684e+06
Trade_2363,CSA_110,6202.09,141.57,-10450.7,-255.97,n/a,n/a,0,0,None,197132,336760
Trade_8960,CSA_110,600.16,0.0535576,-920.571,-0.0769998,n/a,n/a,0,0,None,6051.44,10655.5
,CSA_111,26041.9,24183.6,-38657.7,-35045.8,0,0,26041.9,24183.6,None,277065,296061
Trade_6411,CSA_111,11965.4,36703.3,-17337.6,-54494.3,n/a,n/a,0,0,None,130709,139405
Trade_8807,CSA_111,3090.87,816.383,-5279.77,-1418.65,n/a,n/a,0,0,None,72959.4,94982.8
Trade_4993,CSA_111,3946.62,17807.2,-5895.29,-27238.2,n/a,n/a,0,0,None,47103.9,61248.8
Trade_4698,CSA_111,36240.3,811.151,-54715.4,-1135.29,n/a,n/a,0,0,None,375690,497538
Trade_3989,CSA_111,3159.35,406.201,-5378.06,-707.706,n/a,n/a,0,0,None,75021.8,100713
,CSA_112,25345.7,18627.6,-37893.1,-27337.9,0,0,25345.7,18627.6,None,265387,302972
Trade_4321,CSA_112,2443.87,12.9708,-4059.93,-24.0548,n/a,n/a,0,0,None,96950.8,176968
Trade_3022,CSA_112,23257,19879,-34479.5,-29438.9,n/a,n/a,0,0,None,244370,279620
Trade_6257,CSA_112,1692.85,1143.37,-2564.27,-1677.74,n/a,n/a,0,0,None,17370.4,23891.1
Trade_2354,CSA_112,2.71789,27.1656,-3.79084,-41.3578,n/a,n/a,0,0,None,30.3893,35.6386
Trade_7691,CSA_112,396.618,12.4895,-652.187,-22.4574,n/a,n/a,0,0,None,19505.6,29859.6
,CSA_113,10586.1,1096.15,-17193.1,-1688.06,0,0,10586.1,1096.15,None,127537,271936
Trade_7043,CSA_113,473.101,54.0952,-782.334,-87.3814,n/a,n/a,0,0,None,9049.22,16787.2
Trade_4523,CSA_113,2532.55,10.2065,-4235.06,-16.0161,n/a,n/a,0,0,None,53865.5,94310.3
Trade_2646,CSA_113,4098.01,704.296,-6889.41,-1191.19,n/a,n/a,0,0,None,86629.8,119255
Trade_8701,CSA_113,58.3734,9.69692e-05,-98.597,-0.000163078,n/a,n/a,0,0,None,1605.42,2885.2
Trade_7029,CSA_113,3972.48,875.966,-6116.3,-1322.11,n/a,n/a,0,0,None,49295.6,67202
,CSA_114,21748.6,9102.15,-32654.3,-13069.9,0,0,21748.6,9102.15,None,226760,275775
Trade_4580,CSA_114,329.482,25.4544,-498.742,-35.506,n/a,n/a,0,0,None,3410.57,4935.38
Trade_9827,CSA_114,21576.5,9224.31,-32387.3,-13251.7,n/a,n/a,0,0,None,225023,271418
Trade_9775,CSA_114,0.754198,110.934,-0.994656,-173.947,n/a,n/a,0,0,None,10.2205,16.0449
Trade_3994,CSA_114,98.2254,0.0458786,-155.117,-0.058433,n/a,n/a,0,0,None,1279.31,2324.65
Trade_9724,CSA_114,2.24884,0.0924089,-3.59243,-0.154408,n/a,n/a,0,0,None,147.696,233.761
,CSA_115,7757.31,20566.9,-11048.6,-32313,0,0,7757.31,20566.9,None,81353.2,129494
Trade_1798,CSA_115,5398.91,18192.8,-7917.39,-27881.1,n/a,n/a,0,0,None,59382.9,77516.9
Trade_6777,CSA_115,0.672919,10590.6,-1.12212,-17830.8,n/a,n/a,0,0,None,21.7338,35.2187
Trade_4515,CSA_115,62.2714,1055.69,-96.2297,-1711.58,n/a,n/a,0,0,None,1020.4,1496.91
Trade_2169,CSA_115,13564.5,2494.02,-20957.3,-3591.12,n/a,n/a,0,0,None,150723,279163
Trade_3676,CSA_115,747.968,250.731,-1141.82,-363.688,n/a,n/a,0,0,None,7597.94,12314.6
,CSA_116,33798.9,7145.23,-52183.8,-10509.8,0,0,33798.9,7145.23,None,336738,739072
Trade_3338,CSA_116,134.095,1633.73,-202.838,-2621.96,n/a,n/a,0,0,None,2045.19,3027.14
Trade_7053,CSA_116,28342.8,4781.18,-44241,-7075.73,n/a,n/a,0,0,None,349298,619327
Trade_6632,CSA_116,9339.46,6456.8,-13786.7,-9576.93,n/a,n/a,0,0,None,99069.1,113338
Trade_3229,CSA_116,110.231,57.4291,-164.736,-82.8009,n/a,n/a,0,0,None,1156.86,1348.55
Trade_7979,CSA_116,1657.15,0.922367,-2637.85,-1.58708,n/a,n/a,0,0,None,110654,162051
,CSA_117,47388.8,11009.8,-71154.2,-15968.1,0,0,47388.8,11009.8,None,492677,592435
Trade_9341,CSA_117,46194.8,10741.4,-69339.6,-15571.8,n/a,n/a,0,0,None,480320,578145
Trade_3454,CSA_117,4136.2,2641.63,-6278.12,-3882.08,n/a,n/a,0,0,None,42239.1,62047.6
Trade_8354,CSA_117,96.5087,2411.63,-142.755,-3810.88,n/a,n/a,0,0,None,1381.12,1660.92
Trade_2255,CSA_117,3682.4,1599.02,-5563.36,-2411.5,n/a,n/a,0,0,None,41334.2,55931.8
Trade_2434,CSA_117,1221.63,1558.92,-1881.58,-2343.12,n/a,n/a,0,0,None,15110.4,20684.9
,CSA_118,41453.8,14002.5,-65275.5,-19748.2,0,0,41453.8,14002.5,None,407124,1.02229e+06
Trade_3264,CSA_118,1.4038,168.94,-1.88465,-259.966,n/a,n/a,0,0,None,16.4505,23.0059
Trade_2842,CSA_118,13134.3,22556.9,-19409.1,-33327.9,n/a,n/a,0,0,None,137936,162054
Trade_2841,CSA_118,573.272,5.54127,-966.747,-9.77005,n/a,n/a,0,0,None,15791,29509.9
Trade_2859,CSA_118,747.77,165.701,-1226.38,-271.008,n/a,n/a,0,0,None,12993.7,17974
Trade_5133,CSA_118,36571.6,680.024,-58804.9,-1013.06,n/a,n/a,0,0,None,543037,1.03362e+06
,CSA_119,45349.4,7411.9,-69062.8,-11359,0,0,45349.4,7411.9,None,463769,763984
Trade_2457,CSA_119,44122.1,1890.29,-67162.1,-2661.27,n/a,n/a,0,0,None,451957,730853
Trade_4863,CSA_119,4573.62,10487.3,-7291.32,-16734.7,n/a,n/a,0,0,None,67077.2,92057.7
Trade_4323,CSA_119,3.44588,0.0765077,-5.8273,-0.135298,n/a,n/a,0,0,None,93.9026,159.373
Trade_1693,CSA_119,731.559,19.3869,-1162.4,-33.2023,n/a,n/a,0,0,None,49450.8,69586.5
Trade_9287,CSA_119,910.024,6.26176,-1522.88,-11.5907,n/a,n/a,0,0,None,35154.5,58745.1
,CSA_12,22217.5,5405.91,-34090.7,-7705.48,0,0,22217.5,5405.91,None,224043,448934
Trade_7317,CSA_12,21107.5,5399.87,-32245.4,-7683.31,n/a,n/a,0,0,None,216027,389675
Trade_5859,CSA_12,1140.49,492.378,-1931.78,-853.419,n/a,n/a,0,0,None,27209.9,42910.7
Trade_7138,CSA_12,1.94284,190.519,-2.71106,-288.325,n/a,n/a,0,0,None,23.419,23.7456
Trade_5621,CSA_12,4.31301,0.0812525,-6.8908,-0.138031,n/a,n/a,0,0,None,285.725,404.812
Trade_1515,CSA_12,896.278,256.072,-1409.17,-385.534,n/a,n/a,0,0,None,11688,20058.3
,CSA_120,5202.73,25852.9,-7318.95,-39466.3,0,0,5202.73,25852.9,None,56889.5,71387
Trade_8700,CSA_120,5814.15,23656.7,-8258,-35886.7,n/a,n/a,0,0,None,62861.5,80426.5
Trade_3121,CSA_120,88.8793,1725.97,-129.09,-2690.22,n/a,n/a,0,0,None,1137.98,1460.5
Trade_9886,CSA_120,222.419,127.908,-357.788,-208.417,n/a,n/a,0,0,None,14180.7,18670
Trade_8047,CSA_120,1894.67,2010.42,-3138.66,-3353.33,n/a,n/a,0,0,None,35072,51753.6
Trade_8718,CSA_120,25.8747,1175.22,-46.019,-1938.27,n/a,n/a,0,0,None,1195.03,1965.2
,CSA_121,31165.6,5389.49,-49257.4,-7688.59,0,0,31165.6,5389.49,None,360703,836278
Trade_1985,CSA_121,211.602,544.604,-340.832,-880.794,n/a,n/a,0,0,None,3372.31,4931.14
Trade_7252,CSA_121,9951.02,134.751,-16631.6,-212.382,n/a,n/a,0,0,None,212153,414301
Trade_8639,CSA_121,114.472,0.35625,-187.672,-0.518315,n/a,n/a,0,0,None,1992.9,3591.66
Trade_4233,CSA_121,22161.8,6863.53,-34253.7,-10202.4,n/a,n/a,0,0,None,259669,418630
Trade_4704,CSA_121,1108.71,228.313,-1803.82,-352.712,n/a,n/a,0,0,None,17806.7,35273.6
,CSA_122,2977.38,1206.84,-4545.88,-1963.34,0,0,2977.38,1206.84,None,30341.2,58139.7
Trade_9247,CSA_122,1699.23,229.782,-2887.48,-406.5,n/a,n/a,0,0,None,45632.9,75514.7
Trade_3389,CSA_122,5.38485,0.00801259,-8.98104,-0.012463,n/a,n/a,0,0,None,114.085,200.73
Trade_2869,CSA_122,3143.15,212.592,-4783.78,-294.108,n/a,n/a,0,0,None,32259.4,52835.8
Trade_2178,CSA_122,0.0568215,48.83,-0.0805741,-74.2108,n/a,n/a,0,0,None,0.685861,0.849594
Trade_5800,CSA_122,50.6114,2636.66,-92.939,-4415.89,n/a,n/a,0,0,None,1871.61,3455.72
,CSA_123,469.751,2331.13,-610.713,-3586.69,0,0,469.751,2331.13,None,5180.43,10095.1
Trade_6187,CSA_123,1278.43,960.905,-1909.88,-1452.78,n/a,n/a,0,0,None,13755.1,18934.8
Trade_8942,CSA_123,0.878214,303.627,-1.13712,-474.118,n/a,n/a,0,0,None,11.7078,14.3032
Trade_9087,CSA_123,50.1953,1413.22,-71.3475,-2232.9,n/a,n/a,0,0,None,688.1,1075.49
Trade_5823,CSA_123,987.875,1004.54,-1688.32,-1734.43,n/a,n/a,0,0,None,23066.1,31464.8
Trade_7735,CSA_123,16.551,513.015,-23.0473,-775.487,n/a,n/a,0,0,None,194.965,196.751
,CSA_124,2282.93,12401.6,-3273.14,-18523.6,0,0,2282.93,12401.6,None,25425.9,26969
Trade_9945,CSA_124,2258.09,12106.8,-3230.08,-18078.2,n/a,n/a,0,0,None,25189.2,26729.9
Trade_6964,CSA_124,1.31146,1.44041,-2.26995,-2.4973,n/a,n/a,0,0,None,47.0724,60.9404
Trade_2706,CSA_124,71.0318,0.799836,-117.727,-1.39731,n/a,n/a,0,0,None,3416,5390.51
Trade_8648,CSA_124,749.156,313.654,-1281.24,-540.698,n/a,n/a,0,0,None,17585.2,23908.1
Trade_6288,CSA_124,82.4731,858.011,-146.969,-1405.91,n/a,n/a,0,0,None,3650.04,4170.53
,CSA_125,1211.57,35439.9,-1777.29,-53330.8,0,0,1211.57,35439.9,None,12932.6,17862.4
Trade_9037,CSA_125,20384.4,1373.89,-31767,-1904.44,n/a,n/a,0,0,None,237756,463207
Trade_8750,CSA_125,602.535,41496.1,-839.466,-62765.1,n/a,n/a,0,0,None,7067.2,7447.06
Trade_2763,CSA_125,395.455,8159.53,-546.556,-12362.5,n/a,n/a,0,0,None,4532.27,4891.25
Trade_9246,CSA_125,6423.27,6652.17,-9637.76,-10242.5,n/a,n/a,0,0,None,80463.6,110611
Trade_4458,CSA_125,1810.28,6162.55,-2873.21,-9943.01,n/a,n/a,0,0,None,29233.3,41624.2
,CSA_126,14364.2,5134.05,-22013.5,-7696.04,0,0,14364.2,5134.05,None,145444,223202
Trade_3767,CSA_126,72.7772,0.192053,-116.078,-0.337291,n/a,n/a,0,0,None,4818.19,7135.26
Trade_1160,CSA_126,11713.2,1577.89,-17782.3,-2212.52,n/a,n/a,0,0,None,120379,189962
Trade_4737,CSA_126,5134.73,1019.49,-8340.98,-1587.46,n/a,n/a,0,0,None,82569.2,159169
Trade_5118,CSA_126,1.80798,227.209,-2.42502,-349.53,n/a,n/a,0,0,None,21.1577,30.8831
Trade_9264,CSA_126,3007.81,7875.43,-4497.1,-12271.6,n/a,n/a,0,0,None,37910,52533.6
,CSA_127,67785.2,4680.01,-103740,-6418.98,0,0,67785.2,4680.01,None,686572,1.19068e+06
Trade_7517,CSA_127,8320.08,574.611,-13543.6,-866.103,n/a,n/a,0,0,None,133499,274433
Trade_2996,CSA_127,3847.53,401.138,-5905.43,-582.803,n/a,n/a,0,0,None,42915.7,61438.8
Trade_1861,CSA_127,31701.6,1556.96,-48631.2,-2175.06,n/a,n/a,0,0,None,321426,585306
Trade_9344,CSA_127,28149.9,9489.73,-41895.6,-13891,n/a,n/a,0,0,None,291911,369319
Trade_3509,CSA_127,4192.55,1083.97,-6421.05,-1560.45,n/a,n/a,0,0,None,42427.9,76075.1
,CSA_128,125172,2079.2,-190318,-2887.16,0,0,125172,2079.2,None,1.27927e+06,1.93913e+06
Trade_2974,CSA_128,54.3069,102.612,-78.3574,-154.064,n/a,n/a,0,0,None,584.686,697.07
Trade_8838,CSA_128,63324.5,223.289,-96328.5,-309.579,n/a,n/a,0,0,None,647868,994594
Trade_3894,CSA_128,33330.5,582.67,-50950,-806.6,n/a,n/a,0,0,None,336611,550097
Trade_1360,CSA_128,732.891,1868.45,-1063.24,-2766.28,n/a,n/a,0,0,None,8021.27,8405.06
Trade_8796,CSA_128,30504.6,2077.31,-46004.4,-2957.44,n/a,n/a,0,0,None,315538,409662
,CSA_129,22720.2,1150.82,-34832.3,-1591.03,0,0,22720.2,1150.82,None,229457,369113
Trade_7223,CSA_129,3825.17,238.36,-5790.32,-330.474,n/a,n/a,0,0,None,39667.7,58801.2
Trade_9776,CSA_129,7185.09,347.655,-11108.4,-475.04,n/a,n/a,0,0,None,76086.8,149832
Trade_1685,CSA_129,0,2151.19,0,-3414.06,n/a,n/a,0,0,None,0,0
Trade_1955,CSA_129,14891.5,1358.71,-22861.2,-1902.03,n/a,n/a,0,0,None,150066,282919
Trade_8518,CSA_129,32.1724,268.613,-57.5647,-454.643,n/a,n/a,0,0,None,976.927,1431.81
,CSA_13,22214.7,8913.84,-32955.9,-13359.5,0,0,22214.7,8913.84,None,233826,268385
Trade_9298,CSA_13,295.965,48.4164,-444.477,-68.3575,n/a,n/a,0,0,None,3106.04,3790.14
Trade_6088,CSA_13,22407,7931.96,-33229.8,-11646.1,n/a,n/a,0,0,None,236063,267246
Trade_7173,CSA_13,94.9077,1722.07,-167.333,-2906.49,n/a,n/a,0,0,None,2488.88,2890.15
Trade_2022,CSA_13,245.673,0.00272751,-394.866,-0.00342356,n/a,n/a,0,0,None,3649.83,6541.81
Trade_5674,CSA_13,5907.91,5948.18,-9720.24,-9739.34,n/a,n/a,0,0,None,100892,150091
,CSA_130,45807.7,5656.3,-70472.4,-8126.18,0,0,45807.7,5656.3,None,457708,897456
Trade_4375,CSA_130,148.373,3641.23,-248.87,-6087.92,n/a,n/a,0,0,None,3096.09,3744.93
Trade_4251,CSA_130,11770.1,1962.85,-17742.1,-2837.98,n/a,n/a,0,0,None,121308,165631
Trade_5955,CSA_130,39907.9,6299.36,-61386.5,-9113.31,n/a,n/a,0,0,None,424283,762255
Trade_9950,CSA_130,4443.75,198.858,-7458.8,-344.256,n/a,n/a,0,0,None,105731,186319
Trade_5216,CSA_130,1138.38,5154.77,-1616.17,-7722.84,n/a,n/a,0,0,None,12602.2,14169.9
,CSA_14,23959,20807.1,-35948,-31606.9,0,0,23959,20807.1,None,247263,308717
Trade_6205,CSA_14,2950.23,22219.2,-4142.66,-33498.6,n/a,n/a,0,0,None,33103.6,35534.2
Trade_7283,CSA_14,36386.6,6562.27,-55353.7,-9310.08,n/a,n/a,0,0,None,372391,617079
Trade_3378,CSA_14,683.023,4446.6,-1207.26,-7602.97,n/a,n/a,0,0,None,17795.8,23505.7
Trade_6183,CSA_14,392.164,358.712,-674.216,-628.324,n/a,n/a,0,0,None,10494.7,14285.4
Trade_1391,CSA_14,1276.44,4949.82,-2097.29,-8094.15,n/a,n/a,0,0,None,21875.3,29648.3
,CSA_15,372.34,24777.1,-515.499,-37931.5,0,0,372.34,24777.1,None,4322.05,4621.18
Trade_3482,CSA_15,380.202,22820.4,-527.831,-34675.3,n/a,n/a,0,0,None,4400.94,4696.15
Trade_8280,CSA_15,233.084,2104.71,-420.801,-3550.56,n/a,n/a,0,0,None,7181.5,10226.5
Trade_1723,CSA_15,40.6608,28.418,-63.2054,-42.7942,n/a,n/a,0,0,None,532.01,733.657
Trade_9193,CSA_15,20.6542,133.863,-29.1694,-200.774,n/a,n/a,0,0,None,234.74,242.251
Trade_1920,CSA_15,7.95115,0.000859745,-12.506,-0.00157877,n/a,n/a,0,0,None,557.46,878.566
,CSA_16,137.238,26657,-180.273,-43455.6,0,0,137.238,26657,None,1560.8,2694.88
Trade_6531,CSA_16,61.7499,3.83371,-100.887,-6.8393,n/a,n/a,0,0,None,3110.99,5057.98
Trade_1418,CSA_16,169.865,7394.42,-231.251,-11472.4,n/a,n/a,0,0,None,1963.17,2716.24
Trade_4055,CSA_16,30.3083,19049.4,-44.7498,-31546.5,n/a,n/a,0,0,None,600.039,1156.64
Trade_6405,CSA_16,215.523,6.92441,-328.76,-9.55107,n/a,n/a,0,0,None,2200.63,3575.76
Trade_1589,CSA_16,1255.08,1797.68,-2175.48,-3121.09,n/a,n/a,0,0,None,32474.2,45085.6
,CSA_17,119621,19.1954,-179470,-24.4462,0,0,119621,19.1954,None,1.25233e+06,1.45955e+06
Trade_7633,CSA_17,58.8403,155.544,-102.871,-262.613,n/a,n/a,0,0,None,1361.93,1915.83
Trade_4320,CSA_17,81318.4,2237.69,-122820,-3110.82,n/a,n/a,0,0,None,842976,1.13719e+06
Trade_6494,CSA_17,1064.72,6413.86,-1805.3,-10733.1,n/a,n/a,0,0,None,22172.6,28917
Trade_8826,CSA_17,81.432,16394.6,-106.162,-25661.5,n/a,n/a,0,0,None,1062.84,1448.45
Trade_1681,CSA_17,67713.7,5433.95,-102120,-7740.38,n/a,n/a,0,0,None,705182,953728
,CSA_18,750.62,26154.2,-1106.91,-41171.7,0,0,750.62,26154.2,None,8761.55,13357.4
Trade_5828,CSA_18,1351.67,126.128,-2110.81,-177.805,n/a,n/a,0,0,None,15750.5,31956.3
Trade_6164,CSA_18,4143.94,8708.96,-6561.56,-13732.8,n/a,n/a,0,0,None,60836.1,84103.9
Trade_5341,CSA_18,3.96929,0.148955,-6.27326,-0.256334,n/a,n/a,0,0,None,275.373,412.053
Trade_9730,CSA_18,314.015,22589.8,-433.705,-35533.1,n/a,n/a,0,0,None,4135.03,5211.6
Trade_9500,CSA_18,1903.08,1695.26,-2826.8,-2560.09,n/a,n/a,0,0,None,21614.2,29868.7
