#TradeId,Total,CVA,DVA,FBA,FCA,COLVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,Total,3076046.3438,2489360.98505,-4678630.8132,-3775647.89492,0.0,0.0,3076046.3438,2489360.98505,None,2489360.98505,31660586.489
