#TradeId,Total,CVA,DVA,FBA,FCA,COLVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,Total,3076577.0525,2483867.5749,-4748791.6855,-3821229.161,0.0,0.0,3076577.0525,2483867.5749,None,2483867.5749,31668093.209
