#TradeId,NettingSetId,CVA,DVA,FBA,FCA,COLVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,CSA_1,3095.47,75366.6,-4240.76,-114137,0,0,3095.47,75366.6,None,33179.8,41951
Trade_9765,CSA_1,1453.18,17401.9,-1959.39,-25477,n/a,n/a,0,0,None,15853.3,17220.9
Trade_7634,CSA_1,75.801,17834.8,-98.307,-28166.9,n/a,n/a,0,0,None,1113.03,1483.35
Trade_1112,CSA_1,1299.75,7054.8,-2224.38,-11821.6,n/a,n/a,0,0,None,26997.1,38706.9
Trade_1935,CSA_1,15144.1,2136.83,-22759.3,-2875.88,n/a,n/a,0,0,None,152565,294911
Trade_3609,CSA_1,3503.33,49318.9,-4690.17,-73285.9,n/a,n/a,0,0,None,37663.3,48940.6
,CSA_10,2897.99,40365.8,-4003.87,-58033.8,0,0,2897.99,40365.8,None,30695.8,37235
Trade_5367,CSA_10,1.84209,61.8897,-2.80065,-101.358,n/a,n/a,0,0,None,32.4619,38.3516
Trade_8951,CSA_10,152.277,35452.6,-188.828,-52141.7,n/a,n/a,0,0,None,1745.09,2304.86
Trade_8675,CSA_10,3439.92,309.812,-5752.08,-523.829,n/a,n/a,0,0,None,72633.6,126642
Trade_1104,CSA_10,5144.83,12002.5,-7269.96,-17155.5,n/a,n/a,0,0,None,53558,64269.2
Trade_5410,CSA_10,1622.95,2.84829,-2683.94,-5.13643,n/a,n/a,0,0,None,79431.6,125407
,CSA_100,1965.39,48188.5,-2525.96,-71899.2,0,0,1965.39,48188.5,None,21957.3,24482.5
Trade_5432,CSA_100,1082.45,19470.9,-1394.52,-28548.9,n/a,n/a,0,0,None,12216.4,12921.4
Trade_1927,CSA_100,3994.71,27261.6,-5432.95,-39794,n/a,n/a,0,0,None,43114.9,47997.9
Trade_4234,CSA_100,1620.34,0.0313795,-2599.2,-0.0526786,n/a,n/a,0,0,None,108823,158182
Trade_2958,CSA_100,29.935,5893.39,-55.3446,-9981.68,n/a,n/a,0,0,None,932.122,1969.79
Trade_3935,CSA_100,19.7898,344.414,-35.4559,-566.162,n/a,n/a,0,0,None,829.983,991.805
,CSA_101,3112.65,27346.7,-4611.73,-40596.4,0,0,3112.65,27346.7,None,31403.5,49244.4
Trade_9149,CSA_101,27.9526,0.232328,-41.6513,-0.292932,n/a,n/a,0,0,None,281.66,473.793
Trade_9792,CSA_101,5409.13,9770.82,-8247.92,-14805.9,n/a,n/a,0,0,None,69790.3,95341.4
Trade_8867,CSA_101,1398.64,18098.1,-1872.93,-26302.1,n/a,n/a,0,0,None,15495.1,15870.5
Trade_2060,CSA_101,1611.65,2298.48,-2672,-3823.33,n/a,n/a,0,0,None,29699.1,41972
Trade_5582,CSA_101,203.103,2716.92,-278.155,-4165.77,n/a,n/a,0,0,None,2468.81,3734.61
,CSA_102,6004.81,34130.7,-8183.72,-49251.5,0,0,6004.81,34130.7,None,64941.5,70823.4
Trade_4808,CSA_102,0.677062,739.176,-0.889608,-1087.88,n/a,n/a,0,0,None,7.93963,10.627
Trade_8542,CSA_102,9087.51,21968.6,-12736.4,-31236.5,n/a,n/a,0,0,None,95755.4,107730
Trade_8068,CSA_102,1403.18,16056.2,-1896.95,-23588.1,n/a,n/a,0,0,None,15235.9,17020.4
Trade_7595,CSA_102,670.969,664.605,-953.567,-967.678,n/a,n/a,0,0,None,6871.78,9219.33
Trade_6778,CSA_102,192.346,51.9786,-310.228,-85.6462,n/a,n/a,0,0,None,12187.8,16354.8
,CSA_103,24282,659.23,-38239,-851.427,0,0,24282,659.23,None,233238,698375
Trade_2367,CSA_103,2.22001,502.533,-3.47197,-844.566,n/a,n/a,0,0,None,46.0594,54.5825
Trade_5178,CSA_103,20205.7,90.5933,-31552.1,-114.344,n/a,n/a,0,0,None,262340,465720
Trade_8847,CSA_103,3870.58,13.9942,-6531.98,-25.9337,n/a,n/a,0,0,None,148918,244166
Trade_7253,CSA_103,3193.22,2668.53,-4650.35,-3811.73,n/a,n/a,0,0,None,32467.7,42429.6
Trade_3284,CSA_103,3.69592,376.982,-4.71195,-558.45,n/a,n/a,0,0,None,43.5438,44.5195
,CSA_104,7926.95,2319.63,-11452.6,-3115.47,0,0,7926.95,2319.63,None,81954.7,101110
Trade_4918,CSA_104,3459.38,90.1902,-5804.38,-150.45,n/a,n/a,0,0,None,73487,139265
Trade_4418,CSA_104,70.7034,1.45273,-104.747,-1.84752,n/a,n/a,0,0,None,717.254,1161.87
Trade_7609,CSA_104,137.182,3778.7,-208.565,-6110.15,n/a,n/a,0,0,None,2232.86,3458.23
