#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
CSA_50,2016-06-30,0,0,210183,0,210183,0,0
CSA_50,2016-09-30,0.251366,0,210979,0,0,0,0
CSA_50,2016-12-30,0.5,0,201861,0,0,0,0
CSA_50,2017-03-31,0.7493,0,204248,0,0,0,0
CSA_50,2017-06-30,0.998615,17.9937,193344,0,0,18.1164,18.1164
CSA_50,2017-09-29,1.24793,112.432,195881,0,0,113.408,113.408
CSA_50,2017-12-29,1.49725,264.289,184931,0,0,267.121,267.121
CSA_50,2018-03-29,1.74382,398.374,187529,0,0,403.447,403.447
CSA_50,2018-06-29,1.99588,746.83,176842,0,0,757.885,757.885
CSA_50,2018-09-28,2.24519,1055.42,180086,0,0,1073.55,1073.55
CSA_50,2018-12-31,2.50272,2107.99,170131,8552.45,0,2149.44,2149.44
CSA_50,2019-03-29,2.74382,2424.06,173078,11758.6,0,2477.39,2477.39
CSA_50,2019-06-28,2.99314,3352.47,163896,22866.7,0,3434.32,3434.32
CSA_50,2019-09-30,3.25067,3775.95,167031,33905.7,0,3879.2,3879.2
CSA_50,2019-12-31,3.50272,5057.33,157336,38742.5,0,5210.33,5210.33
CSA_50,2020-03-31,3.75137,5066.29,159968,43363.7,0,5234.19,5234.19
CSA_50,2020-06-30,4,6487.35,151283,53439.6,0,6721.1,6721.1
CSA_50,2020-09-30,4.25137,6683.69,153446,50700.7,0,6947.16,6947.16
CSA_50,2020-12-31,4.50273,7719.2,145846,60143.4,0,8049.96,8049.96
CSA_50,2021-03-31,4.7493,7800.21,147672,60006.7,0,8160.7,8160.7
CSA_50,2021-06-30,4.99862,9102.62,140213,68169.5,0,9554.39,9554.39
CSA_50,2021-09-30,5.25067,8743.27,141678,64057.5,0,9211.5,9554.39
CSA_50,2021-12-30,5.49999,10211.2,135071,74978.8,0,10798.1,10798.1
CSA_50,2022-03-31,5.7493,9853.35,136387,71609.3,0,10458.5,10798.1
CSA_50,2022-06-30,5.99862,10888,129713,78358.1,0,11599.8,11599.8
CSA_50,2022-09-30,6.25067,10316.5,131251,69664.9,0,11035.8,11599.8
CSA_50,2022-12-30,6.49999,11855.4,124850,79166.7,0,12733.4,12733.4
CSA_50,2023-03-31,6.7493,11376.6,126379,76492.8,0,12268.7,12733.4
