#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
CSA_55,2016-06-30,0,717635,0,717635,-717635,717635,717635
CSA_55,2016-09-30,0.251366,721481,0,948488,0,722681,722681
CSA_55,2016-12-30,0.5,718414,24.89,1.02197e+06,0,720794,722681
CSA_55,2017-03-31,0.7493,721855,63.4712,1.08837e+06,0,725486,725486
CSA_55,2017-06-30,0.998615,677382,312.817,1.08893e+06,0,682002,725486
CSA_55,2017-09-29,1.24793,680761,1105.97,1.13197e+06,0,686673,725486
CSA_55,2017-12-29,1.49725,668744,1897.76,1.12889e+06,0,675909,725486
CSA_55,2018-03-29,1.74382,674062,3532.96,1.14513e+06,0,682645,725486
CSA_55,2018-06-29,1.99588,630937,5523.35,1.11277e+06,0,640277,725486
CSA_55,2018-09-28,2.24519,634018,6892.42,1.13443e+06,0,644910,725486
CSA_55,2018-12-31,2.50272,620551,8409.69,1.11547e+06,0,632754,725486
CSA_55,2019-03-29,2.74382,624773,10424.1,1.1425e+06,0,638517,725486
CSA_55,2019-06-28,2.99314,580189,13969.7,1.07272e+06,0,594354,725486
CSA_55,2019-09-30,3.25067,584933,15297.3,1.09161e+06,0,600927,725486
CSA_55,2019-12-31,3.50272,570605,15268.2,1.05705e+06,0,587868,725486
CSA_55,2020-03-31,3.75137,575039,15962.8,1.0512e+06,0,594095,725486
CSA_55,2020-06-30,4,528688,19758.3,997638,0,547738,725486
CSA_55,2020-09-30,4.25137,534074,22045.3,998462,0,555127,725486
CSA_55,2020-12-31,4.50273,517592,20957.3,960803,0,539770,725486
CSA_55,2021-03-31,4.7493,523023,22118,956222,0,547195,725486
CSA_55,2021-06-30,4.99862,476500,24428.5,874164,0,500150,725486
CSA_55,2021-09-30,5.25067,483001,25603.9,887448,0,508867,725486
CSA_55,2021-12-30,5.49999,466527,25834.3,840500,0,493342,725486
CSA_55,2022-03-31,5.7493,472313,26041.9,841918,0,501321,725486
