#TradeId,NettingSetId,CVA,DVA,FBA,FCA,COLVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,CSA_1,3046.04,76015.3,-4435.21,-121440,0,0,3046.04,76015.3,None,32867.9,41119.9
Trade_9765,CSA_1,1519.24,17634.4,-2182.91,-27303,n/a,n/a,0,0,None,16590.7,18237
Trade_7634,CSA_1,86.7425,17987.5,-122.436,-29943.7,n/a,n/a,0,0,None,1273.15,1716.99
Trade_1112,CSA_1,1275.21,7005.31,-2308.95,-12289,n/a,n/a,0,0,None,26555.7,38072.1
Trade_1935,CSA_1,14789.7,2198.18,-23465.5,-3165.77,n/a,n/a,0,0,None,149466,287650
Trade_3609,CSA_1,3468.85,49283.7,-4943.64,-77327.1,n/a,n/a,0,0,None,37556.5,48767.1
,CSA_10,2760.29,40962.8,-4039.24,-62448.8,0,0,2760.29,40962.8,None,29420.7,35833.3
Trade_5367,CSA_10,2.01233,60.4033,-3.29504,-103.908,n/a,n/a,0,0,None,35.4895,41.8394
Trade_8951,CSA_10,146.577,35686.9,-191.97,-55466.8,n/a,n/a,0,0,None,1693.19,2281.53
Trade_8675,CSA_10,3464.11,332.23,-6063.41,-596.344,n/a,n/a,0,0,None,73140.2,126351
Trade_1104,CSA_10,4936.52,12276.6,-7393.34,-18627.1,n/a,n/a,0,0,None,51667,61944.5
Trade_5410,CSA_10,1607.54,3.08926,-2738.34,-5.78044,n/a,n/a,0,0,None,78615.2,124045
,CSA_100,1933.92,48491.6,-2641.46,-76333.8,0,0,1933.92,48491.6,None,21738.2,24162.5
Trade_5432,CSA_100,1110.7,19761.4,-1520,-30606.1,n/a,n/a,0,0,None,12599,13311.3
Trade_1927,CSA_100,3935.5,27334.8,-5677.49,-42218.6,n/a,n/a,0,0,None,42727,47551.3
Trade_4234,CSA_100,1615.43,0.0409185,-2660.83,-0.0712854,n/a,n/a,0,0,None,108112,157129
Trade_2958,CSA_100,31.6785,5821.49,-61.5771,-10227.2,n/a,n/a,0,0,None,989.958,2094.84
Trade_3935,CSA_100,20.4635,353.668,-38.0901,-598.335,n/a,n/a,0,0,None,858.116,1024.49
,CSA_101,3084.17,27676.1,-4848.61,-43455.3,0,0,3084.17,27676.1,None,31239.9,49181.9
Trade_9149,CSA_101,28.3033,0.241574,-44.5597,-0.321808,n/a,n/a,0,0,None,285.809,481.001
Trade_9792,CSA_101,5323.22,9741.6,-8606.73,-15677.8,n/a,n/a,0,0,None,68927.1,93773.2
Trade_8867,CSA_101,1432.41,18406.7,-2042.05,-28261.5,n/a,n/a,0,0,None,15873.2,16319.9
