#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
CSA_89,2016-07-01,0,22081.9,0,22081.9,-22081.9,22081.9,22081.9
CSA_89,2016-10-03,0.256831,58707.5,39724.9,212271,0,58808.5,58808.5
CSA_89,2017-01-03,0.508212,77923.5,60089.9,279129,0,78189.1,78189.1
CSA_89,2017-04-03,0.754787,89037.8,73403.6,324675,0,89495.2,89495.2
CSA_89,2017-07-03,1.0041,98536.8,84299.2,355451,0,99223.6,99223.6
CSA_89,2017-10-02,1.25342,108745,97814.2,391408,0,109711,109711
CSA_89,2018-01-03,1.50821,121987,101383,426016,0,123337,123337
CSA_89,2018-04-03,1.75479,127966,110011,456851,0,129655,129655
CSA_89,2018-07-02,2.00136,131177,113778,484345,0,133188,133188
CSA_89,2018-10-01,2.25068,136195,120848,472134,0,138619,138619
CSA_89,2019-01-03,2.50821,146885,121411,480077,0,149877,149877
CSA_89,2019-04-01,2.74931,151248,127094,496095,0,154694,154694
CSA_89,2019-07-01,2.99862,150955,127250,506056,0,154772,154772
CSA_89,2019-10-01,3.25068,153382,132148,510564,0,157717,157717
CSA_89,2020-01-03,3.5082,162104,131782,537223,0,167185,167185
CSA_89,2020-04-01,3.75137,161750,132525,536488,0,167294,167294
CSA_89,2020-07-01,4,162600,133062,524896,0,168661,168661
CSA_89,2020-10-01,4.25137,162797,134745,544871,0,169438,169438
CSA_89,2021-01-04,4.51095,170417,133612,559947,0,177995,177995
CSA_89,2021-04-01,4.74931,171077,136978,555150,0,179261,179261
CSA_89,2021-07-01,4.99862,170066,135062,557675,0,178803,179261
CSA_89,2021-10-01,5.25068,168656,136452,558702,0,177998,179261
CSA_89,2022-01-04,5.51095,174543,132529,550393,0,184944,184944
CSA_89,2022-04-01,5.74931,173139,132725,560631,0,184123,184944
CSA_89,2022-07-01,5.99862,171153,133141,552042,0,182704,184944
CSA_89,2022-10-03,6.25616,170237,134798,548589,0,182506,184944
CSA_89,2023-01-03,6.50821,175930,132045,553726,0,189406,189406
CSA_89,2023-04-03,6.75479,174285,134667,538054,0,188409,189406
CSA_89,2023-07-03,7.0041,173589,132188,519289,0,188441,189406
CSA_89,2023-10-02,7.25342,171252,133921,521158,0,186728,189406
CSA_89,2024-01-03,7.5082,175927,130006,530851,0,192695,192695
CSA_89,2024-04-02,7.7541,173322,130383,526356,0,190675,192695
CSA_89,2024-07-01,8,170453,128374,513620,0,188343,192695
CSA_89,2024-10-01,8.25137,167862,130360,506717,0,186356,192695
CSA_89,2025-01-03,8.50821,166414,128534,506882,0,185644,192695
CSA_89,2025-04-01,8.74931,165033,130621,498823,0,184939,192695
CSA_89,2025-07-01,8.99862,167967,127050,495381,0,189110,192695
CSA_89,2025-10-01,9.25068,165594,126545,501227,0,187359,192695
CSA_89,2026-01-05,9.51369,163606,129039,498424,0,186065,192695
CSA_89,2026-04-01,9.74931,161141,130637,481038,0,184111,192695
CSA_89,2026-07-01,9.99862,162473,124736,475958,0,186540,192695
CSA_89,2026-10-01,10.2507,158995,124773,467131,0,183503,192695
CSA_89,2027-01-04,10.511,157444,127281,465130,0,182699,192695
CSA_89,2027-04-01,10.7493,154293,128281,458788,0,179931,192695
CSA_89,2027-07-01,10.9986,156351,121406,451307,0,183278,192695
CSA_89,2027-10-01,11.2507,153426,124715,451503,0,180794,192695
CSA_89,2028-01-04,11.5109,151304,124365,443067,0,179260,192695
CSA_89,2028-04-03,11.7568,147936,123715,446394,0,176170,192695
CSA_89,2028-07-03,12.0055,149503,117670,446875,0,178961,192695
CSA_89,2028-10-02,12.2541,148162,120753,428419,0,178310,192695
CSA_89,2029-01-03,12.5082,144547,120202,419496,0,174916,192695
CSA_89,2029-04-03,12.7548,141506,120638,418860,0,172146,192695
CSA_89,2029-07-02,13.0014,141253,112050,420641,0,172753,192695
