#CreditRating,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
AA,2015-09-30,0,6746928.9,3767892.0,6746928.9,-2979036.9,6746928.9,6746928.9
AA,2015-12-31,0.252055,6661406.41,3764925.76,9442821.0,0.0,6668861.77,6774056.77
AA,2016-03-31,0.500696,6735234.27,3792702.29,10483001.0,0.0,6750241.04,6839605.04
AA,2016-06-30,0.74933,6323712.55,3723918.29,10770734.0,0.0,6346369.95,6876013.95
AA,2016-09-30,1.0007,6410164.0,3757945.62,11514984.1,0.0,6443946.99,6902472.99
AA,2016-12-30,1.24933,6345385.51,3760102.87,11913917.5,0.0,6391674.78,6916336.78
AA,2017-03-31,1.49863,6424043.1,3783844.58,12598230.0,0.0,6487386.86,6961684.86
AA,2017-06-30,1.74795,6059746.76,3751138.54,12654063.0,0.0,6135239.11,6991187.11
AA,2017-09-29,1.99726,6127386.61,3757513.16,13017514.0,0.0,6219688.13,7015254.13
AA,2017-12-29,2.24658,6037919.86,3720878.55,13337490.2,0.0,6151039.6,7022792.13
AA,2018-03-29,2.49315,6115317.86,3723207.06,13580277.0,0.0,6252386.81,7036043.81
AA,2018-06-29,2.74521,5777156.63,3699997.63,13272452.6,0.0,5928451.33,7059449.33
AA,2018-09-28,2.99452,5844187.77,3686253.13,13626375.0,0.0,6019148.02,7081025.15
AA,2018-12-31,3.25205,5748524.68,3630633.8,13610248.0,0.0,5948330.5,7087635.62
AA,2019-03-29,3.49315,5805002.63,3606992.73,14105340.0,0.0,6033333.46,7094978.9
AA,2019-06-28,3.74247,5478730.05,3583859.7,13750010.0,0.0,5720246.38,7108564.14
AA,2019-09-30,4,5526641.27,3568943.34,13994629.0,0.0,5797512.22,7127808.9
AA,2019-12-31,4.25205,5424431.82,3506865.25,13872757.0,0.0,5721549.97,7134348.36
AA,2020-03-31,4.5007,5466437.72,3479777.57,14214764.45,0.0,5797302.01,7140445.65
AA,2020-06-30,4.74933,5208039.44,3435002.42,13916862.0,0.0,5553387.65,7153070.75
AA,2020-09-30,5.0007,5236514.85,3394075.92,14032900.0,0.0,5614530.74,7166230.55
AA,2020-12-31,5.25206,5125974.12,3305699.6,13884624.0,0.0,5529498.05,7176100.91
AA,2021-03-31,5.49863,5149546.92,3256741.0,14010341.96,0.0,5588111.83,7180229.91
AA,2021-06-30,5.74795,4884958.66,3212020.2,13391729.0,0.0,5333005.2,7186936.82
AA,2021-09-30,6,4925469.38,3169720.0,13572426.8,0.0,5410065.8,7193716.82
AA,2021-12-30,6.24932,4816714.17,3084259.0,13341842.0,0.0,5325118.72,7203171.75
AA,2022-03-31,6.49863,4843494.24,3035505.9,13481107.2,0.0,5389763.88,7204689.6
AA,2022-06-30,6.74795,4610329.94,3003038.4,13037670.21,0.0,5163867.36,7214940.25
AA,2022-09-30,7,4627019.01,2953155.9,13168879.5,0.0,5216845.89,7215889.53
AA,2022-12-30,7.24932,4522963.35,2855889.4,12928688.8,0.0,5134223.99,7224908.66
AA,2023-03-31,7.49863,4549971.96,2805465.0,13074439.0,0.0,5200079.11,7231032.24
AA,2023-06-30,7.74795,4326297.65,2764612.2,12505209.1,0.0,4978124.6,7245689.88
AA,2023-09-29,7.99726,4323259.52,2714792.8,12301435.8,0.0,5008517.24,7246075.25
AA,2023-12-29,8.24658,4234922.01,2609268.8,12080746.8,0.0,4940316.74,7253659.0
AA,2024-03-28,8.4925,4232980.61,2560377.6,12315695.61,0.0,4972055.7,7253659.0
AA,2024-06-28,8.74387,4034421.38,2516934.2,11709534.6,0.0,4772173.75,7259833.14
AA,2024-09-30,9.0007,4052594.81,2475966.8,12152590.6,0.0,4828153.97,7260308.93
