#TradeId,NettingSetId,CVA,DVA,FBA,FCA,COLVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
,CSA_1,3250.95,71629.3,-4777.85,-118449,0,0,3250.95,71629.3,None,35510.6,46181.7
Trade_9765,CSA_1,1126,19312.9,-1567.97,-30715.1,n/a,n/a,0,0,None,12765.2,13684.6
Trade_7634,CSA_1,56.8657,18990.5,-78.0869,-33325.2,n/a,n/a,0,0,None,856.139,1179.85
Trade_1112,CSA_1,1997.7,5585.2,-3846.45,-10488.6,n/a,n/a,0,0,None,41548.9,60139
Trade_1935,CSA_1,12798.7,2548.31,-20978.5,-3701.01,n/a,n/a,0,0,None,131261,245859
Trade_3609,CSA_1,4783.45,42704.2,-6883.15,-68795.5,n/a,n/a,0,0,None,52182.4,67946.2
,CSA_10,2045.68,44084.5,-2928.29,-68745.2,0,0,2045.68,44084.5,None,22575.3,27270.3
Trade_5367,CSA_10,1.41715,65.5715,-2.34877,-119.917,n/a,n/a,0,0,None,25.4299,29.7853
Trade_8951,CSA_10,99.9698,36489.3,-124.28,-58197.1,n/a,n/a,0,0,None,1199.08,1632
Trade_8675,CSA_10,3002.94,424.779,-5621,-806.802,n/a,n/a,0,0,None,63803.7,109794
Trade_1104,CSA_10,3947.34,13601.4,-5881.54,-21086.3,n/a,n/a,0,0,None,42519.9,50330.6
Trade_5410,CSA_10,1495.2,4.56702,-2773.41,-9.39152,n/a,n/a,0,0,None,73321.4,116331
,CSA_100,1418.65,52947.5,-1855.98,-86061.2,0,0,1418.65,52947.5,None,16514.9,17860.3
Trade_5432,CSA_100,1421.91,17271.1,-1903.41,-27328.4,n/a,n/a,0,0,None,16421.8,17500.9
Trade_1927,CSA_100,2637.67,34176.4,-3672.39,-54437.4,n/a,n/a,0,0,None,29759.9,32687.2
Trade_4234,CSA_100,1541.15,0.0916591,-2759.66,-0.174522,n/a,n/a,0,0,None,103434,151061
Trade_2958,CSA_100,43.5001,5361.22,-90.9953,-10197.4,n/a,n/a,0,0,None,1351.22,2795.36
Trade_3935,CSA_100,17.4836,381.745,-35.8159,-704.17,n/a,n/a,0,0,None,736.138,874.714
,CSA_101,1959.27,34125.8,-3047.17,-55825.3,0,0,1959.27,34125.8,None,20676.9,30045.9
Trade_9149,CSA_101,25.1519,0.302689,-40.8384,-0.385495,n/a,n/a,0,0,None,257.949,434.231
Trade_9792,CSA_101,3748.18,13435.5,-6208.34,-22698.7,n/a,n/a,0,0,None,49639.7,65209.9
Trade_8867,CSA_101,1067.72,19949.3,-1464.84,-31352.1,n/a,n/a,0,0,None,12312.4,12604.3
Trade_2060,CSA_101,1299.11,2850.87,-2407.9,-5305.76,n/a,n/a,0,0,None,24245.3,33485.1
Trade_5582,CSA_101,272.754,2343.44,-409.98,-3952.99,n/a,n/a,0,0,None,3355.14,5039.36
,CSA_102,4271.19,39195.3,-5998.49,-61354.9,0,0,4271.19,39195.3,None,48146.6,51969.3
Trade_4808,CSA_102,0.881182,677.505,-1.1327,-1079.7,n/a,n/a,0,0,None,10.7589,14.319
Trade_8542,CSA_102,6907.73,24812.1,-10156.6,-38102.8,n/a,n/a,0,0,None,75403.9,83674.9
Trade_8068,CSA_102,1089.56,17873.3,-1524.76,-28576.7,n/a,n/a,0,0,None,12289.6,13577.3
Trade_7595,CSA_102,778.77,520.632,-1206.25,-812.135,n/a,n/a,0,0,None,8087.65,10844.4
Trade_6778,CSA_102,226.64,44.1183,-408.967,-82.73,n/a,n/a,0,0,None,14609.2,19779.2
,CSA_103,23606.9,751.269,-41280.8,-975.318,0,0,23606.9,751.269,None,228962,682666
Trade_2367,CSA_103,1.71675,538.777,-2.93233,-1014.66,n/a,n/a,0,0,None,36.154,42.267
Trade_5178,CSA_103,21478.6,68.126,-37187.5,-90.0461,n/a,n/a,0,0,None,281960,495435
Trade_8847,CSA_103,3598.54,28.0174,-6824.47,-58.7076,n/a,n/a,0,0,None,138908,230612
Trade_7253,CSA_103,2355.68,3610.66,-3652.16,-5660.19,n/a,n/a,0,0,None,24592.3,30554.3
Trade_3284,CSA_103,4.72567,338.054,-6.04204,-544.046,n/a,n/a,0,0,None,57.2931,58.5193
,CSA_104,9436.43,1784.31,-14831.6,-2474.61,0,0,9436.43,1784.31,None,98933.7,131022
Trade_4918,CSA_104,3111.94,129.739,-5848.01,-242.829,n/a,n/a,0,0,None,66495.5,126385
Trade_4418,CSA_104,62.5316,1.85722,-100.589,-2.41747,n/a,n/a,0,0,None,646.692,1045.66
Trade_7609,CSA_104,201.89,3374.97,-344.808,-6074.45,n/a,n/a,0,0,None,3305.96,5150.56
Trade_8691,CSA_104,9805.97,2049.36,-15383.9,-3043.16,n/a,n/a,0,0,None,102476,127558
Trade_7030,CSA_104,25.8508,0.121241,-42.6778,-0.151851,n/a,n/a,0,0,None,264.045,491.808
,CSA_105,3356.95,69865.9,-4417.44,-117219,0,0,3356.95,69865.9,None,37162.5,64731.6
Trade_7715,CSA_105,2256.58,47901.8,-3071.66,-78601.3,n/a,n/a,0,0,None,25091.5,35610.6
Trade_1961,CSA_105,929.731,3454.52,-1398.6,-5593.02,n/a,n/a,0,0,None,9935.8,13919.4
Trade_3729,CSA_105,1105.58,2.69869,-2038.26,-5.58039,n/a,n/a,0,0,None,55640.7,94786.8
Trade_2946,CSA_105,5012.53,17722.2,-7594.61,-29990.3,n/a,n/a,0,0,None,65020.9,86876.2
Trade_3855,CSA_105,1065.11,7797.28,-2037.13,-14751.6,n/a,n/a,0,0,None,22086.5,28980.7
