#CreditRating,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
B,2015-12-31,0,1121900.33,1654365.1,1121900.33,532464.77,1121900.33,1121900.33
B,2016-03-31,0.248641,1237438.94,1788286.79,2342554.6,0.0,1239847.38,1240237.38
B,2016-06-30,0.497275,1265828.85,1712360.7,3030927.0,0.0,1270761.76,1351269.76
B,2016-09-30,0.748641,1344963.85,1814870.5,3426615.0,0.0,1353366.67,1419497.67
B,2016-12-30,0.997275,1367246.74,1824999.0,3792401.0,0.0,1379517.92,1510234.92
B,2017-03-31,1.24658,1438503.37,1919522.2,4122331.0,0.0,1455940.62,1567826.62
B,2017-06-30,1.49589,1477349.01,1852832.8,4560252.9,0.0,1500457.94,1655896.54
B,2017-09-29,1.74521,1527619.57,1927504.5,4823814.3,0.0,1556941.54,1694023.54
B,2017-12-29,1.99452,1540237.84,1918851.91,4942584.0,0.0,1575295.12,1767151.12
B,2018-03-29,2.2411,1574491.63,1975359.89,5258998.7,0.0,1617848.68,1798811.72
B,2018-06-29,2.49315,1622111.39,1911335.96,5507347.4,0.0,1674912.37,1892142.37
B,2018-09-28,2.74247,1651247.43,1970457.98,5710355.3,0.0,1713224.61,1912042.61
B,2018-12-31,3,1662464.02,1954875.95,5792180.0,0.0,1733460.25,1980668.25
B,2019-03-29,3.2411,1673685.73,1992326.62,5885572.0,0.0,1754067.43,2000676.33
B,2019-06-28,3.49041,1715249.38,1923054.25,6009544.0,0.0,1807189.76,2079405.76
B,2019-09-30,3.74795,1723852.67,1958131.93,6112581.0,0.0,1826231.68,2093349.36
B,2019-12-31,4,1750480.34,1904194.0,6154920.0,0.0,1864413.23,2152353.93
B,2020-03-31,4.24864,1746512.25,1938689.45,6138062.0,0.0,1870970.17,2168330.73
B,2020-06-30,4.49728,1790354.74,1854382.59,6341235.0,0.0,1929120.07,2230805.07
B,2020-09-30,4.74864,1788593.67,1887914.22,6482435.0,0.0,1938582.81,2235326.41
B,2020-12-31,5.00001,1801984.61,1826972.81,6485310.0,0.0,1964610.63,2279235.93
B,2021-03-31,5.24658,1779833.09,1851452.92,6503480.0,0.0,1952401.53,2289561.93
B,2021-06-30,5.49589,1796966.45,1743686.14,6463985.0,0.0,1983509.75,2324593.35
B,2021-09-30,5.74795,1770996.52,1769054.91,6458623.0,0.0,1967187.93,2328027.93
B,2021-12-30,5.99726,1782952.28,1702013.83,6474904.48,0.0,1992836.72,2345641.42
B,2022-03-31,6.24658,1756695.09,1729985.73,6399839.96,0.0,1976529.93,2358336.73
B,2022-06-30,6.49589,1776548.55,1642132.96,6405984.1,0.0,2012200.34,2391177.34
B,2022-09-30,6.74795,1754235.19,1686651.34,6478996.8,0.0,2000326.74,2400752.34
B,2022-12-30,6.99726,1756813.07,1621052.61,6347977.3,0.0,2016628.4,2414613.64
B,2023-03-31,7.24658,1718681.93,1651806.58,6232335.7,0.0,1986100.04,2424367.64
B,2023-06-30,7.49589,1736103.87,1565845.68,6241781.4,0.0,2019701.87,2446472.87
B,2023-09-29,7.74521,1693012.23,1589728.01,6070512.2,0.0,1982798.92,2451576.87
B,2023-12-29,7.99452,1692988.41,1524953.78,5995059.6,0.0,1996084.5,2451739.87
B,2024-03-28,8.24044,1650895.1,1555570.89,5901328.7,0.0,1959917.34,2462810.87
B,2024-06-28,8.49181,1659120.92,1462948.07,5891244.4,0.0,1983653.29,2472574.79
B,2024-09-30,8.74864,1627259.21,1493542.94,5804946.3,0.0,1959660.52,2481654.79
B,2024-12-31,9.00001,1617318.32,1449386.23,5836256.5,0.0,1961504.53,2485877.79
B,2025-03-31,9.24658,1584643.45,1479855.5,5837276.3,0.0,1935512.94,2499046.79
B,2025-06-30,9.49589,1586252.14,1399570.85,5727877.4,0.0,1951404.44,2509290.84
B,2025-09-30,9.74795,1542362.38,1428896.76,5662809.8,0.0,1911192.28,2509290.84
B,2025-12-31,10,1519628.23,1381261.41,5510521.0,0.0,1896706.58,2509290.84
B,2026-03-31,10.2466,1465957.91,1406058.23,5260981.3,0.0,1843023.67,2509290.84
B,2026-06-30,10.4959,1468090.3,1333672.1,5264226.0,0.0,1859294.1,2519743.84
B,2026-09-30,10.7479,1429346.69,1354811.31,5171866.1,0.0,1823700.39,2525536.84
B,2026-12-31,11,1408544.17,1289542.18,5122831.2,0.0,1810538.78,2525536.84
B,2027-03-31,11.2466,1383446.62,1325735.76,5088084.5,0.0,1791224.49,2526050.84
B,2027-06-30,11.4959,1351768.29,1271357.4,4822304.7,0.0,1763096.47,2526050.84
B,2027-09-30,11.7479,1316145.74,1295259.04,4741733.8,0.0,1729410.44,2531675.84
B,2027-12-30,11.9973,1294686.26,1229486.36,4711355.9,0.0,1713738.23,2531675.84
B,2028-03-31,12.2486,1264540.16,1254262.34,4739369.89,0.0,1686472.69,2531982.84
B,2028-06-30,12.4973,1238870.76,1220501.64,4652730.8,0.0,1664585.34,2531982.84
B,2028-09-29,12.7459,1196656.33,1228938.89,4538765.11,0.0,1619887.23,2535602.84
B,2028-12-29,12.9945,1167088.26,1176143.35,4308719.2,0.0,1591665.36,2535602.84
