#CreditRating,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
NR,2015-12-31,0,1933755.0,1684785.06,1933755.0,-248969.94,1933755.0,1933755.0
NR,2016-03-31,0.248641,1998190.11,1724808.12,2937161.7,0.0,2002080.72,2002080.72
NR,2016-06-30,0.497275,1895067.33,1735352.0,3282713.2,0.0,1902451.34,2071108.34
NR,2016-09-30,0.748641,1948094.47,1768752.49,3636237.1,0.0,1960265.92,2098114.92
NR,2016-12-30,0.997275,1913162.08,1772488.21,3781568.9,0.0,1930333.44,2120315.12
NR,2017-03-31,1.24658,1966715.42,1804914.4,4027778.2,0.0,1990555.59,2133359.59
NR,2017-06-30,1.49589,1880350.11,1800538.11,4175532.0,0.0,1909763.08,2154733.08
NR,2017-09-29,1.74521,1926363.66,1822966.69,4363213.0,0.0,1963338.94,2163904.94
NR,2017-12-29,1.99452,1888776.3,1825189.42,4440040.0,0.0,1931766.0,2174831.4
NR,2018-03-29,2.2411,1933718.5,1844416.87,4590033.0,0.0,1986968.81,2195366.21
NR,2018-06-29,2.49315,1855627.33,1838889.44,4600049.0,0.0,1916028.93,2198364.13
NR,2018-09-28,2.74247,1900186.98,1855426.39,4767613.0,0.0,1971505.03,2207832.13
NR,2018-12-31,3,1865709.64,1847709.35,4701129.0,0.0,1945386.52,2230243.22
NR,2019-03-29,3.2411,1901239.33,1859238.58,4822537.0,0.0,1992552.69,2253620.72
NR,2019-06-28,3.49041,1817341.41,1845277.74,4722960.0,0.0,1914755.23,2253748.55
NR,2019-09-30,3.74795,1856449.57,1846749.79,4890610.0,0.0,1966703.39,2255056.35
NR,2019-12-31,4,1821608.44,1821039.43,4720581.0,0.0,1940170.55,2278252.35
NR,2020-03-31,4.24864,1859662.09,1815535.98,4934196.0,0.0,1992184.84,2302540.05
NR,2020-06-30,4.49728,1776698.8,1817831.74,4803700.0,0.0,1914404.99,2302560.78
NR,2020-09-30,4.74864,1812350.52,1818961.84,4941920.0,0.0,1964332.78,2305463.28
NR,2020-12-31,5.00001,1770420.25,1768490.29,4844342.0,0.0,1930197.87,2335294.28
NR,2021-03-31,5.24658,1801765.99,1763038.31,4993754.0,0.0,1976461.79,2352874.87
NR,2021-06-30,5.49589,1720612.1,1783359.29,4877289.0,0.0,1899226.97,2352998.96
NR,2021-09-30,5.74795,1736150.07,1778831.22,4893765.0,0.0,1928478.15,2353871.92
NR,2021-12-30,5.99726,1688841.5,1732585.2,4760860.0,0.0,1887646.73,2356362.12
NR,2022-03-31,6.24658,1706466.54,1730398.0,4821898.0,0.0,1920015.44,2358301.94
NR,2022-06-30,6.49589,1665351.36,1731963.5,4718681.0,0.0,1886253.15,2374303.44
NR,2022-09-30,6.74795,1685452.7,1731295.32,4894810.0,0.0,1921893.41,2374535.61
NR,2022-12-30,6.99726,1605365.44,1680945.28,4681491.0,0.0,1842782.53,2374588.59
NR,2023-03-31,7.24658,1620817.47,1675559.9,4747565.0,0.0,1873007.4,2374840.0
NR,2023-06-30,7.49589,1563921.55,1667094.12,4699173.0,0.0,1819394.6,2374840.0
NR,2023-09-29,7.74521,1573604.99,1659153.55,4655026.1,0.0,1842953.08,2375474.98
NR,2023-12-29,7.99452,1500668.97,1604907.18,4341715.0,0.0,1769333.57,2375474.98
NR,2024-03-28,8.24044,1513701.87,1597311.44,4425328.0,0.0,1797043.48,2375776.58
NR,2024-06-28,8.49181,1456587.66,1584238.14,4290885.9,0.0,1741505.83,2375776.58
NR,2024-09-30,8.74864,1471716.79,1570046.22,4443810.6,0.0,1772345.01,2375826.78
NR,2024-12-31,9.00001,1403283.12,1513109.01,4384457.0,0.0,1701921.02,2377202.92
NR,2025-03-31,9.24658,1417527.03,1499757.5,4314134.7,0.0,1731393.85,2381125.95
NR,2025-06-30,9.49589,1357879.64,1495004.18,4142142.2,0.0,1670458.51,2381125.95
NR,2025-09-30,9.74795,1366276.95,1476910.64,4221926.0,0.0,1693001.3,2381897.65
NR,2025-12-31,10,1293671.5,1428345.08,3960344.8,0.0,1614679.52,2382751.55
NR,2026-03-31,10.2466,1299342.84,1408167.94,3926038.8,0.0,1633552.46,2383694.75
NR,2026-06-30,10.4959,1241476.83,1386059.01,3785210.5,0.0,1572294.91,2383694.75
NR,2026-09-30,10.7479,1249245.49,1369834.11,3813264.6,0.0,1593911.29,2383694.75
NR,2026-12-31,11,1179968.17,1312922.0,3749816.1,0.0,1516724.93,2384255.55
NR,2027-03-31,11.2466,1192570.81,1298669.73,3736733.0,0.0,1544088.52,2385282.35
NR,2027-06-30,11.4959,1136841.86,1273017.51,3513677.5,0.0,1482770.13,2385529.35
NR,2027-09-30,11.7479,1144750.51,1255969.72,3680348.8,0.0,1504197.7,2385529.35
NR,2027-12-30,11.9973,1070731.0,1201242.63,3403991.9,0.0,1417296.86,2385663.76
NR,2028-03-31,12.2486,1078377.56,1186379.02,3526417.1,0.0,1438192.47,2386207.07
NR,2028-06-30,12.4973,1029512.16,1160080.71,3320803.4,0.0,1383285.89,2386281.39
NR,2028-09-29,12.7459,1032908.37,1148280.62,3347254.3,0.0,1398223.64,2386703.94
NR,2028-12-29,12.9945,960470.94,1096698.37,3075353.3,0.0,1309882.4,2386703.94
NR,2029-03-29,13.2411,967745.72,1082422.49,3153274.5,0.0,1329560.11,2386703.94
NR,2029-06-29,13.4932,912805.7,1051160.36,2911281.9,0.0,1263554.65,2386703.94
NR,2029-09-28,13.7425,916170.94,1037145.31,2975093.8,0.0,1277694.25,2386703.94
NR,2029-12-31,14,848011.48,988456.87,2745145.0,0.0,1191771.08,2386712.84
NR,2030-03-29,14.2411,850369.27,974679.54,2738968.4,0.0,1203719.84,2386714.84
NR,2030-06-28,14.4904,794893.74,946221.53,2492046.9,0.0,1133604.04,2386714.84
NR,2030-09-30,14.7479,803044.96,937022.64,2598436.2,0.0,1154073.02,2386738.82
NR,2030-12-31,15,736735.25,886787.22,2345234.48,0.0,1066777.3,2386738.82
NR,2031-03-31,15.2466,738261.9,872338.87,2406043.86,0.0,1076791.02,2386738.82
NR,2031-06-30,15.4959,686136.66,846789.53,2209207.06,0.0,1008145.5,2386738.82
NR,2031-09-30,15.7479,680897.43,834441.88,2205362.63,0.0,1007905.15,2386738.82
NR,2031-12-31,16,637321.79,790662.72,2013962.58,0.0,950437.86,2386738.82
NR,2032-03-31,16.2486,636288.85,777503.95,2074787.57,0.0,955896.8,2386738.82
NR,2032-06-30,16.4973,592226.58,747527.93,1841889.74,0.0,896262.04,2386738.82
NR,2032-09-30,16.7486,590569.98,737461.64,1869864.97,0.0,900418.61,2386738.82
NR,2032-12-30,16.9973,548425.95,686538.78,1691926.85,0.0,842330.86,2386738.82
NR,2033-03-31,17.2466,545261.91,675994.76,1708177.17,0.0,843648.39,2386738.82
NR,2033-06-30,17.4959,503157.41,641799.56,1537986.95,0.0,784245.0,2386738.82
NR,2033-09-30,17.7479,499209.52,630212.62,1537407.23,0.0,783892.41,2386738.82
NR,2033-12-30,17.9973,449390.01,579366.09,1413369.18,0.0,710866.42,2386738.82
