#CreditRating,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
AAA,2016-03-31,0,5040256.7,3329604.0,5040256.7,-1710652.7,5040256.7,5040256.7
AAA,2016-06-30,0.248634,4859507.22,3269259.5,7478090.0,0.0,4868259.35,5107812.35
AAA,2016-09-30,0.5,4973094.57,3388838.11,8635114.9,0.0,4991139.07,5202716.07
AAA,2016-12-30,0.748634,4962922.84,3402532.05,9583831.3,0.0,4990602.15,5311501.15
AAA,2017-03-31,0.997934,5058385.42,3502907.42,10385036.0,0.0,5097310.22,5391217.22
AAA,2017-06-30,1.24725,4871162.31,3455510.03,10749433.0,0.0,4919567.5,5444300.5
AAA,2017-09-29,1.49656,4957564.25,3552780.04,11640958.1,0.0,5018588.58,5473070.58
AAA,2017-12-29,1.74588,4914564.54,3531440.79,12042928.5,0.0,4986787.06,5542268.06
AAA,2018-03-29,1.99245,4994446.97,3616211.73,12491805.0,0.0,5079659.71,5603948.71
AAA,2018-06-29,2.24451,4793295.82,3547332.87,12629989.0,0.0,4889730.16,5651445.16
AAA,2018-09-28,2.49382,4859293.4,3623813.46,12858013.0,0.0,4972001.9,5674892.9
AAA,2018-12-31,2.75136,4798670.0,3572922.19,12790918.0,0.0,4925274.0,5699018.0
AAA,2019-03-29,2.99245,4860335.3,3629955.23,13300613.0,0.0,5003121.6,5738370.6
AAA,2019-06-28,3.24177,4651704.2,3550693.14,13166049.0,0.0,4805350.8,5788595.8
AAA,2019-09-30,3.4993,4711692.0,3622531.03,13729007.1,0.0,4885347.2,5814163.2
AAA,2019-12-31,3.75136,4599311.0,3542636.5,13649485.5,0.0,4786113.7,5824039.8
AAA,2020-03-31,4,4663314.1,3606682.63,14037430.0,0.0,4870114.2,5844404.2
AAA,2020-06-30,4.24863,4448837.7,3530097.75,13780829.0,0.0,4665426.5,5889845.5
AAA,2020-09-30,4.5,4497595.3,3594831.98,14174343.0,0.0,4736553.5,5910070.5
AAA,2020-12-31,4.75137,4376431.6,3523215.6,13990028.0,0.0,4628483.7,5925226.9
AAA,2021-03-31,4.99793,4409836.2,3571198.4,14090657.0,0.0,4683151.8,5935448.1
AAA,2021-06-30,5.24725,4237559.0,3465095.3,13868853.0,0.0,4521495.6,5972002.6
AAA,2021-09-30,5.4993,4248848.7,3488797.0,14071121.0,0.0,4555372.2,5983170.9
AAA,2021-12-30,5.74862,4107884.2,3368632.1,13680449.0,0.0,4425222.4,5993658.9
AAA,2022-03-31,5.99793,4159240.4,3431497.1,14158190.0,0.0,4501887.4,6002443.4
AAA,2022-06-30,6.24725,4018537.0,3304635.6,13575672.0,0.0,4372042.9,6042438.9
AAA,2022-09-30,6.4993,4052115.2,3348598.4,13716561.0,0.0,4431658.8,6057183.8
AAA,2022-12-30,6.74862,3926407.4,3245423.7,13510220.0,0.0,4316419.8,6071688.5
AAA,2023-03-31,6.99793,3957428.0,3284958.7,13602341.0,0.0,4373055.6,6084353.5
AAA,2023-06-30,7.24725,3767160.8,3193468.3,13026546.0,0.0,4185430.1,6095935.4
AAA,2023-09-29,7.49656,3786615.9,3246147.8,13283240.0,0.0,4229962.2,6102154.7
AAA,2023-12-29,7.74588,3640811.1,3130052.5,12772428.0,0.0,4089236.4,6106604.2
AAA,2024-03-28,7.9918,3661926.4,3194180.9,13028233.0,0.0,4135109.2,6112308.0
AAA,2024-06-28,8.24317,3498444.8,3093061.2,12337565.0,0.0,3973339.1,6125411.0
AAA,2024-09-30,8.5,3510884.4,3115379.0,12617766.0,0.0,4011115.2,6125411.0
AAA,2024-12-31,8.75137,3369165.9,3005397.1,12287209.0,0.0,3871543.2,6129161.0
