#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE
CSA_19,2016-03-31,0,0,611540,0,611540,0,0
CSA_19,2016-06-30,0.248634,51.9407,634567,0,0,52.0343,52.0343
CSA_19,2016-09-30,0.5,1724.09,628740,0,0,1730.34,1730.34
CSA_19,2016-12-30,0.748634,3908.66,638889,0,0,3930.47,3930.47
CSA_19,2017-03-31,0.997934,6356.3,633372,0,0,6405.21,6405.21
CSA_19,2017-06-30,1.24725,12064.8,643742,20100.1,0,12184.7,12184.7
CSA_19,2017-09-29,1.49656,17566.6,640930,92027.2,0,17782.8,17782.8
CSA_19,2017-12-29,1.74588,20536.3,650986,117020,0,20838.1,20838.1
CSA_19,2018-03-29,1.99245,24209.1,648069,176873,0,24622.1,24622.1
CSA_19,2018-06-29,2.24451,29723.5,655101,224941,0,30321.5,30321.5
CSA_19,2018-09-28,2.49382,36118.9,651277,278402,0,36956.6,36956.6
CSA_19,2018-12-31,2.75136,37760.6,657187,258272,0,38756.9,38756.9
CSA_19,2019-03-29,2.99245,43047.1,653648,290456,0,44311.7,44311.7
CSA_19,2019-06-28,3.24177,46090.2,659296,357659,0,47612.6,47612.6
CSA_19,2019-09-30,3.4993,49605.6,653684,380148,0,51433.9,51433.9
CSA_19,2019-12-31,3.75136,49849.6,659664,389156,0,51874.3,51874.3
CSA_19,2020-03-31,4,56091.3,653184,434130,0,58578.8,58578.8
CSA_19,2020-06-30,4.24863,59675.1,655663,485577,0,62580.3,62580.3
CSA_19,2020-09-30,4.5,61019.2,645381,466531,0,64261.1,64261.1
CSA_19,2020-12-31,4.75137,63845.9,649850,540068,0,67522.9,67522.9
CSA_19,2021-03-31,4.99793,66445.3,641318,544967,0,70563.5,70563.5
CSA_19,2021-06-30,5.24725,66364.7,639133,569264,0,70811.4,70811.4
CSA_19,2021-09-30,5.4993,70972.6,628789,530617,0,76092.8,76092.8
CSA_19,2021-12-30,5.74862,69523.8,630607,465123,0,74894.6,76092.8
CSA_19,2022-03-31,5.99793,70916.8,617811,489299,0,76759.1,76759.1
CSA_19,2022-06-30,6.24725,71555.5,616253,502672,0,77850.1,77850.1
CSA_19,2022-09-30,6.4993,71168.9,601117,506352,0,77834.9,77850.1
CSA_19,2022-12-30,6.74862,68104.4,598848,482254,0,74869.2,77850.1
CSA_19,2023-03-31,6.99793,70205.2,587698,537061,0,77578.4,77850.1
CSA_19,2023-06-30,7.24725,67963.6,582901,549553,0,75509.6,77850.1
CSA_19,2023-09-29,7.49656,73119,569932,552964,0,81679.9,81679.9
CSA_19,2023-12-29,7.74588,75167,572092,500110,0,84425,84425
CSA_19,2024-03-28,7.9918,72229.3,556019,484732,0,81562.5,84425
CSA_19,2024-06-28,8.24317,68600,549509,457440,0,77912.1,84425
CSA_19,2024-09-30,8.5,71783.4,537790,536407,0,82011.1,84425
CSA_19,2024-12-31,8.75137,71360.7,536850,480377,0,82001.3,84425
CSA_19,2025-03-31,8.99793,72381.7,523418,462351,0,83646.8,84425
CSA_19,2025-06-30,9.24725,72411.7,519720,537972,0,84169.1,84425
CSA_19,2025-09-30,9.4993,73237,505062,521456,0,85630.3,85630.3
CSA_19,2025-12-31,9.75136,71865.1,502276,558751,0,84521.6,85630.3
CSA_19,2026-03-31,9.99793,74319,488191,532172,0,87911.7,87911.7
CSA_19,2026-06-30,10.2472,69741.3,480822,429772,0,82996.4,87911.7
CSA_19,2026-09-30,10.4993,69487.5,464749,477124,0,83201.9,87911.7
